row_index,field,old,new,reason
30544,sqli_type,boolean_blind,error_based,critic-correction-type
30545,sqli_type,boolean_blind,out_of_band,critic-correction-type
30546,sqli_type,boolean_blind,error_based,critic-correction-type
30548,sqli_type,out_of_band,error_based,relabel-classifier
30551,sqli_type,boolean_blind,error_based,relabel-classifier
30552,sqli_type,boolean_blind,error_based,critic-correction-type
30554,sqli_type,boolean_blind,error_based,critic-correction-type
30555,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30556,sqli_type,boolean_blind,error_based,critic-correction-type
30557,sqli_type,boolean_blind,error_based,critic-correction-type
30558,sqli_type,out_of_band,error_based,relabel-classifier
30559,sqli_type,boolean_blind,error_based,critic-correction-type
30561,sqli_type,boolean_blind,error_based,relabel-classifier
30561,db_engine,mssql,oracle,relabel-classifier
30562,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30563,sqli_type,boolean_blind,error_based,critic-correction-type
30564,sqli_type,boolean_blind,error_based,critic-correction-type
30565,sqli_type,out_of_band,error_based,relabel-classifier
30566,sqli_type,boolean_blind,error_based,relabel-classifier
30566,db_engine,postgresql,oracle,relabel-classifier
30567,sqli_type,boolean_blind,benign,relabel-benign-fallback
30567,db_engine,postgresql,unknown,relabel-benign-fallback
30569,sqli_type,heavy_query,rce,relabel-classifier
30569,db_engine,mysql,oracle,relabel-classifier
30570,sqli_type,boolean_blind,error_based,relabel-classifier
30571,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30573,sqli_type,boolean_blind,error_based,relabel-classifier
30574,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30575,sqli_type,boolean_blind,error_based,critic-correction-type
30576,sqli_type,boolean_blind,error_based,critic-correction-type
30578,sqli_type,boolean_blind,error_based,critic-correction-type
30579,sqli_type,boolean_blind,error_based,critic-correction-type
30581,sqli_type,boolean_blind,error_based,critic-correction-type
30582,sqli_type,boolean_blind,error_based,critic-correction-type
30583,sqli_type,boolean_blind,error_based,relabel-classifier
30585,sqli_type,boolean_blind,error_based,relabel-classifier
30586,sqli_type,boolean_blind,error_based,relabel-classifier
30587,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30589,sqli_type,boolean_blind,error_based,critic-correction-type
30590,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30591,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30592,sqli_type,auth_bypass,error_based,relabel-classifier
30592,db_engine,generic,oracle,relabel-classifier
30593,sqli_type,auth_bypass,error_based,relabel-classifier
30593,db_engine,generic,oracle,relabel-classifier
30595,sqli_type,boolean_blind,error_based,critic-correction-type
30596,sqli_type,auth_bypass,benign,relabel-benign-fallback
30596,db_engine,generic,unknown,relabel-benign-fallback
30597,sqli_type,out_of_band,error_based,relabel-classifier
30598,sqli_type,boolean_blind,error_based,critic-correction-type
30599,sqli_type,out_of_band,error_based,relabel-classifier
30601,sqli_type,boolean_blind,error_based,critic-correction-type
30602,sqli_type,boolean_blind,error_based,critic-correction-type
30603,sqli_type,boolean_blind,benign,relabel-benign-fallback
30603,db_engine,postgresql,unknown,relabel-benign-fallback
30604,sqli_type,boolean_blind,error_based,critic-correction-type
30605,sqli_type,boolean_blind,error_based,critic-correction-type
30606,sqli_type,out_of_band,error_based,relabel-classifier
30607,sqli_type,boolean_blind,error_based,critic-correction-type
30609,sqli_type,boolean_blind,error_based,critic-correction-type
30610,sqli_type,boolean_blind,benign,relabel-benign-fallback
30610,db_engine,postgresql,unknown,relabel-benign-fallback
30611,sqli_type,out_of_band,error_based,relabel-classifier
30612,sqli_type,out_of_band,error_based,relabel-classifier
30613,sqli_type,boolean_blind,error_based,critic-correction-type
30615,sqli_type,boolean_blind,error_based,critic-correction-type
30618,sqli_type,out_of_band,error_based,relabel-classifier
30621,sqli_type,out_of_band,error_based,relabel-classifier
30623,sqli_type,boolean_blind,error_based,critic-correction-type
30625,sqli_type,boolean_blind,error_based,critic-correction-type
30626,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30627,sqli_type,boolean_blind,error_based,relabel-classifier
30628,sqli_type,boolean_blind,error_based,critic-correction-type
30629,sqli_type,heavy_query,rce,relabel-classifier
30629,db_engine,mysql,postgresql,relabel-classifier
30630,sqli_type,boolean_blind,error_based,relabel-classifier
30631,sqli_type,boolean_blind,error_based,critic-correction-type
30632,sqli_type,boolean_blind,error_based,critic-correction-type
30633,sqli_type,boolean_blind,benign,relabel-benign-fallback
30633,db_engine,postgresql,unknown,relabel-benign-fallback
30634,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30635,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30636,sqli_type,boolean_blind,error_based,relabel-classifier
30636,db_engine,postgresql,oracle,relabel-classifier
30639,sqli_type,boolean_blind,error_based,critic-correction-type
30640,sqli_type,boolean_blind,error_based,critic-correction-type
30641,sqli_type,boolean_blind,error_based,critic-correction-type
30642,sqli_type,boolean_blind,error_based,critic-correction-type
30643,sqli_type,out_of_band,error_based,relabel-classifier
30644,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30645,sqli_type,out_of_band,error_based,relabel-classifier
30647,sqli_type,out_of_band,error_based,relabel-classifier
30648,sqli_type,boolean_blind,error_based,relabel-classifier
30650,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30650,db_engine,generic,oracle,relabel-classifier
30651,sqli_type,out_of_band,error_based,relabel-classifier
30652,sqli_type,out_of_band,error_based,relabel-classifier
30653,sqli_type,boolean_blind,error_based,critic-correction-type
30654,sqli_type,boolean_blind,error_based,critic-correction-type
30656,sqli_type,boolean_blind,error_based,critic-correction-type
30658,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30659,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30660,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30661,sqli_type,heavy_query,rce,critic-correction-type
30662,sqli_type,boolean_blind,error_based,relabel-classifier
30663,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30664,sqli_type,boolean_blind,error_based,critic-correction-type
30665,sqli_type,out_of_band,error_based,relabel-classifier
30666,sqli_type,out_of_band,error_based,relabel-classifier
30667,sqli_type,boolean_blind,error_based,critic-correction-type
30668,sqli_type,auth_bypass,error_based,relabel-classifier
30668,db_engine,generic,oracle,relabel-classifier
30669,sqli_type,out_of_band,error_based,relabel-classifier
30670,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30671,sqli_type,boolean_blind,error_based,critic-correction-type
30672,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30673,sqli_type,boolean_blind,error_based,critic-correction-type
30674,sqli_type,boolean_blind,error_based,critic-correction-type
30675,sqli_type,boolean_blind,error_based,critic-correction-type
30676,sqli_type,auth_bypass,error_based,relabel-classifier
30676,db_engine,generic,oracle,relabel-classifier
30677,sqli_type,boolean_blind,error_based,relabel-classifier
30679,sqli_type,boolean_blind,error_based,critic-correction-type
30680,sqli_type,boolean_blind,error_based,critic-correction-type
30681,sqli_type,out_of_band,error_based,relabel-classifier
30682,sqli_type,boolean_blind,benign,relabel-benign-fallback
30682,db_engine,postgresql,unknown,relabel-benign-fallback
30683,sqli_type,out_of_band,error_based,relabel-classifier
30684,sqli_type,boolean_blind,error_based,critic-correction-type
30685,sqli_type,boolean_blind,error_based,relabel-classifier
30686,sqli_type,boolean_blind,error_based,critic-correction-type
30687,sqli_type,boolean_blind,error_based,critic-correction-type
30688,sqli_type,out_of_band,error_based,relabel-classifier
30689,sqli_type,boolean_blind,error_based,critic-correction-type
30690,sqli_type,boolean_blind,error_based,critic-correction-type
30691,sqli_type,out_of_band,error_based,relabel-classifier
30692,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30693,sqli_type,out_of_band,error_based,relabel-classifier
30695,sqli_type,boolean_blind,error_based,critic-correction-type
30696,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30698,sqli_type,boolean_blind,error_based,critic-correction-type
30699,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30701,sqli_type,out_of_band,error_based,relabel-classifier
30702,sqli_type,boolean_blind,error_based,critic-correction-type
30703,sqli_type,boolean_blind,error_based,relabel-classifier
30704,sqli_type,boolean_blind,error_based,relabel-classifier
30705,sqli_type,boolean_blind,error_based,critic-correction-type
30706,sqli_type,boolean_blind,error_based,critic-correction-type
30707,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30709,sqli_type,boolean_blind,benign,relabel-benign-fallback
30709,db_engine,postgresql,unknown,relabel-benign-fallback
30713,sqli_type,boolean_blind,error_based,critic-correction-type
30714,sqli_type,boolean_blind,error_based,critic-correction-type
30715,sqli_type,out_of_band,error_based,relabel-classifier
30716,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30716,db_engine,generic,oracle,relabel-classifier
30717,sqli_type,boolean_blind,error_based,critic-correction-type
30719,sqli_type,boolean_blind,error_based,critic-correction-type
30720,sqli_type,out_of_band,error_based,relabel-classifier
30721,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30722,sqli_type,out_of_band,error_based,relabel-classifier
30723,sqli_type,auth_bypass,benign,relabel-benign-fallback
30723,db_engine,generic,unknown,relabel-benign-fallback
30726,sqli_type,out_of_band,error_based,relabel-classifier
30727,sqli_type,out_of_band,error_based,relabel-classifier
30728,sqli_type,out_of_band,error_based,relabel-classifier
30729,sqli_type,boolean_blind,error_based,critic-correction-type
30730,sqli_type,auth_bypass,error_based,relabel-classifier
30730,db_engine,generic,oracle,relabel-classifier
30731,sqli_type,auth_bypass,error_based,relabel-classifier
30731,db_engine,generic,oracle,relabel-classifier
30732,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30733,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30734,sqli_type,out_of_band,error_based,relabel-classifier
30735,sqli_type,auth_bypass,benign,relabel-benign-fallback
30735,db_engine,generic,unknown,relabel-benign-fallback
30736,sqli_type,boolean_blind,error_based,relabel-classifier
30736,db_engine,mssql,generic,relabel-classifier
30737,sqli_type,out_of_band,error_based,relabel-classifier
30738,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30740,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30741,sqli_type,boolean_blind,error_based,critic-correction-type
30743,sqli_type,boolean_blind,error_based,critic-correction-type
30744,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30746,sqli_type,out_of_band,error_based,relabel-classifier
30747,sqli_type,boolean_blind,error_based,critic-correction-type
30749,sqli_type,auth_bypass,boolean_blind,relabel-classifier
30750,sqli_type,boolean_blind,error_based,critic-correction-type
30752,sqli_type,error_based,boolean_blind,relabel-classifier
30752,db_engine,oracle,postgresql,relabel-classifier
30756,sqli_type,boolean_blind,benign,relabel-benign-fallback
30756,db_engine,generic,unknown,relabel-benign-fallback
30758,sqli_type,error_based,boolean_blind,relabel-classifier
30758,db_engine,oracle,generic,relabel-classifier
30760,sqli_type,error_based,boolean_blind,relabel-classifier
30760,db_engine,oracle,postgresql,relabel-classifier
30764,sqli_type,error_based,boolean_blind,relabel-classifier
30764,db_engine,oracle,postgresql,relabel-classifier
30765,sqli_type,error_based,rce,critic-correction-type
30766,sqli_type,error_based,boolean_blind,relabel-classifier
30766,db_engine,oracle,generic,relabel-classifier
30769,sqli_type,error_based,rce,relabel-classifier
30769,db_engine,oracle,generic,relabel-classifier
30772,sqli_type,error_based,boolean_blind,relabel-classifier
30772,db_engine,oracle,postgresql,relabel-classifier
30777,sqli_type,benign,boolean_blind,critic-correction-type
30786,sqli_type,error_based,boolean_blind,relabel-classifier
30786,db_engine,oracle,generic,relabel-classifier
30793,sqli_type,error_based,boolean_blind,relabel-classifier
30793,db_engine,oracle,postgresql,relabel-classifier
30796,sqli_type,error_based,heavy_query,relabel-classifier
30799,sqli_type,error_based,boolean_blind,relabel-classifier
30825,sqli_type,error_based,rce,critic-correction-type
30829,sqli_type,error_based,boolean_blind,relabel-classifier
30829,db_engine,oracle,generic,relabel-classifier
30831,sqli_type,error_based,heavy_query,relabel-classifier
30831,db_engine,oracle,postgresql,relabel-classifier
30833,sqli_type,error_based,benign,relabel-benign-fallback
30833,db_engine,oracle,unknown,relabel-benign-fallback
30837,sqli_type,error_based,boolean_blind,relabel-classifier
30837,db_engine,oracle,generic,relabel-classifier
30846,sqli_type,error_based,boolean_blind,relabel-classifier
30846,db_engine,oracle,postgresql,relabel-classifier
30849,sqli_type,error_based,boolean_blind,relabel-classifier
30849,db_engine,oracle,generic,relabel-classifier
30855,sqli_type,error_based,boolean_blind,relabel-classifier
30855,db_engine,oracle,postgresql,relabel-classifier
30862,sqli_type,error_based,rce,relabel-classifier
30862,db_engine,mysql,generic,relabel-classifier
30873,sqli_type,error_based,benign,relabel-benign-fallback
30873,db_engine,oracle,unknown,relabel-benign-fallback
30880,sqli_type,error_based,benign,relabel-benign-fallback
30880,db_engine,oracle,unknown,relabel-benign-fallback
30882,sqli_type,error_based,boolean_blind,relabel-classifier
30882,db_engine,oracle,postgresql,relabel-classifier
30890,sqli_type,error_based,rce,relabel-classifier
30890,db_engine,mysql,generic,relabel-classifier
30895,sqli_type,error_based,boolean_blind,relabel-classifier
30895,db_engine,oracle,postgresql,relabel-classifier
30909,sqli_type,error_based,boolean_blind,relabel-classifier
30909,db_engine,oracle,postgresql,relabel-classifier
30918,sqli_type,error_based,boolean_blind,relabel-classifier
30918,db_engine,oracle,generic,relabel-classifier
30930,sqli_type,error_based,boolean_blind,relabel-classifier
30930,db_engine,oracle,postgresql,relabel-classifier
30937,sqli_type,error_based,boolean_blind,relabel-classifier
30937,db_engine,oracle,generic,relabel-classifier
30944,sqli_type,error_based,boolean_blind,relabel-classifier
30944,db_engine,oracle,postgresql,relabel-classifier
30957,sqli_type,error_based,boolean_blind,relabel-classifier
30957,db_engine,oracle,postgresql,relabel-classifier
30962,sqli_type,error_based,boolean_blind,relabel-classifier
30962,db_engine,oracle,generic,relabel-classifier
30964,sqli_type,error_based,boolean_blind,relabel-classifier
30964,db_engine,oracle,generic,relabel-classifier
30967,sqli_type,error_based,boolean_blind,relabel-classifier
30967,db_engine,oracle,postgresql,relabel-classifier
30968,sqli_type,error_based,boolean_blind,relabel-classifier
30968,db_engine,oracle,postgresql,relabel-classifier
30975,sqli_type,error_based,rce,relabel-classifier
30975,db_engine,mysql,oracle,relabel-classifier
30976,sqli_type,error_based,boolean_blind,relabel-classifier
30994,sqli_type,error_based,benign,relabel-benign-fallback
30994,db_engine,oracle,unknown,relabel-benign-fallback
31001,sqli_type,error_based,boolean_blind,relabel-classifier
31001,db_engine,oracle,postgresql,relabel-classifier
31003,sqli_type,error_based,rce,critic-correction-type
31010,sqli_type,error_based,boolean_blind,relabel-classifier
31010,db_engine,oracle,postgresql,relabel-classifier
31014,sqli_type,error_based,boolean_blind,relabel-classifier
31014,db_engine,oracle,postgresql,relabel-classifier
31017,sqli_type,error_based,boolean_blind,relabel-classifier
31017,db_engine,oracle,postgresql,relabel-classifier
31024,sqli_type,error_based,boolean_blind,relabel-classifier
31024,db_engine,oracle,postgresql,relabel-classifier
31025,sqli_type,error_based,rce,relabel-classifier
31025,db_engine,mysql,generic,relabel-classifier
31026,sqli_type,error_based,boolean_blind,relabel-classifier
31026,db_engine,oracle,postgresql,relabel-classifier
31032,sqli_type,error_based,boolean_blind,relabel-classifier
31032,db_engine,oracle,postgresql,relabel-classifier
31034,sqli_type,error_based,benign,relabel-benign-fallback
31034,db_engine,oracle,unknown,relabel-benign-fallback
31051,sqli_type,error_based,boolean_blind,relabel-classifier
31051,db_engine,oracle,postgresql,relabel-classifier
31058,sqli_type,error_based,boolean_blind,relabel-classifier
31058,db_engine,oracle,postgresql,relabel-classifier
31065,sqli_type,error_based,boolean_blind,relabel-classifier
31065,db_engine,oracle,postgresql,relabel-classifier
31086,sqli_type,error_based,heavy_query,relabel-classifier
31118,sqli_type,error_based,boolean_blind,relabel-classifier
31118,db_engine,oracle,postgresql,relabel-classifier
31121,sqli_type,error_based,boolean_blind,relabel-classifier
31121,db_engine,oracle,postgresql,relabel-classifier
31125,sqli_type,error_based,benign,relabel-benign-fallback
31125,db_engine,oracle,unknown,relabel-benign-fallback
31134,sqli_type,error_based,boolean_blind,relabel-classifier
31134,db_engine,oracle,postgresql,relabel-classifier
31135,sqli_type,error_based,boolean_blind,relabel-classifier
31135,db_engine,oracle,generic,relabel-classifier
31143,sqli_type,error_based,boolean_blind,relabel-classifier
31143,db_engine,oracle,postgresql,relabel-classifier
31145,sqli_type,error_based,boolean_blind,relabel-classifier
31145,db_engine,oracle,postgresql,relabel-classifier
31146,sqli_type,error_based,boolean_blind,relabel-classifier
31146,db_engine,oracle,postgresql,relabel-classifier
31150,sqli_type,error_based,boolean_blind,relabel-classifier
31150,db_engine,oracle,generic,relabel-classifier
31152,sqli_type,error_based,boolean_blind,relabel-classifier
31152,db_engine,oracle,postgresql,relabel-classifier
31162,sqli_type,error_based,heavy_query,relabel-classifier
31166,sqli_type,error_based,rce,relabel-classifier
31166,db_engine,mysql,generic,relabel-classifier
31168,sqli_type,error_based,boolean_blind,relabel-classifier
31168,db_engine,oracle,postgresql,relabel-classifier
31170,sqli_type,error_based,benign,relabel-benign-fallback
31170,db_engine,oracle,unknown,relabel-benign-fallback
31178,sqli_type,error_based,boolean_blind,relabel-classifier
31178,db_engine,oracle,generic,relabel-classifier
31184,sqli_type,error_based,boolean_blind,relabel-classifier
31184,db_engine,oracle,postgresql,relabel-classifier
31185,sqli_type,error_based,benign,relabel-benign-fallback
31185,db_engine,oracle,unknown,relabel-benign-fallback
31186,sqli_type,error_based,benign,relabel-benign-fallback
31186,db_engine,oracle,unknown,relabel-benign-fallback
31189,sqli_type,error_based,benign,relabel-benign-fallback
31189,db_engine,oracle,unknown,relabel-benign-fallback
31192,sqli_type,error_based,rce,critic-correction-type
31196,sqli_type,error_based,boolean_blind,relabel-classifier
31196,db_engine,oracle,postgresql,relabel-classifier
31197,sqli_type,error_based,boolean_blind,relabel-classifier
31197,db_engine,oracle,generic,relabel-classifier
31201,sqli_type,error_based,boolean_blind,relabel-classifier
31201,db_engine,oracle,postgresql,relabel-classifier
31202,sqli_type,error_based,rce,relabel-classifier
31202,db_engine,mysql,generic,relabel-classifier
31206,sqli_type,error_based,boolean_blind,relabel-classifier
31206,db_engine,oracle,generic,relabel-classifier
31207,sqli_type,error_based,boolean_blind,relabel-classifier
31207,db_engine,oracle,generic,relabel-classifier
31210,sqli_type,error_based,boolean_blind,relabel-classifier
31210,db_engine,oracle,postgresql,relabel-classifier
31211,sqli_type,error_based,benign,relabel-benign-fallback
31211,db_engine,oracle,unknown,relabel-benign-fallback
31213,sqli_type,error_based,boolean_blind,relabel-classifier
31213,db_engine,oracle,postgresql,relabel-classifier
31219,sqli_type,error_based,boolean_blind,relabel-classifier
31219,db_engine,oracle,postgresql,relabel-classifier
31220,sqli_type,error_based,rce,relabel-classifier
31220,db_engine,mysql,generic,relabel-classifier
31222,sqli_type,error_based,boolean_blind,relabel-classifier
31222,db_engine,oracle,generic,relabel-classifier
31225,sqli_type,error_based,boolean_blind,relabel-classifier
31225,db_engine,oracle,postgresql,relabel-classifier
31238,sqli_type,error_based,boolean_blind,relabel-classifier
31238,db_engine,oracle,postgresql,relabel-classifier
31243,sqli_type,error_based,boolean_blind,relabel-classifier
31243,db_engine,oracle,postgresql,relabel-classifier
31244,sqli_type,error_based,boolean_blind,relabel-classifier
31244,db_engine,oracle,postgresql,relabel-classifier
31254,sqli_type,error_based,boolean_blind,relabel-classifier
31254,db_engine,oracle,postgresql,relabel-classifier
31255,sqli_type,error_based,rce,critic-correction-type
31258,sqli_type,error_based,boolean_blind,relabel-classifier
31258,db_engine,oracle,postgresql,relabel-classifier
31267,sqli_type,error_based,boolean_blind,relabel-classifier
31267,db_engine,oracle,postgresql,relabel-classifier
31272,sqli_type,error_based,boolean_blind,relabel-classifier
31272,db_engine,oracle,generic,relabel-classifier
31277,sqli_type,error_based,boolean_blind,relabel-classifier
31277,db_engine,oracle,postgresql,relabel-classifier
31279,sqli_type,error_based,benign,relabel-benign-fallback
31279,db_engine,oracle,unknown,relabel-benign-fallback
31280,sqli_type,error_based,boolean_blind,relabel-classifier
31285,sqli_type,error_based,boolean_blind,relabel-classifier
31285,db_engine,oracle,generic,relabel-classifier
31286,sqli_type,error_based,boolean_blind,relabel-classifier
31286,db_engine,oracle,postgresql,relabel-classifier
31287,sqli_type,error_based,benign,relabel-benign-fallback
31287,db_engine,oracle,unknown,relabel-benign-fallback
31289,sqli_type,error_based,boolean_blind,relabel-classifier
31289,db_engine,oracle,generic,relabel-classifier
31302,sqli_type,error_based,boolean_blind,relabel-classifier
31302,db_engine,oracle,postgresql,relabel-classifier
31303,sqli_type,error_based,boolean_blind,relabel-classifier
31303,db_engine,oracle,postgresql,relabel-classifier
31305,sqli_type,error_based,boolean_blind,relabel-classifier
31305,db_engine,oracle,postgresql,relabel-classifier
31311,sqli_type,error_based,boolean_blind,relabel-classifier
31311,db_engine,oracle,generic,relabel-classifier
31328,sqli_type,error_based,boolean_blind,relabel-classifier
31328,db_engine,oracle,postgresql,relabel-classifier
31343,sqli_type,error_based,benign,relabel-benign-fallback
31343,db_engine,oracle,unknown,relabel-benign-fallback
31350,sqli_type,error_based,rce,relabel-classifier
31350,db_engine,mysql,generic,relabel-classifier
31354,sqli_type,error_based,benign,relabel-benign-fallback
31354,db_engine,oracle,unknown,relabel-benign-fallback
31356,sqli_type,error_based,boolean_blind,relabel-classifier
31356,db_engine,oracle,postgresql,relabel-classifier
31373,sqli_type,error_based,boolean_blind,relabel-classifier
31373,db_engine,oracle,postgresql,relabel-classifier
31375,sqli_type,error_based,boolean_blind,relabel-classifier
31375,db_engine,oracle,postgresql,relabel-classifier
31381,sqli_type,error_based,boolean_blind,relabel-classifier
31381,db_engine,oracle,generic,relabel-classifier
31390,sqli_type,error_based,boolean_blind,relabel-classifier
31390,db_engine,oracle,postgresql,relabel-classifier
31406,sqli_type,error_based,boolean_blind,relabel-classifier
31406,db_engine,oracle,postgresql,relabel-classifier
31408,sqli_type,error_based,boolean_blind,relabel-classifier
31408,db_engine,oracle,postgresql,relabel-classifier
31410,sqli_type,error_based,boolean_blind,relabel-classifier
31410,db_engine,oracle,postgresql,relabel-classifier
31414,sqli_type,error_based,benign,relabel-benign-fallback
31414,db_engine,oracle,unknown,relabel-benign-fallback
31415,sqli_type,error_based,benign,relabel-benign-fallback
31415,db_engine,oracle,unknown,relabel-benign-fallback
31425,sqli_type,error_based,benign,relabel-benign-fallback
31425,db_engine,oracle,unknown,relabel-benign-fallback
31443,sqli_type,error_based,boolean_blind,relabel-classifier
31443,db_engine,oracle,generic,relabel-classifier
31448,sqli_type,error_based,boolean_blind,relabel-classifier
31448,db_engine,oracle,postgresql,relabel-classifier
31453,sqli_type,error_based,benign,relabel-benign-fallback
31453,db_engine,oracle,unknown,relabel-benign-fallback
31455,sqli_type,error_based,boolean_blind,relabel-classifier
31455,db_engine,oracle,generic,relabel-classifier
31457,sqli_type,error_based,boolean_blind,relabel-classifier
31457,db_engine,oracle,postgresql,relabel-classifier
31464,sqli_type,boolean_blind,error_based,critic-correction-type
31466,sqli_type,error_based,benign,relabel-benign-fallback
31466,db_engine,oracle,unknown,relabel-benign-fallback
31470,sqli_type,error_based,boolean_blind,relabel-classifier
31470,db_engine,oracle,generic,relabel-classifier
31472,sqli_type,error_based,boolean_blind,relabel-classifier
31472,db_engine,oracle,generic,relabel-classifier
31473,sqli_type,error_based,boolean_blind,relabel-classifier
31474,sqli_type,boolean_blind,error_based,critic-correction-type
31484,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31485,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31486,sqli_type,error_based,boolean_blind,relabel-classifier
31497,sqli_type,error_based,boolean_blind,relabel-classifier
31500,sqli_type,error_based,boolean_blind,relabel-classifier
31500,db_engine,oracle,generic,relabel-classifier
31506,sqli_type,error_based,boolean_blind,relabel-classifier
31509,sqli_type,error_based,heavy_query,relabel-classifier
31512,sqli_type,error_based,rce,critic-correction-type
31514,sqli_type,error_based,boolean_blind,relabel-classifier
31514,db_engine,oracle,generic,relabel-classifier
31515,sqli_type,boolean_blind,error_based,critic-correction-type
31517,sqli_type,boolean_blind,error_based,critic-correction-type
31519,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31521,sqli_type,error_based,boolean_blind,relabel-classifier
31521,db_engine,oracle,generic,relabel-classifier
31526,sqli_type,error_based,benign,relabel-benign-fallback
31526,db_engine,postgresql,unknown,relabel-benign-fallback
31527,sqli_type,error_based,boolean_blind,relabel-classifier
31527,db_engine,oracle,generic,relabel-classifier
31532,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31533,sqli_type,boolean_blind,error_based,relabel-classifier
31536,sqli_type,boolean_blind,error_based,relabel-classifier
31545,sqli_type,error_based,boolean_blind,relabel-classifier
31546,sqli_type,boolean_blind,error_based,critic-correction-type
31549,sqli_type,error_based,rce,critic-correction-type
31555,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31558,sqli_type,error_based,heavy_query,relabel-classifier
31558,db_engine,oracle,postgresql,relabel-classifier
31559,sqli_type,error_based,boolean_blind,relabel-classifier
31559,db_engine,oracle,generic,relabel-classifier
31560,sqli_type,boolean_blind,error_based,critic-correction-type
31564,sqli_type,error_based,rce,relabel-classifier
31564,db_engine,mysql,oracle,relabel-classifier
31569,sqli_type,error_based,boolean_blind,relabel-classifier
31573,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31579,sqli_type,boolean_blind,error_based,critic-correction-type
31581,sqli_type,error_based,boolean_blind,relabel-classifier
31582,sqli_type,boolean_blind,error_based,relabel-classifier
31587,sqli_type,boolean_blind,error_based,critic-correction-type
31588,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31592,sqli_type,error_based,rce,relabel-classifier
31592,db_engine,mysql,generic,relabel-classifier
31603,sqli_type,error_based,benign,relabel-benign-fallback
31603,db_engine,postgresql,unknown,relabel-benign-fallback
31604,sqli_type,boolean_blind,error_based,relabel-classifier
31612,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31614,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31624,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31625,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31627,sqli_type,error_based,boolean_blind,relabel-classifier
31629,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31630,sqli_type,error_based,benign,relabel-benign-fallback
31630,db_engine,postgresql,unknown,relabel-benign-fallback
31632,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31635,sqli_type,error_based,boolean_blind,relabel-classifier
31635,db_engine,oracle,postgresql,relabel-classifier
31636,sqli_type,boolean_blind,error_based,critic-correction-type
31637,sqli_type,boolean_blind,error_based,relabel-classifier
31640,sqli_type,error_based,benign,relabel-benign-fallback
31640,db_engine,oracle,unknown,relabel-benign-fallback
31650,sqli_type,boolean_blind,error_based,critic-correction-type
31651,sqli_type,error_based,boolean_blind,relabel-classifier
31652,sqli_type,boolean_blind,error_based,critic-correction-type
31655,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31657,sqli_type,error_based,boolean_blind,relabel-classifier
31658,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31662,sqli_type,error_based,boolean_blind,relabel-classifier
31662,db_engine,oracle,generic,relabel-classifier
31663,sqli_type,error_based,boolean_blind,relabel-classifier
31663,db_engine,oracle,generic,relabel-classifier
31667,sqli_type,error_based,boolean_blind,relabel-classifier
31667,db_engine,oracle,postgresql,relabel-classifier
31668,sqli_type,error_based,boolean_blind,relabel-classifier
31668,db_engine,oracle,generic,relabel-classifier
31674,sqli_type,error_based,boolean_blind,relabel-classifier
31675,sqli_type,error_based,boolean_blind,relabel-classifier
31675,db_engine,oracle,postgresql,relabel-classifier
