structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract
PG_BOOL_R050_C04,PG_BOOL_R050,Y2,arithmetic_expression,4,is_true_wrapper,6,>|IS|TRUE,(((INT + INT) > INT)) IS TRUE,5a992f06f4fed6bd6564b09a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R050_C05,PG_BOOL_R050,Y2,arithmetic_expression,5,is_not_false_wrapper,6,>|FALSE|IS|NOT,(((INT + INT) > INT)) IS NOT FALSE,182f3836b919d152e8e226b1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R050_C06,PG_BOOL_R050,Y2,arithmetic_expression,6,case_boolean_wrapper,6,>|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (((INT + INT) > INT)) THEN TRUE ELSE FALSE END,812e41e09bc19de08e4cdef8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R050_C07,PG_BOOL_R050,Y2,arithmetic_expression,7,and_true_guard,6,=|>|AND,(((INT + INT) > INT)) AND (INT = INT),eb84f26c99d9ef3ef670c2e2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R050_C08,PG_BOOL_R050,Y2,arithmetic_expression,8,or_false_guard,6,<|<>|>|OR,(((INT + INT) > INT)) OR (INT <> INT),c6fe60bc590f8457ba80d562,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R050_C09,PG_BOOL_R050,Y2,arithmetic_expression,9,equals_true_wrapper,6,=|>|TRUE,((((INT + INT) > INT)) = TRUE),ead95ce9cd4fdb1ec6605f67,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R050_C10,PG_BOOL_R050,Y2,arithmetic_expression,10,coalesce_false_wrapper,6,>|COALESCE|FALSE,"COALESCE((((INT + INT) > INT)), FALSE)",0ff9d278603b2dddf59909e8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C01,PG_BOOL_R051,Y2,array_operator,1,base_predicate,6,>|@>|ARRAY,"ARRAY[INT, INT, INT] @> ARRAY[INT]",7189860fd2845eb34fdaece7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C02,PG_BOOL_R051,Y2,array_operator,2,parenthesized_predicate,6,>|@>|ARRAY,"(ARRAY[INT, INT, INT] @> ARRAY[INT])",d475755467f2ba59011f013c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C03,PG_BOOL_R051,Y2,array_operator,3,negated_inverse_predicate,6,>|@>|ARRAY|NOT,"NOT (ARRAY[INT, INT, INT] @> ARRAY[INT])",528d26ed21db1fa9b883a9b7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C04,PG_BOOL_R051,Y2,array_operator,4,is_true_wrapper,6,>|@>|ARRAY|IS|TRUE,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) IS TRUE",d481cec981fe4333e595e578,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C05,PG_BOOL_R051,Y2,array_operator,5,is_not_false_wrapper,6,>|@>|ARRAY|FALSE|IS|NOT,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) IS NOT FALSE",4a1ff3e20ae19c3e22a53fc1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C06,PG_BOOL_R051,Y2,array_operator,6,case_boolean_wrapper,6,>|@>|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (ARRAY[INT, INT, INT] @> ARRAY[INT]) THEN TRUE ELSE FALSE END",8349c5afb2fc5ad6a2666cfc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C07,PG_BOOL_R051,Y2,array_operator,7,and_true_guard,6,=|>|@>|AND|ARRAY,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) AND (INT = INT)",920f08562c24af6a7e197c01,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C08,PG_BOOL_R051,Y2,array_operator,8,or_false_guard,6,<|<>|>|@>|ARRAY|OR,"(ARRAY[INT, INT, INT] @> ARRAY[INT]) OR (INT <> INT)",4f170c52007481211a458285,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C09,PG_BOOL_R051,Y2,array_operator,9,equals_true_wrapper,6,=|>|@>|ARRAY|TRUE,"((ARRAY[INT, INT, INT] @> ARRAY[INT]) = TRUE)",eebcc68d6c320075e59a49f6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R051_C10,PG_BOOL_R051,Y2,array_operator,10,coalesce_false_wrapper,6,>|@>|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY[INT, INT, INT] @> ARRAY[INT]), FALSE)",dbfc35915cbdc611a56cb7cf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C01,PG_BOOL_R052,Y2,array_operator,1,base_predicate,6,<|<@|ARRAY,"ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]",631d7a7d6f7edad7d6965426,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C02,PG_BOOL_R052,Y2,array_operator,2,parenthesized_predicate,6,<|<@|ARRAY,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT])",b538d92ccda3988c156d868a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C03,PG_BOOL_R052,Y2,array_operator,3,negated_inverse_predicate,6,<|<@|ARRAY|NOT,"NOT (ARRAY[INT, INT] <@ ARRAY[INT, INT, INT])",4e0d4be95e82a3e1405a11f9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C04,PG_BOOL_R052,Y2,array_operator,4,is_true_wrapper,6,<|<@|ARRAY|IS|TRUE,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) IS TRUE",2601fa677666b7cbab3bf175,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C05,PG_BOOL_R052,Y2,array_operator,5,is_not_false_wrapper,6,<|<@|ARRAY|FALSE|IS|NOT,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) IS NOT FALSE",aab3e4ee4ef1663221a09649,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C06,PG_BOOL_R052,Y2,array_operator,6,case_boolean_wrapper,6,<|<@|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) THEN TRUE ELSE FALSE END",fc8a009647840b2f90806543,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C07,PG_BOOL_R052,Y2,array_operator,7,and_true_guard,6,<|<@|=|AND|ARRAY,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) AND (INT = INT)",452ba4b4095a994d92ecac72,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C08,PG_BOOL_R052,Y2,array_operator,8,or_false_guard,6,<|<>|<@|>|ARRAY|OR,"(ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) OR (INT <> INT)",aed9521b01129fcc2f2c232b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C09,PG_BOOL_R052,Y2,array_operator,9,equals_true_wrapper,6,<|<@|=|ARRAY|TRUE,"((ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]) = TRUE)",7c8a946c3dc56389d282f6b5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R052_C10,PG_BOOL_R052,Y2,array_operator,10,coalesce_false_wrapper,6,<|<@|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY[INT, INT] <@ ARRAY[INT, INT, INT]), FALSE)",132f81de7ca22291edfaaa82,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C01,PG_BOOL_R053,Y2,array_operator,1,base_predicate,6,&&|ARRAY,"ARRAY[INT, INT] && ARRAY[INT, INT]",831147ece25b5e9364f806f2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C02,PG_BOOL_R053,Y2,array_operator,2,parenthesized_predicate,6,&&|ARRAY,"(ARRAY[INT, INT] && ARRAY[INT, INT])",ca9a684770886d02860b6259,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C03,PG_BOOL_R053,Y2,array_operator,3,negated_inverse_predicate,6,&&|ARRAY|NOT,"NOT (ARRAY[INT, INT] && ARRAY[INT, INT])",f7e828f16e2621326d503361,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C04,PG_BOOL_R053,Y2,array_operator,4,is_true_wrapper,6,&&|ARRAY|IS|TRUE,"(ARRAY[INT, INT] && ARRAY[INT, INT]) IS TRUE",333bb3208b8918d9433ae83f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C05,PG_BOOL_R053,Y2,array_operator,5,is_not_false_wrapper,6,&&|ARRAY|FALSE|IS|NOT,"(ARRAY[INT, INT] && ARRAY[INT, INT]) IS NOT FALSE",1e5c192bdc98de6191af6bdd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C06,PG_BOOL_R053,Y2,array_operator,6,case_boolean_wrapper,6,&&|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (ARRAY[INT, INT] && ARRAY[INT, INT]) THEN TRUE ELSE FALSE END",e6e8777b83ea21034ad759f7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C07,PG_BOOL_R053,Y2,array_operator,7,and_true_guard,6,&&|=|AND|ARRAY,"(ARRAY[INT, INT] && ARRAY[INT, INT]) AND (INT = INT)",6b3ec20a83fe8aaea804db27,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C08,PG_BOOL_R053,Y2,array_operator,8,or_false_guard,6,&&|<|<>|>|ARRAY|OR,"(ARRAY[INT, INT] && ARRAY[INT, INT]) OR (INT <> INT)",62bc9eab06f9bc1860c7bef6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C09,PG_BOOL_R053,Y2,array_operator,9,equals_true_wrapper,6,&&|=|ARRAY|TRUE,"((ARRAY[INT, INT] && ARRAY[INT, INT]) = TRUE)",b77601781d1ae2a1bf69ac6c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C10,PG_BOOL_R053,Y2,array_operator,10,coalesce_false_wrapper,6,&&|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY[INT, INT] && ARRAY[INT, INT]), FALSE)",a9eb4bba6c23fb1eb6948b1f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C01,PG_BOOL_R054,Y2,array_operator,1,base_predicate,6,=|ARRAY,"ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT",1e3129346a162b6f2eb8c155,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C02,PG_BOOL_R054,Y2,array_operator,2,parenthesized_predicate,6,=|ARRAY,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT)",d0d059eb604b8ef62b4cb21f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C03,PG_BOOL_R054,Y2,array_operator,3,negated_inverse_predicate,6,=|ARRAY|NOT,"NOT (ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT)",49776eef814548de03717fcb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C04,PG_BOOL_R054,Y2,array_operator,4,is_true_wrapper,6,=|ARRAY|IS|TRUE,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) IS TRUE",614cdacee55a84e584b7bb42,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C05,PG_BOOL_R054,Y2,array_operator,5,is_not_false_wrapper,6,=|ARRAY|FALSE|IS|NOT,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) IS NOT FALSE",3bbbd821eae67612810638fc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C06,PG_BOOL_R054,Y2,array_operator,6,case_boolean_wrapper,6,=|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) THEN TRUE ELSE FALSE END",5eccdbe74bd9c3dcc061519e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C07,PG_BOOL_R054,Y2,array_operator,7,and_true_guard,6,=|AND|ARRAY,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) AND (INT = INT)",ee8d548707fcea4c004ac40b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C08,PG_BOOL_R054,Y2,array_operator,8,or_false_guard,6,<|<>|=|>|ARRAY|OR,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) OR (INT <> INT)",877d2425f03147a322a1b6f7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C09,PG_BOOL_R054,Y2,array_operator,9,equals_true_wrapper,6,=|ARRAY|TRUE,"((ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) = TRUE)",4d5ca4cf5fb17dfead930a6f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C10,PG_BOOL_R054,Y2,array_operator,10,coalesce_false_wrapper,6,=|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT), FALSE)",6bf1cd87eb26e80ae997ede2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C01,PG_BOOL_R055,Y2,array_operator,1,base_predicate,6,=|ANY|ARRAY,"INT = ANY(ARRAY[INT, INT, INT])",b0715bbb975c9a15efe6683e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C02,PG_BOOL_R055,Y2,array_operator,2,parenthesized_predicate,6,=|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT]))",fc0fcb213d2e955dddd1e511,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C03,PG_BOOL_R055,Y2,array_operator,3,negated_inverse_predicate,6,=|ANY|ARRAY|NOT,"NOT (INT = ANY(ARRAY[INT, INT, INT]))",3d903a398e119ae9236f23b5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C04,PG_BOOL_R055,Y2,array_operator,4,is_true_wrapper,6,=|ANY|ARRAY|IS|TRUE,"(INT = ANY(ARRAY[INT, INT, INT])) IS TRUE",af4d3e0d4c1706cf59be2a0e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C05,PG_BOOL_R055,Y2,array_operator,5,is_not_false_wrapper,6,=|ANY|ARRAY|FALSE|IS|NOT,"(INT = ANY(ARRAY[INT, INT, INT])) IS NOT FALSE",387c721cfe053d454e5a41bd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C06,PG_BOOL_R055,Y2,array_operator,6,case_boolean_wrapper,6,=|ANY|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT = ANY(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",1bd5a741326a9be7b645ba8a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C07,PG_BOOL_R055,Y2,array_operator,7,and_true_guard,6,=|AND|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT])) AND (INT = INT)",a0b2c6d82aa07d4aa00f215f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C08,PG_BOOL_R055,Y2,array_operator,8,or_false_guard,6,<|<>|=|>|ANY|ARRAY|OR,"(INT = ANY(ARRAY[INT, INT, INT])) OR (INT <> INT)",8123515de49ffb50df71a003,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C09,PG_BOOL_R055,Y2,array_operator,9,equals_true_wrapper,6,=|ANY|ARRAY|TRUE,"((INT = ANY(ARRAY[INT, INT, INT])) = TRUE)",415ba4fbba97ceb499eb57f9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C10,PG_BOOL_R055,Y2,array_operator,10,coalesce_false_wrapper,6,=|ANY|ARRAY|COALESCE|FALSE,"COALESCE((INT = ANY(ARRAY[INT, INT, INT])), FALSE)",3ffcc923aa69b55a91c02ffc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C01,PG_BOOL_R056,Y2,row_comparison,1,base_predicate,6,=|ROW,"ROW(INT, STR) = ROW(INT, STR)",5a8716b4dc286291f50cfb02,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C02,PG_BOOL_R056,Y2,row_comparison,2,parenthesized_predicate,6,=|ROW,"(ROW(INT, STR) = ROW(INT, STR))",6cc4ea4fd7a59e6088839eec,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C03,PG_BOOL_R056,Y2,row_comparison,3,negated_inverse_predicate,6,=|NOT|ROW,"NOT (ROW(INT, STR) = ROW(INT, STR))",8aab71d0a2ee2358ee65dd4f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C04,PG_BOOL_R056,Y2,row_comparison,4,is_true_wrapper,6,=|IS|ROW|TRUE,"(ROW(INT, STR) = ROW(INT, STR)) IS TRUE",dfb30e21dc4ff8d4a710be5d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C05,PG_BOOL_R056,Y2,row_comparison,5,is_not_false_wrapper,6,=|FALSE|IS|NOT|ROW,"(ROW(INT, STR) = ROW(INT, STR)) IS NOT FALSE",b2f6a09e4599219272530481,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C06,PG_BOOL_R056,Y2,row_comparison,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, STR) = ROW(INT, STR)) THEN TRUE ELSE FALSE END",ab880fd0047777af6b5aff41,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C07,PG_BOOL_R056,Y2,row_comparison,7,and_true_guard,6,=|AND|ROW,"(ROW(INT, STR) = ROW(INT, STR)) AND (INT = INT)",8a5005d3f576edc0bd14b81f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C08,PG_BOOL_R056,Y2,row_comparison,8,or_false_guard,6,<|<>|=|>|OR|ROW,"(ROW(INT, STR) = ROW(INT, STR)) OR (INT <> INT)",22ced4e19fd699a845a02d96,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C09,PG_BOOL_R056,Y2,row_comparison,9,equals_true_wrapper,6,=|ROW|TRUE,"((ROW(INT, STR) = ROW(INT, STR)) = TRUE)",1f83f2447662847ae00e25c4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C10,PG_BOOL_R056,Y2,row_comparison,10,coalesce_false_wrapper,6,=|COALESCE|FALSE|ROW,"COALESCE((ROW(INT, STR) = ROW(INT, STR)), FALSE)",2c0f8d90fc72d8efa597c607,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C01,PG_BOOL_R057,Y2,row_comparison,1,base_predicate,6,<|<>|>|ROW,"ROW(INT, INT) <> ROW(INT, INT)",8684a1250b0c0d6f4d80c261,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C02,PG_BOOL_R057,Y2,row_comparison,2,parenthesized_predicate,6,<|<>|>|ROW,"(ROW(INT, INT) <> ROW(INT, INT))",f23da14b9f8a9f462d824fed,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C03,PG_BOOL_R057,Y2,row_comparison,3,negated_inverse_predicate,6,<|<>|>|NOT|ROW,"NOT (ROW(INT, INT) <> ROW(INT, INT))",17314ed893d1c6f19f462bc2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C04,PG_BOOL_R057,Y2,row_comparison,4,is_true_wrapper,6,<|<>|>|IS|ROW|TRUE,"(ROW(INT, INT) <> ROW(INT, INT)) IS TRUE",3b7b046c7aade0613d07745d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C05,PG_BOOL_R057,Y2,row_comparison,5,is_not_false_wrapper,6,<|<>|>|FALSE|IS|NOT|ROW,"(ROW(INT, INT) <> ROW(INT, INT)) IS NOT FALSE",6f27162324e7072de15ac5f2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C06,PG_BOOL_R057,Y2,row_comparison,6,case_boolean_wrapper,6,<|<>|>|CASE|ELSE|END|FALSE|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, INT) <> ROW(INT, INT)) THEN TRUE ELSE FALSE END",e69442419129a1f23cf395fb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C07,PG_BOOL_R057,Y2,row_comparison,7,and_true_guard,6,<|<>|=|>|AND|ROW,"(ROW(INT, INT) <> ROW(INT, INT)) AND (INT = INT)",1a895d8d4e5f8a86f6b6c936,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C08,PG_BOOL_R057,Y2,row_comparison,8,or_false_guard,6,<|<>|>|OR|ROW,"(ROW(INT, INT) <> ROW(INT, INT)) OR (INT <> INT)",1cd2d6cf427b1b6c4215c267,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C09,PG_BOOL_R057,Y2,row_comparison,9,equals_true_wrapper,6,<|<>|=|>|ROW|TRUE,"((ROW(INT, INT) <> ROW(INT, INT)) = TRUE)",d19bb2441fbc04d3ccee6554,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C10,PG_BOOL_R057,Y2,row_comparison,10,coalesce_false_wrapper,6,<|<>|>|COALESCE|FALSE|ROW,"COALESCE((ROW(INT, INT) <> ROW(INT, INT)), FALSE)",8b2fb238d45f622d474d6997,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C01,PG_BOOL_R058,Y2,row_comparison,1,base_predicate,6,DISTINCT|FROM|IS|ROW,"ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)",2c91ee4f007d8b146ec8fe80,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C02,PG_BOOL_R058,Y2,row_comparison,2,parenthesized_predicate,6,DISTINCT|FROM|IS|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR))",854e9da5778680cda5b549fb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C03,PG_BOOL_R058,Y2,row_comparison,3,negated_inverse_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"NOT (ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR))",e06506df8efe615058e7b7f9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C04,PG_BOOL_R058,Y2,row_comparison,4,is_true_wrapper,6,DISTINCT|FROM|IS|ROW|TRUE,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) IS TRUE",e649248ebfa588bfe6ae4fc2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C05,PG_BOOL_R058,Y2,row_comparison,5,is_not_false_wrapper,6,DISTINCT|FALSE|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) IS NOT FALSE",5f3c12b8fc7743207e9d914e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C06,PG_BOOL_R058,Y2,row_comparison,6,case_boolean_wrapper,6,CASE|DISTINCT|ELSE|END|FALSE|FROM|IS|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) THEN TRUE ELSE FALSE END",f25b8775bfea46f3f5028707,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C07,PG_BOOL_R058,Y2,row_comparison,7,and_true_guard,6,=|AND|DISTINCT|FROM|IS|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) AND (INT = INT)",4c39f0f17517521a9642ad7e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C08,PG_BOOL_R058,Y2,row_comparison,8,or_false_guard,6,<|<>|>|DISTINCT|FROM|IS|OR|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) OR (INT <> INT)",6b234eff004a2149a0427131,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C09,PG_BOOL_R058,Y2,row_comparison,9,equals_true_wrapper,6,=|DISTINCT|FROM|IS|ROW|TRUE,"((ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) = TRUE)",2f008447f0cb47257054fff2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C10,PG_BOOL_R058,Y2,row_comparison,10,coalesce_false_wrapper,6,COALESCE|DISTINCT|FALSE|FROM|IS|ROW,"COALESCE((ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)), FALSE)",8a3a38882e7c67830d47b515,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C01,PG_BOOL_R059,Y2,row_comparison,1,base_predicate,6,<|ROW,"ROW(INT, INT) < ROW(INT, INT)",1a2644f2a838e040877e829f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C02,PG_BOOL_R059,Y2,row_comparison,2,parenthesized_predicate,6,<|ROW,"(ROW(INT, INT) < ROW(INT, INT))",75b958258dbceede4962a5cd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C03,PG_BOOL_R059,Y2,row_comparison,3,negated_inverse_predicate,6,<|NOT|ROW,"NOT (ROW(INT, INT) < ROW(INT, INT))",62048578fa43ee568dab0765,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C04,PG_BOOL_R059,Y2,row_comparison,4,is_true_wrapper,6,<|IS|ROW|TRUE,"(ROW(INT, INT) < ROW(INT, INT)) IS TRUE",55f5aa4f89038126889c1c9d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C05,PG_BOOL_R059,Y2,row_comparison,5,is_not_false_wrapper,6,<|FALSE|IS|NOT|ROW,"(ROW(INT, INT) < ROW(INT, INT)) IS NOT FALSE",f01bc14e096d10aef9116495,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C06,PG_BOOL_R059,Y2,row_comparison,6,case_boolean_wrapper,6,<|CASE|ELSE|END|FALSE|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, INT) < ROW(INT, INT)) THEN TRUE ELSE FALSE END",f6a89b8815ba20706c8358f9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
