sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y3_R033_C06_S04,Y3_encoded_boolean,Y3,1,CASE%20WHEN%20%28'delta1'%20NOT%20LIKE%20'de%'%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ('delta1' NOT LIKE 'de%') THEN TRUE ELSE FALSE END,60,18,4,2,1.0,2,2,0,1,0,0,2,0,0.0,2,0.1167,0.1667,0.3636,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C06_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C06_S05,Y3_encoded_boolean,Y3,1,CASE%20WHEN%20(%27omega2%27%20NOT%20LIKE%20%27om%%27)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ('omega2' NOT LIKE 'om%') THEN TRUE ELSE FALSE END,60,18,4,2,1.0,2,2,0,1,0,0,2,0,0.0,2,0.1167,0.1667,0.3636,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C06_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C06_S06,Y3_encoded_boolean,Y3,1,CASE%20WHEN%20%28%27active3%27%20NOT%20LIKE%20%27ac%25%27%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN ('active3' NOT LIKE 'ac%') THEN TRUE ELSE FALSE END,61,18,4,2,1.0,2,2,0,1,0,0,2,0,0.0,2,0.1148,0.1639,0.3636,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C06_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C07_S01,Y3_encoded_boolean,Y3,1,(%27beta7%27%20NOT%20LIKE%20%27zz%%27)%20AND%20(82%20%3D%2082),('beta7' NOT LIKE 'zz%') AND (82 = 82),38,17,4,4,1.0,4,3,0,1,0,0,4,2,2.0,2,0.2632,0.1842,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C07_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C07_S02,Y3_encoded_boolean,Y3,1,%28%27gamma8%27%20NOT%20LIKE%20%27zz%25%27%29%20AND%20%2895%20%3D%2095%29,('gamma8' NOT LIKE 'zz%') AND (95 = 95),39,17,4,4,1.0,4,3,0,1,0,0,4,2,2.0,2,0.2564,0.1795,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C07_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C07_S03,Y3_encoded_boolean,Y3,1,%28'delta0'%20NOT%20LIKE%20'zz%'%29%20AND%20%2811%20=%2011%29,('delta0' NOT LIKE 'zz%') AND (11 = 11),39,17,4,4,1.0,4,3,0,1,0,0,4,2,2.0,2,0.2564,0.1795,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C07_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C07_S04,Y3_encoded_boolean,Y3,1,(%27omega1%27%20NOT%20LIKE%20%27om%%27)%20AND%20(24%20%3D%2024),('omega1' NOT LIKE 'om%') AND (24 = 24),39,17,4,4,1.0,4,3,0,1,0,0,4,2,2.0,2,0.2564,0.1795,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C07_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C07_S05,Y3_encoded_boolean,Y3,1,%28%27active2%27%20NOT%20LIKE%20%27ac%25%27%29%20AND%20%2837%20%3D%2037%29,('active2' NOT LIKE 'ac%') AND (37 = 37),40,17,4,4,1.0,4,3,0,1,0,0,4,2,2.0,2,0.25,0.175,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C07_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C07_S06,Y3_encoded_boolean,Y3,1,%28'pending3'%20NOT%20LIKE%20'pe%'%29%20AND%20%2850%20=%2050%29,('pending3' NOT LIKE 'pe%') AND (50 = 50),41,17,4,4,1.0,4,3,0,1,0,0,4,2,2.0,2,0.2439,0.1707,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C07_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C08_S01,Y3_encoded_boolean,Y3,1,%28%27gamma7%27%20NOT%20LIKE%20%27zz%25%27%29%20OR%20%2813%20%3C%3E%2013%29,('gamma7' NOT LIKE 'zz%') OR (13 <> 13),39,17,4,4,1.0,6,3,0,1,0,0,4,2,2.0,2,0.2821,0.1795,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C08_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C08_S02,Y3_encoded_boolean,Y3,1,%28'delta8'%20NOT%20LIKE%20'zz%'%29%20OR%20%2826%20<>%2026%29,('delta8' NOT LIKE 'zz%') OR (26 <> 26),39,17,4,4,1.0,6,3,0,1,0,0,4,2,2.0,2,0.2821,0.1795,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C08_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C08_S03,Y3_encoded_boolean,Y3,1,(%27omega0%27%20NOT%20LIKE%20%27zz%%27)%20OR%20(39%20%3C%3E%2039),('omega0' NOT LIKE 'zz%') OR (39 <> 39),39,17,4,4,1.0,6,3,0,1,0,0,4,2,2.0,2,0.2821,0.1795,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C08_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C08_S04,Y3_encoded_boolean,Y3,1,%28%27active1%27%20NOT%20LIKE%20%27ac%25%27%29%20OR%20%2852%20%3C%3E%2052%29,('active1' NOT LIKE 'ac%') OR (52 <> 52),40,17,4,4,1.0,6,3,0,1,0,0,4,2,2.0,2,0.275,0.175,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C08_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C08_S05,Y3_encoded_boolean,Y3,1,%28'pending2'%20NOT%20LIKE%20'pe%'%29%20OR%20%2865%20<>%2065%29,('pending2' NOT LIKE 'pe%') OR (65 <> 65),41,17,4,4,1.0,6,3,0,1,0,0,4,2,2.0,2,0.2683,0.1707,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C08_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C08_S06,Y3_encoded_boolean,Y3,1,(%27public3%27%20NOT%20LIKE%20%27pu%%27)%20OR%20(78%20%3C%3E%2078),('public3' NOT LIKE 'pu%') OR (78 <> 78),40,17,4,4,1.0,6,3,0,1,0,0,4,2,2.0,2,0.275,0.175,0.375,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C08_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C09_S01,Y3_encoded_boolean,Y3,1,%28%28'delta7'%20NOT%20LIKE%20'zz%'%29%20=%20TRUE%29,(('delta7' NOT LIKE 'zz%') = TRUE),34,15,4,4,2.0,3,2,0,1,0,0,2,0,0.0,2,0.2941,0.1471,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C09_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C09_S02,Y3_encoded_boolean,Y3,1,((%27omega8%27%20NOT%20LIKE%20%27zz%%27)%20%3D%20TRUE),(('omega8' NOT LIKE 'zz%') = TRUE),34,15,4,4,2.0,3,2,0,1,0,0,2,0,0.0,2,0.2941,0.1471,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C09_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C09_S03,Y3_encoded_boolean,Y3,1,%28%28%27active0%27%20NOT%20LIKE%20%27zz%25%27%29%20%3D%20TRUE%29,(('active0' NOT LIKE 'zz%') = TRUE),35,15,4,4,2.0,3,2,0,1,0,0,2,0,0.0,2,0.2857,0.1429,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C09_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C09_S04,Y3_encoded_boolean,Y3,1,%28%28'pending1'%20NOT%20LIKE%20'pe%'%29%20=%20TRUE%29,(('pending1' NOT LIKE 'pe%') = TRUE),36,15,4,4,2.0,3,2,0,1,0,0,2,0,0.0,2,0.2778,0.1389,0.6667,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C09_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C09_S05,Y3_encoded_boolean,Y3,1,((%27public2%27%20NOT%20LIKE%20%27pu%%27)%20%3D%20TRUE),(('public2' NOT LIKE 'pu%') = TRUE),35,15,4,4,2.0,3,2,0,1,0,0,2,0,0.0,2,0.2857,0.1429,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C09_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C09_S06,Y3_encoded_boolean,Y3,1,%28%28%27member3%27%20NOT%20LIKE%20%27me%25%27%29%20%3D%20TRUE%29,(('member3' NOT LIKE 'me%') = TRUE),35,15,4,4,2.0,3,2,0,1,0,0,2,0,0.0,2,0.2857,0.1429,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C09_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C10_S01,Y3_encoded_boolean,Y3,1,"COALESCE((%27omega7%27%20NOT%20LIKE%20%27zz%%27),%20FALSE)","COALESCE(('omega7' NOT LIKE 'zz%'), FALSE)",42,16,4,4,2.0,2,2,0,1,0,1,2,0,0.0,2,0.2381,0.0952,0.8,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C10_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C10_S02,Y3_encoded_boolean,Y3,1,COALESCE%28%28%27active8%27%20NOT%20LIKE%20%27zz%25%27%29%2C%20FALSE%29,"COALESCE(('active8' NOT LIKE 'zz%'), FALSE)",43,16,4,4,2.0,2,2,0,1,0,1,2,0,0.0,2,0.2326,0.093,0.8,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C10_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C10_S03,Y3_encoded_boolean,Y3,1,COALESCE%28%28'pending0'%20NOT%20LIKE%20'zz%'%29%2C%20FALSE%29,"COALESCE(('pending0' NOT LIKE 'zz%'), FALSE)",44,16,4,4,2.0,2,2,0,1,0,1,2,0,0.0,2,0.2273,0.0909,1.0,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C10_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C10_S04,Y3_encoded_boolean,Y3,1,"COALESCE((%27public1%27%20NOT%20LIKE%20%27pu%%27),%20FALSE)","COALESCE(('public1' NOT LIKE 'pu%'), FALSE)",43,16,4,4,2.0,2,2,0,1,0,1,2,0,0.0,2,0.2326,0.093,0.8,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C10_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R033_C10_S05,Y3_encoded_boolean,Y3,1,COALESCE%28%28%27member2%27%20NOT%20LIKE%20%27me%25%27%29%2C%20FALSE%29,"COALESCE(('member2' NOT LIKE 'me%'), FALSE)",43,16,4,4,2.0,2,2,0,1,0,1,2,0,0.0,2,0.2326,0.093,0.8,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R033_C10_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R033_C10_S06,Y3_encoded_boolean,Y3,1,COALESCE%28%28'stone3'%20NOT%20LIKE%20'st%'%29%2C%20FALSE%29,"COALESCE(('stone3' NOT LIKE 'st%'), FALSE)",42,16,4,4,2.0,2,2,0,1,0,1,2,0,0.0,2,0.2381,0.0952,0.8,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R033_C10_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C01_S01,Y3_encoded_boolean,Y3,1,%27safe8%27%20LIKE%20%27%25e8%27,'safe8' LIKE '%e8',18,8,4,0,0.0,1,1,0,1,0,0,2,0,0.0,2,0.2778,0.1111,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C01_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C01_S02,Y3_encoded_boolean,Y3,1,'audit0'%20LIKE%20'%t0','audit0' LIKE '%t0',19,8,4,0,0.0,1,1,0,1,0,0,2,0,0.0,2,0.2632,0.1053,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C01_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C01_S03,Y3_encoded_boolean,Y3,1,%27trace1%27%20LIKE%20%27%e1%27,'trace1' LIKE '%e1',17,7,4,0,0.0,1,1,0,1,0,0,2,0,0.0,2,0.2941,0.1176,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C01_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,0,static_accepted_runtime_not_run
Y3_R034_C01_S04,Y3_encoded_boolean,Y3,1,%27signal2%27%20LIKE%20%27%25zz%27,'signal2' LIKE '%zz',20,8,4,0,0.0,1,1,0,1,0,0,2,0,0.0,2,0.25,0.1,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C01_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C01_S05,Y3_encoded_boolean,Y3,1,'alpha3'%20LIKE%20'%zz','alpha3' LIKE '%zz',19,8,4,0,0.0,1,1,0,1,0,0,2,0,0.0,2,0.2632,0.1053,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C01_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C01_S06,Y3_encoded_boolean,Y3,1,%27beta4%27%20LIKE%20%27%zz%27,'beta4' LIKE '%zz',18,8,4,0,0.0,1,1,0,1,0,0,2,0,0.0,2,0.2778,0.1111,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C01_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R034_C02_S01,Y3_encoded_boolean,Y3,1,%28'audit8'%20LIKE%20'%t8'%29,('audit8' LIKE '%t8'),21,10,4,2,1.0,1,1,0,1,0,0,2,0,0.0,2,0.3333,0.0952,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C02_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C02_S02,Y3_encoded_boolean,Y3,1,(%27trace0%27%20LIKE%20%27%e0%27),('trace0' LIKE '%e0'),19,9,4,2,1.0,1,1,0,1,0,0,2,0,0.0,2,0.3684,0.1053,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C02_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,0,static_accepted_runtime_not_run
Y3_R034_C02_S03,Y3_encoded_boolean,Y3,1,%28%27signal1%27%20LIKE%20%27%25l1%27%29,('signal1' LIKE '%l1'),22,10,4,2,1.0,1,1,0,1,0,0,2,0,0.0,2,0.3182,0.0909,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C02_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C02_S04,Y3_encoded_boolean,Y3,1,%28'alpha2'%20LIKE%20'%zz'%29,('alpha2' LIKE '%zz'),21,10,4,2,1.0,1,1,0,1,0,0,2,0,0.0,2,0.3333,0.0952,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C02_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C02_S05,Y3_encoded_boolean,Y3,1,(%27beta3%27%20LIKE%20%27%zz%27),('beta3' LIKE '%zz'),20,10,4,2,1.0,1,1,0,1,0,0,2,0,0.0,2,0.35,0.1,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C02_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R034_C02_S06,Y3_encoded_boolean,Y3,1,%28%27gamma4%27%20LIKE%20%27%25zz%27%29,('gamma4' LIKE '%zz'),21,10,4,2,1.0,1,1,0,1,0,0,2,0,0.0,2,0.3333,0.0952,0.3333,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C02_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C03_S01,Y3_encoded_boolean,Y3,1,NOT%20(%27trace8%27%20LIKE%20%27%zz%27),NOT ('trace8' LIKE '%zz'),25,11,4,2,1.0,2,1,0,1,0,0,2,0,0.0,2,0.28,0.12,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C03_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R034_C03_S02,Y3_encoded_boolean,Y3,1,NOT%20%28%27signal0%27%20LIKE%20%27%25zz%27%29,NOT ('signal0' LIKE '%zz'),26,11,4,2,1.0,2,1,0,1,0,0,2,0,0.0,2,0.2692,0.1154,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C03_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C03_S03,Y3_encoded_boolean,Y3,1,NOT%20%28'alpha1'%20LIKE%20'%zz'%29,NOT ('alpha1' LIKE '%zz'),25,11,4,2,1.0,2,1,0,1,0,0,2,0,0.0,2,0.28,0.12,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C03_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C03_S04,Y3_encoded_boolean,Y3,1,NOT%20(%27beta2%27%20LIKE%20%27%a2%27),NOT ('beta2' LIKE '%a2'),22,10,4,2,1.0,2,1,0,1,0,0,2,0,0.0,2,0.3182,0.1364,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C03_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,0,static_accepted_runtime_not_run
Y3_R034_C03_S05,Y3_encoded_boolean,Y3,1,NOT%20%28%27gamma3%27%20LIKE%20%27%25a3%27%29,NOT ('gamma3' LIKE '%a3'),25,11,4,2,1.0,2,1,0,1,0,0,2,0,0.0,2,0.28,0.12,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C03_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C03_S06,Y3_encoded_boolean,Y3,1,NOT%20%28'delta4'%20LIKE%20'%a4'%29,NOT ('delta4' LIKE '%a4'),23,10,4,2,1.0,2,1,0,1,0,0,2,0,0.0,2,0.3043,0.1304,0.5,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C03_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,0,static_accepted_runtime_not_run
Y3_R034_C04_S01,Y3_encoded_boolean,Y3,1,%28%27signal8%27%20LIKE%20%27%25l8%27%29%20IS%20TRUE,('signal8' LIKE '%l8') IS TRUE,30,12,4,2,1.0,1,2,0,1,0,0,2,0,0.0,2,0.2333,0.1333,0.6,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C04_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C04_S02,Y3_encoded_boolean,Y3,1,%28'alpha0'%20LIKE%20'%a0'%29%20IS%20TRUE,('alpha0' LIKE '%a0') IS TRUE,27,11,4,2,1.0,1,2,0,1,0,0,2,0,0.0,2,0.2593,0.1481,0.6,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C04_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,0,static_accepted_runtime_not_run
Y3_R034_C04_S03,Y3_encoded_boolean,Y3,1,(%27beta1%27%20LIKE%20%27%a1%27)%20IS%20TRUE,('beta1' LIKE '%a1') IS TRUE,26,11,4,2,1.0,1,2,0,1,0,0,2,0,0.0,2,0.2692,0.1538,0.6,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C04_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,0,static_accepted_runtime_not_run
Y3_R034_C04_S04,Y3_encoded_boolean,Y3,1,%28%27gamma2%27%20LIKE%20%27%25zz%27%29%20IS%20TRUE,('gamma2' LIKE '%zz') IS TRUE,29,12,4,2,1.0,1,2,0,1,0,0,2,0,0.0,2,0.2414,0.1379,0.6,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C04_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C04_S05,Y3_encoded_boolean,Y3,1,%28'delta3'%20LIKE%20'%zz'%29%20IS%20TRUE,('delta3' LIKE '%zz') IS TRUE,29,12,4,2,1.0,1,2,0,1,0,0,2,0,0.0,2,0.2414,0.1379,0.6,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C04_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C04_S06,Y3_encoded_boolean,Y3,1,(%27omega4%27%20LIKE%20%27%zz%27)%20IS%20TRUE,('omega4' LIKE '%zz') IS TRUE,29,12,4,2,1.0,1,2,0,1,0,0,2,0,0.0,2,0.2414,0.1379,0.6,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C04_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,static_accepted_runtime_not_run
Y3_R034_C05_S01,Y3_encoded_boolean,Y3,1,%28'alpha8'%20LIKE%20'%a8'%29%20IS%20NOT%20FALSE,('alpha8' LIKE '%a8') IS NOT FALSE,32,12,4,2,1.0,2,3,0,1,0,0,2,0,0.0,2,0.2188,0.1562,0.6667,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C05_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,0,static_accepted_runtime_not_run
Y3_R034_C05_S02,Y3_encoded_boolean,Y3,1,(%27beta0%27%20LIKE%20%27%a0%27)%20IS%20NOT%20FALSE,('beta0' LIKE '%a0') IS NOT FALSE,31,12,4,2,1.0,2,3,0,1,0,0,2,0,0.0,2,0.2258,0.1613,0.6667,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C05_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,0,static_accepted_runtime_not_run
Y3_R034_C05_S03,Y3_encoded_boolean,Y3,1,%28%27gamma1%27%20LIKE%20%27%25a1%27%29%20IS%20NOT%20FALSE,('gamma1' LIKE '%a1') IS NOT FALSE,34,13,4,2,1.0,2,3,0,1,0,0,2,0,0.0,2,0.2059,0.1471,0.6667,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y1_R034_C05_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1,static_accepted_runtime_not_run
Y3_R034_C05_S04,Y3_encoded_boolean,Y3,1,%28'delta2'%20LIKE%20'%zz'%29%20IS%20NOT%20FALSE,('delta2' LIKE '%zz') IS NOT FALSE,34,13,4,2,1.0,2,3,0,1,0,0,2,0,0.0,2,0.2059,0.1471,0.6667,1.0,not_run,not_run,1.0,1.0,like_ilike,1,V4.1_static_feature_table,not_run,Y2_R034_C05_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1,static_accepted_runtime_not_run
