sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y4_R054_C07_S01,Y4_obfuscated_boolean,Y4,1,"(array_length(ArrAY[81,/**/1,/**/18],/**/1)/**/=/**/3)/**/And/**/(35/**/=/**/35)","(array_length(ARRAY[81, 1, 18], 1) = 3) AND (35 = 35)",53,23,0,6,2.0,3,1,1,0,0,0,7,2,1.571,0,0.2642,0.1698,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C07_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C07_S02,Y4_obfuscated_boolean,Y4,1,"(((array_length(ArrAY[94,	 14,	 31],	 1)	 =	 3)	 And	 (48	 =	 48)))","(array_length(ARRAY[94, 14, 31], 1) = 3) AND (48 = 48)",58,27,0,10,4.0,3,1,0,0,0,0,7,2,1.714,0,0.3103,0.1552,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C07_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R054_C07_S03,Y4_obfuscated_boolean,Y4,1,"(array_length(ArrAY[10,/**/27,/**/44],/**/1)/**/=/**/3)/**/And/**/(61/**/=/**/61)","(array_length(ARRAY[10, 27, 44], 1) = 3) AND (61 = 61)",54,23,0,6,2.0,3,1,1,0,0,0,7,2,1.714,0,0.2593,0.1667,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C07_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C07_S04,Y4_obfuscated_boolean,Y4,1,"(array_length(ArrAY[23,	 40,	 57],	 1)	 =	 2)	 And	 (74	 =	 74)","(array_length(ARRAY[23, 40, 57], 1) = 2) AND (74 = 74)",54,23,0,6,2.0,3,1,0,0,0,0,7,2,1.714,0,0.2593,0.1667,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C07_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C07_S05,Y4_obfuscated_boolean,Y4,1,"(array_length(ArrAY[36,/**/53,/**/70],/**/1)/**/=/**/2)/**/And/**/(87/**/=/**/87)","(array_length(ARRAY[36, 53, 70], 1) = 2) AND (87 = 87)",54,23,0,6,2.0,3,1,1,0,0,0,7,2,1.714,0,0.2593,0.1667,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C07_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C07_S06,Y4_obfuscated_boolean,Y4,1,"(((array_length(ArrAY[49,	 66,	 83],	 1)	 =	 2)	 And	 (3	 =	 3)))","(array_length(ARRAY[49, 66, 83], 1) = 2) AND (3 = 3)",56,27,0,10,4.0,3,1,0,0,0,0,7,2,1.429,0,0.3214,0.1607,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C07_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R054_C08_S01,Y4_obfuscated_boolean,Y4,1,"(array_length(aRRay[92,	 12,	 29],	 1)	 =	 3)	 oR	 (63	 <>	 63)","(array_length(ARRAY[92, 12, 29], 1) = 3) OR (63 <> 63)",54,23,0,6,2.0,5,1,0,0,0,0,7,2,1.714,0,0.2778,0.1667,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C08_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C08_S02,Y4_obfuscated_boolean,Y4,1,"(((array_length(aRRay[8,/**/25,/**/42],/**/1)/**/=/**/3)/**/oR/**/(76/**/<>/**/76)))","(array_length(ARRAY[8, 25, 42], 1) = 3) OR (76 <> 76)",57,27,0,10,4.0,5,1,1,0,0,0,7,2,1.571,0,0.3333,0.1579,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C08_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R054_C08_S03,Y4_obfuscated_boolean,Y4,1,"(array_length(aRRay[21,	 38,	 55],	 1)	 =	 3)	 oR	 (89	 <>	 89)","(array_length(ARRAY[21, 38, 55], 1) = 3) OR (89 <> 89)",54,23,0,6,2.0,5,1,0,0,0,0,7,2,1.714,0,0.2778,0.1667,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C08_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C08_S04,Y4_obfuscated_boolean,Y4,1,"(array_length(aRRay[34,/**/51,/**/68],/**/1)/**/=/**/2)/**/oR/**/(5/**/<>/**/5)","(array_length(ARRAY[34, 51, 68], 1) = 2) OR (5 <> 5)",52,23,0,6,2.0,5,1,1,0,0,0,7,2,1.429,0,0.2885,0.1731,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C08_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C08_S05,Y4_obfuscated_boolean,Y4,1,"(array_length(aRRay[47,	 64,	 81],	 1)	 =	 2)	 oR	 (18	 <>	 18)","(array_length(ARRAY[47, 64, 81], 1) = 2) OR (18 <> 18)",54,23,0,6,2.0,5,1,0,0,0,0,7,2,1.714,0,0.2778,0.1667,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C08_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C08_S06,Y4_obfuscated_boolean,Y4,1,"(((array_length(aRRay[60,/**/77,/**/94],/**/1)/**/=/**/2)/**/oR/**/(31/**/<>/**/31)))","(array_length(ARRAY[60, 77, 94], 1) = 2) OR (31 <> 31)",58,27,0,10,4.0,5,1,1,0,0,0,7,2,1.714,0,0.3276,0.1552,0.3,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C08_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R054_C09_S01,Y4_obfuscated_boolean,Y4,1,"((array_length(ArrAY[6,/**/23,/**/40],/**/1)/**/=/**/3)/**/=/**/trUE)","((array_length(ARRAY[6, 23, 40], 1) = 3) = TRUE)",48,21,0,6,3.0,2,0,1,0,0,0,5,2,1.4,0,0.2917,0.1458,0.375,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C09_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C09_S02,Y4_obfuscated_boolean,Y4,1,"((((array_length(ArrAY[19,	 36,	 53],	 1)	 =	 3)	 =	 trUE)))","((array_length(ARRAY[19, 36, 53], 1) = 3) = TRUE)",53,25,0,10,5.0,2,0,0,0,0,0,5,2,1.6,0,0.3396,0.1321,0.375,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C09_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R054_C09_S03,Y4_obfuscated_boolean,Y4,1,"((array_length(ArrAY[32,/**/49,/**/66],/**/1)/**/=/**/3)/**/=/**/trUE)","((array_length(ARRAY[32, 49, 66], 1) = 3) = TRUE)",49,21,0,6,3.0,2,0,1,0,0,0,5,2,1.6,0,0.2857,0.1429,0.375,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C09_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C09_S04,Y4_obfuscated_boolean,Y4,1,"((array_length(ArrAY[45,	 62,	 79],	 1)	 =	 2)	 =	 trUE)","((array_length(ARRAY[45, 62, 79], 1) = 2) = TRUE)",49,21,0,6,3.0,2,0,0,0,0,0,5,2,1.6,0,0.2857,0.1429,0.375,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C09_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C09_S05,Y4_obfuscated_boolean,Y4,1,"((array_length(ArrAY[58,/**/75,/**/92],/**/1)/**/=/**/2)/**/=/**/trUE)","((array_length(ARRAY[58, 75, 92], 1) = 2) = TRUE)",49,21,0,6,3.0,2,0,1,0,0,0,5,2,1.6,0,0.2857,0.1429,0.375,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C09_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C09_S06,Y4_obfuscated_boolean,Y4,1,"((((array_length(ArrAY[71,	 88,	 8],	 1)	 =	 2)	 =	 trUE)))","((array_length(ARRAY[71, 88, 8], 1) = 2) = TRUE)",52,25,0,10,5.0,2,0,0,0,0,0,5,2,1.4,0,0.3462,0.1346,0.375,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C09_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R054_C10_S01,Y4_obfuscated_boolean,Y4,1,"coaLesce((array_length(aRRay[17,	 34,	 51],	 1)	 =	 3),	 FaLse)","COALESCE((array_length(ARRAY[17, 34, 51], 1) = 3), FALSE)",57,22,0,6,3.0,1,0,0,0,0,1,5,2,1.6,0,0.2456,0.1053,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C10_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C10_S02,Y4_obfuscated_boolean,Y4,1,"((coaLesce((array_length(aRRay[30,/**/47,/**/64],/**/1)/**/=/**/3),/**/FaLse)))","COALESCE((array_length(ARRAY[30, 47, 64], 1) = 3), FALSE)",61,26,0,10,5.0,1,0,1,0,0,1,5,2,1.6,0,0.2951,0.0984,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C10_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R054_C10_S03,Y4_obfuscated_boolean,Y4,1,"coaLesce((array_length(aRRay[43,	 60,	 77],	 1)	 =	 3),	 FaLse)","COALESCE((array_length(ARRAY[43, 60, 77], 1) = 3), FALSE)",57,22,0,6,3.0,1,0,0,0,0,1,5,2,1.6,0,0.2456,0.1053,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C10_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C10_S04,Y4_obfuscated_boolean,Y4,1,"coaLesce((array_length(aRRay[56,/**/73,/**/90],/**/1)/**/=/**/2),/**/FaLse)","COALESCE((array_length(ARRAY[56, 73, 90], 1) = 2), FALSE)",57,22,0,6,3.0,1,0,1,0,0,1,5,2,1.6,0,0.2456,0.1053,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C10_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R054_C10_S05,Y4_obfuscated_boolean,Y4,1,"coaLesce((array_length(aRRay[69,	 86,	 6],	 1)	 =	 2),	 FaLse)","COALESCE((array_length(ARRAY[69, 86, 6], 1) = 2), FALSE)",56,22,0,6,3.0,1,0,0,0,0,1,5,2,1.4,0,0.25,0.1071,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R054_C10_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R054_C10_S06,Y4_obfuscated_boolean,Y4,1,"((coaLesce((array_length(aRRay[82,/**/2,/**/19],/**/1)/**/=/**/2),/**/FaLse)))","COALESCE((array_length(ARRAY[82, 2, 19], 1) = 2), FALSE)",60,26,0,10,5.0,1,0,1,0,0,1,5,2,1.4,0,0.3,0.1,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R054_C10_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C01_S01,Y4_obfuscated_boolean,Y4,1,"((39	 =	 aNy(aRRay[22,	 39,	 56])))","39 = ANY(ARRAY[22, 39, 56])",31,17,0,6,3.0,1,0,0,0,0,0,4,2,2.0,0,0.3548,0.129,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C01_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C01_S02,Y4_obfuscated_boolean,Y4,1,"52/**/=/**/aNy(aRRay[35,/**/52,/**/69])","52 = ANY(ARRAY[35, 52, 69])",27,13,0,2,1.0,1,0,1,0,0,0,4,2,2.0,0,0.2593,0.1481,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C01_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C01_S03,Y4_obfuscated_boolean,Y4,1,"65	 =	 aNy(aRRay[48,	 65,	 82])","65 = ANY(ARRAY[48, 65, 82])",27,13,0,2,1.0,1,0,0,0,0,0,4,2,2.0,0,0.2593,0.1481,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C01_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C01_S04,Y4_obfuscated_boolean,Y4,1,"178/**/=/**/aNy(aRRay[61,/**/78,/**/95])","178 = ANY(ARRAY[61, 78, 95])",28,13,0,2,1.0,1,0,1,0,0,0,4,3,2.25,0,0.25,0.1429,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C01_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C01_S05,Y4_obfuscated_boolean,Y4,1,"((191	 =	 aNy(aRRay[74,	 91,	 11])))","191 = ANY(ARRAY[74, 91, 11])",32,17,0,6,3.0,1,0,0,0,0,0,4,3,2.25,0,0.3438,0.125,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C01_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C01_S06,Y4_obfuscated_boolean,Y4,1,"107/**/=/**/aNy(aRRay[87,/**/7,/**/24])","107 = ANY(ARRAY[87, 7, 24])",27,13,0,2,1.0,1,0,1,0,0,0,4,3,2.0,0,0.2593,0.1481,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C01_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C02_S01,Y4_obfuscated_boolean,Y4,1,"(((50/**/=/**/AnY(ArrAY[33,/**/50,/**/67]))))","(50 = ANY(ARRAY[33, 50, 67]))",33,19,0,8,4.0,1,0,1,0,0,0,4,2,2.0,0,0.3939,0.1212,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C02_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C02_S02,Y4_obfuscated_boolean,Y4,1,"(63	 =	 AnY(ArrAY[46,	 63,	 80]))","(63 = ANY(ARRAY[46, 63, 80]))",29,15,0,4,2.0,1,0,0,0,0,0,4,2,2.0,0,0.3103,0.1379,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C02_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C02_S03,Y4_obfuscated_boolean,Y4,1,"(76/**/=/**/AnY(ArrAY[59,/**/76,/**/93]))","(76 = ANY(ARRAY[59, 76, 93]))",29,15,0,4,2.0,1,0,1,0,0,0,4,2,2.0,0,0.3103,0.1379,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C02_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C02_S04,Y4_obfuscated_boolean,Y4,1,"(189	 =	 AnY(ArrAY[72,	 89,	 9]))","(189 = ANY(ARRAY[72, 89, 9]))",29,15,0,4,2.0,1,0,0,0,0,0,4,3,2.0,0,0.3103,0.1379,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C02_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C02_S05,Y4_obfuscated_boolean,Y4,1,"(((105/**/=/**/AnY(ArrAY[85,/**/5,/**/22]))))","(105 = ANY(ARRAY[85, 5, 22]))",33,19,0,8,4.0,1,0,1,0,0,0,4,3,2.0,0,0.3939,0.1212,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C02_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C02_S06,Y4_obfuscated_boolean,Y4,1,"(118	 =	 AnY(ArrAY[1,	 18,	 35]))","(118 = ANY(ARRAY[1, 18, 35]))",29,15,0,4,2.0,1,0,0,0,0,0,4,3,2.0,0,0.3103,0.1379,0.4,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C02_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C03_S01,Y4_obfuscated_boolean,Y4,1,"((NoT	 (161	 =	 aNy(aRRay[44,	 61,	 78]))))","NOT (161 = ANY(ARRAY[44, 61, 78]))",38,20,0,8,4.0,2,0,0,0,0,0,4,3,2.25,0,0.3421,0.1316,0.5,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C03_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C03_S02,Y4_obfuscated_boolean,Y4,1,"NoT/**/(174/**/=/**/aNy(aRRay[57,/**/74,/**/91]))","NOT (174 = ANY(ARRAY[57, 74, 91]))",34,16,0,4,2.0,2,0,1,0,0,0,4,3,2.25,0,0.2647,0.1471,0.5,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C03_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C03_S03,Y4_obfuscated_boolean,Y4,1,"NoT	 (187	 =	 aNy(aRRay[70,	 87,	 7]))","NOT (187 = ANY(ARRAY[70, 87, 7]))",33,16,0,4,2.0,2,0,0,0,0,0,4,3,2.0,0,0.2727,0.1515,0.5,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C03_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C03_S04,Y4_obfuscated_boolean,Y4,1,"NoT/**/(3/**/=/**/aNy(aRRay[83,/**/3,/**/20]))","NOT (3 = ANY(ARRAY[83, 3, 20]))",31,16,0,4,2.0,2,0,1,0,0,0,4,2,1.5,0,0.2903,0.1613,0.5,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C03_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C03_S05,Y4_obfuscated_boolean,Y4,1,"((NoT	 (16	 =	 aNy(aRRay[96,	 16,	 33]))))","NOT (16 = ANY(ARRAY[96, 16, 33]))",37,20,0,8,4.0,2,0,0,0,0,0,4,2,2.0,0,0.3514,0.1351,0.5,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C03_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C03_S06,Y4_obfuscated_boolean,Y4,1,"NoT/**/(29/**/=/**/aNy(aRRay[12,/**/29,/**/46]))","NOT (29 = ANY(ARRAY[12, 29, 46]))",33,16,0,4,2.0,2,0,1,0,0,0,4,2,2.0,0,0.2727,0.1515,0.5,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C03_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C04_S01,Y4_obfuscated_boolean,Y4,1,"(((72/**/=/**/AnY(ArrAY[55,/**/72,/**/89]))/**/IS/**/trUE))","(72 = ANY(ARRAY[55, 72, 89])) IS TRUE",41,21,0,8,4.0,1,1,1,0,0,0,4,2,2.0,0,0.3171,0.1463,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C04_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C04_S02,Y4_obfuscated_boolean,Y4,1,"(85	 =	 AnY(ArrAY[68,	 85,	 5]))	 IS	 trUE","(85 = ANY(ARRAY[68, 85, 5])) IS TRUE",36,17,0,4,2.0,1,1,0,0,0,0,4,2,1.75,0,0.25,0.1667,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C04_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C04_S03,Y4_obfuscated_boolean,Y4,1,"(1/**/=/**/AnY(ArrAY[81,/**/1,/**/18]))/**/IS/**/trUE","(1 = ANY(ARRAY[81, 1, 18])) IS TRUE",35,17,0,4,2.0,1,1,1,0,0,0,4,2,1.5,0,0.2571,0.1714,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C04_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C04_S04,Y4_obfuscated_boolean,Y4,1,"(114	 =	 AnY(ArrAY[94,	 14,	 31]))	 IS	 trUE","(114 = ANY(ARRAY[94, 14, 31])) IS TRUE",38,17,0,4,2.0,1,1,0,0,0,0,4,3,2.25,0,0.2368,0.1579,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C04_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C04_S05,Y4_obfuscated_boolean,Y4,1,"(((127/**/=/**/AnY(ArrAY[10,/**/27,/**/44]))/**/IS/**/trUE))","(127 = ANY(ARRAY[10, 27, 44])) IS TRUE",42,21,0,8,4.0,1,1,1,0,0,0,4,3,2.25,0,0.3095,0.1429,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C04_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C04_S06,Y4_obfuscated_boolean,Y4,1,"(140	 =	 AnY(ArrAY[23,	 40,	 57]))	 IS	 trUE","(140 = ANY(ARRAY[23, 40, 57])) IS TRUE",38,17,0,4,2.0,1,1,0,0,0,0,4,3,2.25,0,0.2368,0.1579,0.5714,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C04_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C05_S01,Y4_obfuscated_boolean,Y4,1,"(((83	 =	 aNy(aRRay[66,	 83,	 3]))	 is	 NoT	 FaLse))","(83 = ANY(ARRAY[66, 83, 3])) IS NOT FALSE",45,22,0,8,4.0,2,2,0,0,0,0,4,2,1.75,0,0.2889,0.1556,0.625,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y2_R055_C05_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R055_C05_S02,Y4_obfuscated_boolean,Y4,1,"(96/**/=/**/aNy(aRRay[79,/**/96,/**/16]))/**/is/**/NoT/**/FaLse","(96 = ANY(ARRAY[79, 96, 16])) IS NOT FALSE",42,18,0,4,2.0,2,2,1,0,0,0,4,2,2.0,0,0.2143,0.1667,0.625,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C05_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R055_C05_S03,Y4_obfuscated_boolean,Y4,1,"(12	 =	 aNy(aRRay[92,	 12,	 29]))	 is	 NoT	 FaLse","(12 = ANY(ARRAY[92, 12, 29])) IS NOT FALSE",42,18,0,4,2.0,2,2,0,0,0,0,4,2,2.0,0,0.2143,0.1667,0.625,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C05_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R055_C05_S04,Y4_obfuscated_boolean,Y4,1,"(125/**/=/**/aNy(aRRay[8,/**/25,/**/42]))/**/is/**/NoT/**/FaLse","(125 = ANY(ARRAY[8, 25, 42])) IS NOT FALSE",42,18,0,4,2.0,2,2,1,0,0,0,4,3,2.0,0,0.2143,0.1667,0.625,1.0,not_run,not_run,1.0,1.0,array_operator,1,V4.1_static_feature_table,not_run,Y1_R055_C05_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
