sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y1_R061_C05_S06,Y1_basic_boolean,Y1,1,(CASE WHEN 76 = 76 THEN 'east4' ELSE 'west5' END = 'west5') IS NOT FALSE,(CASE WHEN 76 = 76 THEN 'east4' ELSE 'west5' END = 'west5') IS NOT FALSE,72,23,6,2,1.0,3,2,0,0,0,0,5,2,2.0,3,0.1389,0.1944,0.2,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C06_S01,Y1_basic_boolean,Y1,1,CASE WHEN (CASE WHEN 22 = 22 THEN 'member8' ELSE 'stone0' END = 'member8') THEN TRUE ELSE FALSE END,CASE WHEN (CASE WHEN 22 = 22 THEN 'member8' ELSE 'stone0' END = 'member8') THEN TRUE ELSE FALSE END,99,27,6,2,1.0,2,0,0,0,0,0,5,2,2.0,3,0.101,0.1818,0.1053,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C06_S02,Y1_basic_boolean,Y1,1,CASE WHEN (CASE WHEN 35 = 35 THEN 'stone0' ELSE 'north1' END = 'stone0') THEN TRUE ELSE FALSE END,CASE WHEN (CASE WHEN 35 = 35 THEN 'stone0' ELSE 'north1' END = 'stone0') THEN TRUE ELSE FALSE END,97,27,6,2,1.0,2,0,0,0,0,0,5,2,2.0,3,0.1031,0.1856,0.1579,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C06_S03,Y1_basic_boolean,Y1,1,CASE WHEN (CASE WHEN 48 = 48 THEN 'north1' ELSE 'south2' END = 'north1') THEN TRUE ELSE FALSE END,CASE WHEN (CASE WHEN 48 = 48 THEN 'north1' ELSE 'south2' END = 'north1') THEN TRUE ELSE FALSE END,97,27,6,2,1.0,2,0,0,0,0,0,5,2,2.0,3,0.1031,0.1856,0.2105,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C06_S04,Y1_basic_boolean,Y1,1,CASE WHEN (CASE WHEN 61 = 61 THEN 'south2' ELSE 'east3' END = 'east3') THEN TRUE ELSE FALSE END,CASE WHEN (CASE WHEN 61 = 61 THEN 'south2' ELSE 'east3' END = 'east3') THEN TRUE ELSE FALSE END,95,27,6,2,1.0,2,0,0,0,0,0,5,2,2.0,3,0.1053,0.1895,0.1053,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C06_S05,Y1_basic_boolean,Y1,1,CASE WHEN (CASE WHEN 74 = 74 THEN 'east3' ELSE 'west4' END = 'west4') THEN TRUE ELSE FALSE END,CASE WHEN (CASE WHEN 74 = 74 THEN 'east3' ELSE 'west4' END = 'west4') THEN TRUE ELSE FALSE END,94,27,6,2,1.0,2,0,0,0,0,0,5,2,2.0,3,0.1064,0.1915,0.1053,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C06_S06,Y1_basic_boolean,Y1,1,CASE WHEN (CASE WHEN 87 = 87 THEN 'west4' ELSE 'prime5' END = 'prime5') THEN TRUE ELSE FALSE END,CASE WHEN (CASE WHEN 87 = 87 THEN 'west4' ELSE 'prime5' END = 'prime5') THEN TRUE ELSE FALSE END,96,27,6,2,1.0,2,0,0,0,0,0,5,2,2.0,3,0.1042,0.1875,0.1053,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C07_S01,Y1_basic_boolean,Y1,1,(CASE WHEN 33 = 33 THEN 'stone8' ELSE 'north0' END = 'stone8') AND (84 = 84),(CASE WHEN 33 = 33 THEN 'stone8' ELSE 'north0' END = 'stone8') AND (84 = 84),76,26,6,4,1.0,4,1,0,0,0,0,7,2,2.0,3,0.1711,0.1974,0.125,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C07_S02,Y1_basic_boolean,Y1,1,(CASE WHEN 46 = 46 THEN 'north0' ELSE 'south1' END = 'north0') AND (97 = 97),(CASE WHEN 46 = 46 THEN 'north0' ELSE 'south1' END = 'north0') AND (97 = 97),76,26,6,4,1.0,4,1,0,0,0,0,7,2,2.0,3,0.1711,0.1974,0.1875,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C07_S03,Y1_basic_boolean,Y1,1,(CASE WHEN 59 = 59 THEN 'south1' ELSE 'east2' END = 'south1') AND (13 = 13),(CASE WHEN 59 = 59 THEN 'south1' ELSE 'east2' END = 'south1') AND (13 = 13),75,26,6,4,1.0,4,1,0,0,0,0,7,2,2.0,3,0.1733,0.2,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C07_S04,Y1_basic_boolean,Y1,1,(CASE WHEN 72 = 72 THEN 'east2' ELSE 'west3' END = 'west3') AND (26 = 26),(CASE WHEN 72 = 72 THEN 'east2' ELSE 'west3' END = 'west3') AND (26 = 26),73,26,6,4,1.0,4,1,0,0,0,0,7,2,2.0,3,0.1781,0.2055,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C07_S05,Y1_basic_boolean,Y1,1,(CASE WHEN 85 = 85 THEN 'west3' ELSE 'prime4' END = 'prime4') AND (39 = 39),(CASE WHEN 85 = 85 THEN 'west3' ELSE 'prime4' END = 'prime4') AND (39 = 39),75,26,6,4,1.0,4,1,0,0,0,0,7,2,2.0,3,0.1733,0.2,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C07_S06,Y1_basic_boolean,Y1,1,(CASE WHEN 1 = 1 THEN 'prime4' ELSE 'core5' END = 'core5') AND (52 = 52),(CASE WHEN 1 = 1 THEN 'prime4' ELSE 'core5' END = 'core5') AND (52 = 52),72,26,6,4,1.0,4,1,0,0,0,0,7,2,1.5,3,0.1806,0.2083,0.1875,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C08_S01,Y1_basic_boolean,Y1,1,(CASE WHEN 44 = 44 THEN 'north8' ELSE 'south0' END = 'north8') OR (15 <> 15),(CASE WHEN 44 = 44 THEN 'north8' ELSE 'south0' END = 'north8') OR (15 <> 15),76,26,6,4,1.0,6,1,0,0,0,0,7,2,2.0,3,0.1842,0.1974,0.1875,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C08_S02,Y1_basic_boolean,Y1,1,(CASE WHEN 57 = 57 THEN 'south0' ELSE 'east1' END = 'south0') OR (28 <> 28),(CASE WHEN 57 = 57 THEN 'south0' ELSE 'east1' END = 'south0') OR (28 <> 28),75,26,6,4,1.0,6,1,0,0,0,0,7,2,2.0,3,0.1867,0.2,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C08_S03,Y1_basic_boolean,Y1,1,(CASE WHEN 70 = 70 THEN 'east1' ELSE 'west2' END = 'east1') OR (41 <> 41),(CASE WHEN 70 = 70 THEN 'east1' ELSE 'west2' END = 'east1') OR (41 <> 41),73,26,6,4,1.0,6,1,0,0,0,0,7,2,2.0,3,0.1918,0.2055,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C08_S04,Y1_basic_boolean,Y1,1,(CASE WHEN 83 = 83 THEN 'west2' ELSE 'prime3' END = 'prime3') OR (54 <> 54),(CASE WHEN 83 = 83 THEN 'west2' ELSE 'prime3' END = 'prime3') OR (54 <> 54),75,26,6,4,1.0,6,1,0,0,0,0,7,2,2.0,3,0.1867,0.2,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C08_S05,Y1_basic_boolean,Y1,1,(CASE WHEN 96 = 96 THEN 'prime3' ELSE 'core4' END = 'core4') OR (67 <> 67),(CASE WHEN 96 = 96 THEN 'prime3' ELSE 'core4' END = 'core4') OR (67 <> 67),74,26,6,4,1.0,6,1,0,0,0,0,7,2,2.0,3,0.1892,0.2027,0.1875,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C08_S06,Y1_basic_boolean,Y1,1,(CASE WHEN 12 = 12 THEN 'core4' ELSE 'safe5' END = 'safe5') OR (80 <> 80),(CASE WHEN 12 = 12 THEN 'core4' ELSE 'safe5' END = 'safe5') OR (80 <> 80),73,26,6,4,1.0,6,1,0,0,0,0,7,2,2.0,3,0.1918,0.2055,0.125,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C09_S01,Y1_basic_boolean,Y1,1,((CASE WHEN 55 = 55 THEN 'south8' ELSE 'east0' END = 'south8') = TRUE),((CASE WHEN 55 = 55 THEN 'south8' ELSE 'east0' END = 'south8') = TRUE),70,24,6,4,2.0,3,0,0,0,0,0,5,2,2.0,3,0.1857,0.1857,0.0714,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C09_S02,Y1_basic_boolean,Y1,1,((CASE WHEN 68 = 68 THEN 'east0' ELSE 'west1' END = 'east0') = TRUE),((CASE WHEN 68 = 68 THEN 'east0' ELSE 'west1' END = 'east0') = TRUE),68,24,6,4,2.0,3,0,0,0,0,0,5,2,2.0,3,0.1912,0.1912,0.0714,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C09_S03,Y1_basic_boolean,Y1,1,((CASE WHEN 81 = 81 THEN 'west1' ELSE 'prime2' END = 'west1') = TRUE),((CASE WHEN 81 = 81 THEN 'west1' ELSE 'prime2' END = 'west1') = TRUE),69,24,6,4,2.0,3,0,0,0,0,0,5,2,2.0,3,0.1884,0.1884,0.0714,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C09_S04,Y1_basic_boolean,Y1,1,((CASE WHEN 94 = 94 THEN 'prime2' ELSE 'core3' END = 'core3') = TRUE),((CASE WHEN 94 = 94 THEN 'prime2' ELSE 'core3' END = 'core3') = TRUE),69,24,6,4,2.0,3,0,0,0,0,0,5,2,2.0,3,0.1884,0.1884,0.2143,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C09_S05,Y1_basic_boolean,Y1,1,((CASE WHEN 10 = 10 THEN 'core3' ELSE 'safe4' END = 'safe4') = TRUE),((CASE WHEN 10 = 10 THEN 'core3' ELSE 'safe4' END = 'safe4') = TRUE),68,24,6,4,2.0,3,0,0,0,0,0,5,2,2.0,3,0.1912,0.1912,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C09_S06,Y1_basic_boolean,Y1,1,((CASE WHEN 23 = 23 THEN 'safe4' ELSE 'audit5' END = 'audit5') = TRUE),((CASE WHEN 23 = 23 THEN 'safe4' ELSE 'audit5' END = 'audit5') = TRUE),70,24,6,4,2.0,3,0,0,0,0,0,5,2,2.0,3,0.1857,0.1857,0.0714,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C10_S01,Y1_basic_boolean,Y1,1,"COALESCE((CASE WHEN 66 = 66 THEN 'east8' ELSE 'west0' END = 'east8'), FALSE)","COALESCE((CASE WHEN 66 = 66 THEN 'east8' ELSE 'west0' END = 'east8'), FALSE)",76,25,6,4,2.0,2,0,0,0,0,1,5,2,2.0,3,0.1711,0.1579,0.1538,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C10_S02,Y1_basic_boolean,Y1,1,"COALESCE((CASE WHEN 79 = 79 THEN 'west0' ELSE 'prime1' END = 'west0'), FALSE)","COALESCE((CASE WHEN 79 = 79 THEN 'west0' ELSE 'prime1' END = 'west0'), FALSE)",77,25,6,4,2.0,2,0,0,0,0,1,5,2,2.0,3,0.1688,0.1558,0.1538,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C10_S03,Y1_basic_boolean,Y1,1,"COALESCE((CASE WHEN 92 = 92 THEN 'prime1' ELSE 'core2' END = 'prime1'), FALSE)","COALESCE((CASE WHEN 92 = 92 THEN 'prime1' ELSE 'core2' END = 'prime1'), FALSE)",78,25,6,4,2.0,2,0,0,0,0,1,5,2,2.0,3,0.1667,0.1538,0.2308,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C10_S04,Y1_basic_boolean,Y1,1,"COALESCE((CASE WHEN 8 = 8 THEN 'core2' ELSE 'safe3' END = 'safe3'), FALSE)","COALESCE((CASE WHEN 8 = 8 THEN 'core2' ELSE 'safe3' END = 'safe3'), FALSE)",74,25,6,4,2.0,2,0,0,0,0,1,5,1,1.0,3,0.1757,0.1622,0.2308,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C10_S05,Y1_basic_boolean,Y1,1,"COALESCE((CASE WHEN 21 = 21 THEN 'safe3' ELSE 'audit4' END = 'audit4'), FALSE)","COALESCE((CASE WHEN 21 = 21 THEN 'safe3' ELSE 'audit4' END = 'audit4'), FALSE)",78,25,6,4,2.0,2,0,0,0,0,1,5,2,2.0,3,0.1667,0.1538,0.1538,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R061_C10_S06,Y1_basic_boolean,Y1,1,"COALESCE((CASE WHEN 34 = 34 THEN 'audit4' ELSE 'trace5' END = 'trace5'), FALSE)","COALESCE((CASE WHEN 34 = 34 THEN 'audit4' ELSE 'trace5' END = 'trace5'), FALSE)",79,25,6,4,2.0,2,0,0,0,0,1,5,2,2.0,3,0.1646,0.1519,0.1538,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C01_S01,Y1_basic_boolean,Y1,1,CASE WHEN 71 <> 71 THEN 88 ELSE 8 END = 8,CASE WHEN 71 <> 71 THEN 88 ELSE 8 END = 8,41,12,0,0,0.0,4,0,0,0,0,0,5,2,1.6,0,0.0732,0.2683,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C01_S02,Y1_basic_boolean,Y1,1,CASE WHEN 84 <> 84 THEN 4 ELSE 21 END = 21,CASE WHEN 84 <> 84 THEN 4 ELSE 21 END = 21,42,12,0,0,0.0,4,0,0,0,0,0,5,2,1.8,0,0.0714,0.2619,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C01_S03,Y1_basic_boolean,Y1,1,CASE WHEN 97 <> 97 THEN 17 ELSE 34 END = 34,CASE WHEN 97 <> 97 THEN 17 ELSE 34 END = 34,43,12,0,0,0.0,4,0,0,0,0,0,5,2,2.0,0,0.0698,0.2558,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C01_S04,Y1_basic_boolean,Y1,1,CASE WHEN 13 <> 13 THEN 30 ELSE 47 END = 30,CASE WHEN 13 <> 13 THEN 30 ELSE 47 END = 30,43,12,0,0,0.0,4,0,0,0,0,0,5,2,2.0,0,0.0698,0.2558,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C01_S05,Y1_basic_boolean,Y1,1,CASE WHEN 26 <> 26 THEN 43 ELSE 60 END = 43,CASE WHEN 26 <> 26 THEN 43 ELSE 60 END = 43,43,12,0,0,0.0,4,0,0,0,0,0,5,2,2.0,0,0.0698,0.2558,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C01_S06,Y1_basic_boolean,Y1,1,CASE WHEN 39 <> 39 THEN 56 ELSE 73 END = 56,CASE WHEN 39 <> 39 THEN 56 ELSE 73 END = 56,43,12,0,0,0.0,4,0,0,0,0,0,5,2,2.0,0,0.0698,0.2558,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C02_S01,Y1_basic_boolean,Y1,1,(CASE WHEN 82 <> 82 THEN 2 ELSE 19 END = 19),(CASE WHEN 82 <> 82 THEN 2 ELSE 19 END = 19),44,14,0,2,1.0,4,0,0,0,0,0,5,2,1.8,0,0.1136,0.25,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C02_S02,Y1_basic_boolean,Y1,1,(CASE WHEN 95 <> 95 THEN 15 ELSE 32 END = 32),(CASE WHEN 95 <> 95 THEN 15 ELSE 32 END = 32),45,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1111,0.2444,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C02_S03,Y1_basic_boolean,Y1,1,(CASE WHEN 11 <> 11 THEN 28 ELSE 45 END = 45),(CASE WHEN 11 <> 11 THEN 28 ELSE 45 END = 45),45,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1111,0.2444,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C02_S04,Y1_basic_boolean,Y1,1,(CASE WHEN 24 <> 24 THEN 41 ELSE 58 END = 41),(CASE WHEN 24 <> 24 THEN 41 ELSE 58 END = 41),45,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1111,0.2444,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C02_S05,Y1_basic_boolean,Y1,1,(CASE WHEN 37 <> 37 THEN 54 ELSE 71 END = 54),(CASE WHEN 37 <> 37 THEN 54 ELSE 71 END = 54),45,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1111,0.2444,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C02_S06,Y1_basic_boolean,Y1,1,(CASE WHEN 50 <> 50 THEN 67 ELSE 84 END = 67),(CASE WHEN 50 <> 50 THEN 67 ELSE 84 END = 67),45,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1111,0.2444,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C03_S01,Y1_basic_boolean,Y1,1,NOT (CASE WHEN 93 <> 93 THEN 13 ELSE 30 END = 13),NOT (CASE WHEN 93 <> 93 THEN 13 ELSE 30 END = 13),49,15,0,2,1.0,5,0,0,0,0,0,5,2,2.0,0,0.102,0.2449,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C03_S02,Y1_basic_boolean,Y1,1,NOT (CASE WHEN 9 <> 9 THEN 26 ELSE 43 END = 26),NOT (CASE WHEN 9 <> 9 THEN 26 ELSE 43 END = 26),47,15,0,2,1.0,5,0,0,0,0,0,5,2,1.6,0,0.1064,0.2553,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C03_S03,Y1_basic_boolean,Y1,1,NOT (CASE WHEN 22 <> 22 THEN 39 ELSE 56 END = 39),NOT (CASE WHEN 22 <> 22 THEN 39 ELSE 56 END = 39),49,15,0,2,1.0,5,0,0,0,0,0,5,2,2.0,0,0.102,0.2449,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C03_S04,Y1_basic_boolean,Y1,1,NOT (CASE WHEN 35 <> 35 THEN 52 ELSE 69 END = 69),NOT (CASE WHEN 35 <> 35 THEN 52 ELSE 69 END = 69),49,15,0,2,1.0,5,0,0,0,0,0,5,2,2.0,0,0.102,0.2449,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C03_S05,Y1_basic_boolean,Y1,1,NOT (CASE WHEN 48 <> 48 THEN 65 ELSE 82 END = 82),NOT (CASE WHEN 48 <> 48 THEN 65 ELSE 82 END = 82),49,15,0,2,1.0,5,0,0,0,0,0,5,2,2.0,0,0.102,0.2449,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C03_S06,Y1_basic_boolean,Y1,1,NOT (CASE WHEN 61 <> 61 THEN 78 ELSE 95 END = 95),NOT (CASE WHEN 61 <> 61 THEN 78 ELSE 95 END = 95),49,15,0,2,1.0,5,0,0,0,0,0,5,2,2.0,0,0.102,0.2449,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C04_S01,Y1_basic_boolean,Y1,1,(CASE WHEN 7 <> 7 THEN 24 ELSE 41 END = 41) IS TRUE,(CASE WHEN 7 <> 7 THEN 24 ELSE 41 END = 41) IS TRUE,51,16,0,2,1.0,4,1,0,0,0,0,5,2,1.6,0,0.098,0.2549,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C04_S02,Y1_basic_boolean,Y1,1,(CASE WHEN 20 <> 20 THEN 37 ELSE 54 END = 54) IS TRUE,(CASE WHEN 20 <> 20 THEN 37 ELSE 54 END = 54) IS TRUE,53,16,0,2,1.0,4,1,0,0,0,0,5,2,2.0,0,0.0943,0.2453,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C04_S03,Y1_basic_boolean,Y1,1,(CASE WHEN 33 <> 33 THEN 50 ELSE 67 END = 67) IS TRUE,(CASE WHEN 33 <> 33 THEN 50 ELSE 67 END = 67) IS TRUE,53,16,0,2,1.0,4,1,0,0,0,0,5,2,2.0,0,0.0943,0.2453,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C04_S04,Y1_basic_boolean,Y1,1,(CASE WHEN 46 <> 46 THEN 63 ELSE 80 END = 63) IS TRUE,(CASE WHEN 46 <> 46 THEN 63 ELSE 80 END = 63) IS TRUE,53,16,0,2,1.0,4,1,0,0,0,0,5,2,2.0,0,0.0943,0.2453,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C04_S05,Y1_basic_boolean,Y1,1,(CASE WHEN 59 <> 59 THEN 76 ELSE 93 END = 76) IS TRUE,(CASE WHEN 59 <> 59 THEN 76 ELSE 93 END = 76) IS TRUE,53,16,0,2,1.0,4,1,0,0,0,0,5,2,2.0,0,0.0943,0.2453,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C04_S06,Y1_basic_boolean,Y1,1,(CASE WHEN 72 <> 72 THEN 89 ELSE 9 END = 89) IS TRUE,(CASE WHEN 72 <> 72 THEN 89 ELSE 9 END = 89) IS TRUE,52,16,0,2,1.0,4,1,0,0,0,0,5,2,1.8,0,0.0962,0.25,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
Y1_R062_C05_S01,Y1_basic_boolean,Y1,1,(CASE WHEN 18 <> 18 THEN 35 ELSE 52 END = 52) IS NOT FALSE,(CASE WHEN 18 <> 18 THEN 35 ELSE 52 END = 52) IS NOT FALSE,58,17,0,2,1.0,5,2,0,0,0,0,5,2,2.0,0,0.0862,0.2414,0.2,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,1,static_accepted_runtime_not_run
