sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y2_R062_C01_S02,Y2_boolean_variation,Y2,1,case when 84 <> 84 then 4 else 21 END = 21,CASE WHEN 84 <> 84 THEN 4 ELSE 21 END = 21,42,12,0,0,0.0,4,0,0,0,0,0,5,2,1.8,0,0.0714,0.2619,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C01_S03,Y2_boolean_variation,Y2,1,( CASE WHEN 97 <> 97 THEN 17 ELSE 34 end = 34 ),CASE WHEN 97 <> 97 THEN 17 ELSE 34 END = 34,47,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1064,0.2766,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C01_S04,Y2_boolean_variation,Y2,1,case  when  13  <>  13  then  30  else  47  END  =  30,CASE WHEN 13 <> 13 THEN 30 ELSE 47 END = 30,43,12,0,0,0.0,4,0,0,0,0,0,5,2,2.0,0,0.0698,0.2558,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C01_S05,Y2_boolean_variation,Y2,1,( CASE WHEN 26 <> 26 THEN 43 ELSE 60 end = 43 ),CASE WHEN 26 <> 26 THEN 43 ELSE 60 END = 43,47,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1064,0.2766,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C01_S06,Y2_boolean_variation,Y2,1,case when 39 <> 39 then 56 else 73 END = 56,CASE WHEN 39 <> 39 THEN 56 ELSE 73 END = 56,43,12,0,0,0.0,4,0,0,0,0,0,5,2,2.0,0,0.0698,0.2558,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C02_S01,Y2_boolean_variation,Y2,1,(CASE  WHEN  82  <>  82  THEN  2  ELSE  19  end  =  19),(CASE WHEN 82 <> 82 THEN 2 ELSE 19 END = 19),44,14,0,2,1.0,4,0,0,0,0,0,5,2,1.8,0,0.1136,0.25,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C02_S02,Y2_boolean_variation,Y2,1,( (case when 95 <> 95 then 15 else 32 END = 32) ),(CASE WHEN 95 <> 95 THEN 15 ELSE 32 END = 32),49,16,0,4,2.0,4,0,0,0,0,0,5,2,2.0,0,0.1429,0.2653,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C02_S03,Y2_boolean_variation,Y2,1,(CASE WHEN 11 <> 11 THEN 28 ELSE 45 end = 45),(CASE WHEN 11 <> 11 THEN 28 ELSE 45 END = 45),45,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1111,0.2444,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C02_S04,Y2_boolean_variation,Y2,1,(  (case  when  24  <>  24  then  41  else  58  END  =  41)  ),(CASE WHEN 24 <> 24 THEN 41 ELSE 58 END = 41),49,16,0,4,2.0,4,0,0,0,0,0,5,2,2.0,0,0.1429,0.2653,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C02_S05,Y2_boolean_variation,Y2,1,(CASE WHEN 37 <> 37 THEN 54 ELSE 71 end = 54),(CASE WHEN 37 <> 37 THEN 54 ELSE 71 END = 54),45,14,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.1111,0.2444,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C02_S06,Y2_boolean_variation,Y2,1,( (case when 50 <> 50 then 67 else 84 END = 67) ),(CASE WHEN 50 <> 50 THEN 67 ELSE 84 END = 67),49,16,0,4,2.0,4,0,0,0,0,0,5,2,2.0,0,0.1429,0.2653,0.0,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C03_S01,Y2_boolean_variation,Y2,1,(  not  (CASE  WHEN  93  <>  93  THEN  13  ELSE  30  end  =  13)  ),NOT (CASE WHEN 93 <> 93 THEN 13 ELSE 30 END = 13),53,17,0,4,2.0,5,1,0,0,0,0,5,2,2.0,0,0.1321,0.2642,0.0667,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C03_S02,Y2_boolean_variation,Y2,1,NOT (case when 9 <> 9 then 26 else 43 END = 26),NOT (CASE WHEN 9 <> 9 THEN 26 ELSE 43 END = 26),47,15,0,2,1.0,5,0,0,0,0,0,5,2,1.6,0,0.1064,0.2553,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C03_S03,Y2_boolean_variation,Y2,1,( not (CASE WHEN 22 <> 22 THEN 39 ELSE 56 end = 39) ),NOT (CASE WHEN 22 <> 22 THEN 39 ELSE 56 END = 39),53,17,0,4,2.0,5,1,0,0,0,0,5,2,2.0,0,0.1321,0.2642,0.0667,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C03_S04,Y2_boolean_variation,Y2,1,NOT  (case  when  35  <>  35  then  52  else  69  END  =  69),NOT (CASE WHEN 35 <> 35 THEN 52 ELSE 69 END = 69),49,15,0,2,1.0,5,0,0,0,0,0,5,2,2.0,0,0.102,0.2449,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C03_S05,Y2_boolean_variation,Y2,1,( not (CASE WHEN 48 <> 48 THEN 65 ELSE 82 end = 82) ),NOT (CASE WHEN 48 <> 48 THEN 65 ELSE 82 END = 82),53,17,0,4,2.0,5,1,0,0,0,0,5,2,2.0,0,0.1321,0.2642,0.0667,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C03_S06,Y2_boolean_variation,Y2,1,NOT (case when 61 <> 61 then 78 else 95 END = 95),NOT (CASE WHEN 61 <> 61 THEN 78 ELSE 95 END = 95),49,15,0,2,1.0,5,0,0,0,0,0,5,2,2.0,0,0.102,0.2449,0.0769,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C04_S01,Y2_boolean_variation,Y2,1,(CASE  WHEN  7  <>  7  THEN  24  ELSE  41  end  =  41)  IS  TRUE,(CASE WHEN 7 <> 7 THEN 24 ELSE 41 END = 41) IS TRUE,51,16,0,2,1.0,4,1,0,0,0,0,5,2,1.6,0,0.098,0.2549,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C04_S02,Y2_boolean_variation,Y2,1,( (case when 20 <> 20 then 37 else 54 END = 54) is true ),(CASE WHEN 20 <> 20 THEN 37 ELSE 54 END = 54) IS TRUE,57,18,0,4,2.0,4,1,0,0,0,0,5,2,2.0,0,0.1228,0.2632,0.125,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C04_S03,Y2_boolean_variation,Y2,1,(CASE WHEN 33 <> 33 THEN 50 ELSE 67 end = 67) IS TRUE,(CASE WHEN 33 <> 33 THEN 50 ELSE 67 END = 67) IS TRUE,53,16,0,2,1.0,4,1,0,0,0,0,5,2,2.0,0,0.0943,0.2453,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C04_S04,Y2_boolean_variation,Y2,1,(  (case  when  46  <>  46  then  63  else  80  END  =  63)  is  true  ),(CASE WHEN 46 <> 46 THEN 63 ELSE 80 END = 63) IS TRUE,57,18,0,4,2.0,4,1,0,0,0,0,5,2,2.0,0,0.1228,0.2632,0.125,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C04_S05,Y2_boolean_variation,Y2,1,(CASE WHEN 59 <> 59 THEN 76 ELSE 93 end = 76) IS TRUE,(CASE WHEN 59 <> 59 THEN 76 ELSE 93 END = 76) IS TRUE,53,16,0,2,1.0,4,1,0,0,0,0,5,2,2.0,0,0.0943,0.2453,0.1429,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C04_S06,Y2_boolean_variation,Y2,1,( (case when 72 <> 72 then 89 else 9 END = 89) is true ),(CASE WHEN 72 <> 72 THEN 89 ELSE 9 END = 89) IS TRUE,56,18,0,4,2.0,4,1,0,0,0,0,5,2,1.8,0,0.125,0.2679,0.125,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C05_S01,Y2_boolean_variation,Y2,1,(  (CASE  WHEN  18  <>  18  THEN  35  ELSE  52  end  =  52)  IS  not  false  ),(CASE WHEN 18 <> 18 THEN 35 ELSE 52 END = 52) IS NOT FALSE,62,19,0,4,2.0,5,2,0,0,0,0,5,2,2.0,0,0.1129,0.2581,0.1765,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C05_S02,Y2_boolean_variation,Y2,1,(case when 31 <> 31 then 48 else 65 END = 65) is NOT FALSE,(CASE WHEN 31 <> 31 THEN 48 ELSE 65 END = 65) IS NOT FALSE,58,17,0,2,1.0,5,2,0,0,0,0,5,2,2.0,0,0.0862,0.2414,0.2,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C05_S03,Y2_boolean_variation,Y2,1,( (CASE WHEN 44 <> 44 THEN 61 ELSE 78 end = 78) IS not false ),(CASE WHEN 44 <> 44 THEN 61 ELSE 78 END = 78) IS NOT FALSE,62,19,0,4,2.0,5,2,0,0,0,0,5,2,2.0,0,0.1129,0.2581,0.1765,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C05_S04,Y2_boolean_variation,Y2,1,(case  when  57  <>  57  then  74  else  91  END  =  74)  is  NOT  FALSE,(CASE WHEN 57 <> 57 THEN 74 ELSE 91 END = 74) IS NOT FALSE,58,17,0,2,1.0,5,2,0,0,0,0,5,2,2.0,0,0.0862,0.2414,0.2,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C05_S05,Y2_boolean_variation,Y2,1,( (CASE WHEN 70 <> 70 THEN 87 ELSE 7 end = 87) IS not false ),(CASE WHEN 70 <> 70 THEN 87 ELSE 7 END = 87) IS NOT FALSE,61,19,0,4,2.0,5,2,0,0,0,0,5,2,1.8,0,0.1148,0.2623,0.1765,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C05_S06,Y2_boolean_variation,Y2,1,(case when 83 <> 83 then 3 else 20 END = 3) is NOT FALSE,(CASE WHEN 83 <> 83 THEN 3 ELSE 20 END = 3) IS NOT FALSE,56,17,0,2,1.0,5,2,0,0,0,0,5,2,1.6,0,0.0893,0.25,0.2,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C06_S01,Y2_boolean_variation,Y2,1,CASE  WHEN  (CASE  WHEN  29  <>  29  THEN  46  ELSE  63  end  =  63)  THEN  TRUE  ELSE  false  end,CASE WHEN (CASE WHEN 29 <> 29 THEN 46 ELSE 63 END = 63) THEN TRUE ELSE FALSE END,80,21,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.0625,0.225,0.1053,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C06_S02,Y2_boolean_variation,Y2,1,( case when (case when 42 <> 42 then 59 else 76 END = 76) then true else FALSE END ),CASE WHEN (CASE WHEN 42 <> 42 THEN 59 ELSE 76 END = 76) THEN TRUE ELSE FALSE END,84,23,0,4,2.0,4,0,0,0,0,0,5,2,2.0,0,0.0833,0.2381,0.0952,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C06_S03,Y2_boolean_variation,Y2,1,CASE WHEN (CASE WHEN 55 <> 55 THEN 72 ELSE 89 end = 89) THEN TRUE ELSE false end,CASE WHEN (CASE WHEN 55 <> 55 THEN 72 ELSE 89 END = 89) THEN TRUE ELSE FALSE END,80,21,0,2,1.0,4,0,0,0,0,0,5,2,2.0,0,0.0625,0.225,0.1053,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C06_S04,Y2_boolean_variation,Y2,1,(  case  when  (case  when  68  <>  68  then  85  else  5  END  =  85)  then  true  else  FALSE  END  ),CASE WHEN (CASE WHEN 68 <> 68 THEN 85 ELSE 5 END = 85) THEN TRUE ELSE FALSE END,83,23,0,4,2.0,4,0,0,0,0,0,5,2,1.8,0,0.0843,0.241,0.0952,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C06_S05,Y2_boolean_variation,Y2,1,CASE WHEN (CASE WHEN 81 <> 81 THEN 1 ELSE 18 end = 1) THEN TRUE ELSE false end,CASE WHEN (CASE WHEN 81 <> 81 THEN 1 ELSE 18 END = 1) THEN TRUE ELSE FALSE END,78,21,0,2,1.0,4,0,0,0,0,0,5,2,1.6,0,0.0641,0.2308,0.1053,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C06_S06,Y2_boolean_variation,Y2,1,( case when (case when 94 <> 94 then 14 else 31 END = 14) then true else FALSE END ),CASE WHEN (CASE WHEN 94 <> 94 THEN 14 ELSE 31 END = 14) THEN TRUE ELSE FALSE END,84,23,0,4,2.0,4,0,0,0,0,0,5,2,2.0,0,0.0833,0.2381,0.0952,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C07_S01,Y2_boolean_variation,Y2,1,(  (CASE  WHEN  40  <>  40  THEN  57  ELSE  74  end  =  74)  and  (91  =  91)  ),(CASE WHEN 40 <> 40 THEN 57 ELSE 74 END = 74) AND (91 = 91),63,22,0,6,2.0,6,1,0,0,0,0,7,2,2.0,0,0.1587,0.2698,0.0556,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C07_S02,Y2_boolean_variation,Y2,1,(case when 53 <> 53 then 70 else 87 END = 87) AND (7 = 7),(CASE WHEN 53 <> 53 THEN 70 ELSE 87 END = 87) AND (7 = 7),57,20,0,4,1.0,6,1,0,0,0,0,7,2,1.714,0,0.1404,0.2632,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C07_S03,Y2_boolean_variation,Y2,1,( (CASE WHEN 66 <> 66 THEN 83 ELSE 3 end = 3) and (20 = 20) ),(CASE WHEN 66 <> 66 THEN 83 ELSE 3 END = 3) AND (20 = 20),61,22,0,6,2.0,6,1,0,0,0,0,7,2,1.714,0,0.1639,0.2787,0.0556,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C07_S04,Y2_boolean_variation,Y2,1,(case  when  79  <>  79  then  96  else  16  END  =  96)  AND  (33  =  33),(CASE WHEN 79 <> 79 THEN 96 ELSE 16 END = 96) AND (33 = 33),59,20,0,4,1.0,6,1,0,0,0,0,7,2,2.0,0,0.1356,0.2542,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C07_S05,Y2_boolean_variation,Y2,1,( (CASE WHEN 92 <> 92 THEN 12 ELSE 29 end = 12) and (46 = 46) ),(CASE WHEN 92 <> 92 THEN 12 ELSE 29 END = 12) AND (46 = 46),63,22,0,6,2.0,6,1,0,0,0,0,7,2,2.0,0,0.1587,0.2698,0.0556,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C07_S06,Y2_boolean_variation,Y2,1,(case when 8 <> 8 then 25 else 42 END = 25) AND (59 = 59),(CASE WHEN 8 <> 8 THEN 25 ELSE 42 END = 25) AND (59 = 59),57,20,0,4,1.0,6,1,0,0,0,0,7,2,1.714,0,0.1404,0.2632,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C08_S01,Y2_boolean_variation,Y2,1,(CASE  WHEN  51  <>  51  THEN  68  ELSE  85  end  =  85)  OR  (22  <>  22),(CASE WHEN 51 <> 51 THEN 68 ELSE 85 END = 85) OR (22 <> 22),59,20,0,4,1.0,8,1,0,0,0,0,7,2,2.0,0,0.1525,0.2542,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C08_S02,Y2_boolean_variation,Y2,1,( (case when 64 <> 64 then 81 else 1 END = 1) or (35 <> 35) ),(CASE WHEN 64 <> 64 THEN 81 ELSE 1 END = 1) OR (35 <> 35),61,22,0,6,2.0,8,1,0,0,0,0,7,2,1.714,0,0.1803,0.2787,0.0556,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C08_S03,Y2_boolean_variation,Y2,1,(CASE WHEN 77 <> 77 THEN 94 ELSE 14 end = 14) OR (48 <> 48),(CASE WHEN 77 <> 77 THEN 94 ELSE 14 END = 14) OR (48 <> 48),59,20,0,4,1.0,8,1,0,0,0,0,7,2,2.0,0,0.1525,0.2542,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C08_S04,Y2_boolean_variation,Y2,1,(  (case  when  90  <>  90  then  10  else  27  END  =  10)  or  (61  <>  61)  ),(CASE WHEN 90 <> 90 THEN 10 ELSE 27 END = 10) OR (61 <> 61),63,22,0,6,2.0,8,1,0,0,0,0,7,2,2.0,0,0.1746,0.2698,0.0556,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C08_S05,Y2_boolean_variation,Y2,1,(CASE WHEN 6 <> 6 THEN 23 ELSE 40 end = 23) OR (74 <> 74),(CASE WHEN 6 <> 6 THEN 23 ELSE 40 END = 23) OR (74 <> 74),57,20,0,4,1.0,8,1,0,0,0,0,7,2,1.714,0,0.1579,0.2632,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C08_S06,Y2_boolean_variation,Y2,1,( (case when 19 <> 19 then 36 else 53 END = 36) or (87 <> 87) ),(CASE WHEN 19 <> 19 THEN 36 ELSE 53 END = 36) OR (87 <> 87),63,22,0,6,2.0,8,1,0,0,0,0,7,2,2.0,0,0.1746,0.2698,0.0556,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C09_S01,Y2_boolean_variation,Y2,1,(  ((CASE  WHEN  62  <>  62  THEN  79  ELSE  96  end  =  96)  =  TRUE)  ),((CASE WHEN 62 <> 62 THEN 79 ELSE 96 END = 96) = TRUE),58,20,0,6,3.0,5,0,0,0,0,0,5,2,2.0,0,0.1724,0.2586,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C09_S02,Y2_boolean_variation,Y2,1,((case when 75 <> 75 then 92 else 12 END = 12) = true),((CASE WHEN 75 <> 75 THEN 92 ELSE 12 END = 12) = TRUE),54,18,0,4,2.0,5,0,0,0,0,0,5,2,2.0,0,0.1481,0.2407,0.0714,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C09_S03,Y2_boolean_variation,Y2,1,( ((CASE WHEN 88 <> 88 THEN 8 ELSE 25 end = 25) = TRUE) ),((CASE WHEN 88 <> 88 THEN 8 ELSE 25 END = 25) = TRUE),57,20,0,6,3.0,5,0,0,0,0,0,5,2,1.8,0,0.1754,0.2632,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C09_S04,Y2_boolean_variation,Y2,1,((case  when  4  <>  4  then  21  else  38  END  =  21)  =  true),((CASE WHEN 4 <> 4 THEN 21 ELSE 38 END = 21) = TRUE),52,18,0,4,2.0,5,0,0,0,0,0,5,2,1.6,0,0.1538,0.25,0.0714,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C09_S05,Y2_boolean_variation,Y2,1,( ((CASE WHEN 17 <> 17 THEN 34 ELSE 51 end = 34) = TRUE) ),((CASE WHEN 17 <> 17 THEN 34 ELSE 51 END = 34) = TRUE),58,20,0,6,3.0,5,0,0,0,0,0,5,2,2.0,0,0.1724,0.2586,0.0625,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C09_S06,Y2_boolean_variation,Y2,1,((case when 30 <> 30 then 47 else 64 END = 47) = true),((CASE WHEN 30 <> 30 THEN 47 ELSE 64 END = 47) = TRUE),54,18,0,4,2.0,5,0,0,0,0,0,5,2,2.0,0,0.1481,0.2407,0.0714,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C10_S01,Y2_boolean_variation,Y2,1,"COALESCE((CASE  WHEN  73  <>  73  THEN  90  ELSE  10  end  =  10),  false)","COALESCE((CASE WHEN 73 <> 73 THEN 90 ELSE 10 END = 10), FALSE)",62,19,0,4,2.0,4,0,0,0,0,1,5,2,2.0,0,0.129,0.1935,0.1538,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C10_S02,Y2_boolean_variation,Y2,1,"( coalesce((case when 86 <> 86 then 6 else 23 END = 23), FALSE) )","COALESCE((CASE WHEN 86 <> 86 THEN 6 ELSE 23 END = 23), FALSE)",65,21,0,6,3.0,4,0,0,0,0,1,5,2,1.8,0,0.1538,0.2154,0.1333,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C10_S03,Y2_boolean_variation,Y2,1,"COALESCE((CASE WHEN 2 <> 2 THEN 19 ELSE 36 end = 36), false)","COALESCE((CASE WHEN 2 <> 2 THEN 19 ELSE 36 END = 36), FALSE)",60,19,0,4,2.0,4,0,0,0,0,1,5,2,1.6,0,0.1333,0.2,0.1538,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C10_S04,Y2_boolean_variation,Y2,1,"(  coalesce((case  when  15  <>  15  then  32  else  49  END  =  32),  FALSE)  )","COALESCE((CASE WHEN 15 <> 15 THEN 32 ELSE 49 END = 32), FALSE)",66,21,0,6,3.0,4,0,0,0,0,1,5,2,2.0,0,0.1515,0.2121,0.1333,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
Y2_R062_C10_S05,Y2_boolean_variation,Y2,1,"COALESCE((CASE WHEN 28 <> 28 THEN 45 ELSE 62 end = 45), false)","COALESCE((CASE WHEN 28 <> 28 THEN 45 ELSE 62 END = 45), FALSE)",62,19,0,4,2.0,4,0,0,0,0,1,5,2,2.0,0,0.129,0.1935,0.1538,1.0,not_run,not_run,1.0,1.0,conditional_expression,1,V4.1_static_feature_table,not_run,,,NONE_BASE,1,1,0,static_accepted_runtime_not_run
