WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1778559009.146844    2680 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1778559011.015121    2680 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
WAF disabled (--no_waf)
Device: cuda
Vocab size: 89
Loaded MLE checkpoint (val_ppl=1.2743555710579424)
Re-lex dict loaded: ['__STR__', '__INT__', '__HEX__', '__TABLE__', '__COL__', '__IDENT__', '__TIME__', '__BIGINT__']
Total adversarial steps: 20000
Entropy coeff: warmup=0.05 adv=0.03 ref=0.01
Temperature: warmup=1.2 adv=1.1 ref=1.0
C:\Users\Admin\AppData\Local\Programs\Python\Python311\Lib\site-packages\torch\autograd\graph.py:869: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\aten\src\ATen\cuda\CublasHandlePool.cpp:335.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
[   50/20000] phase=warmup g=-0.4886 pg=-0.2872 H=4.028 r=-0.3706 ema=-0.2924 adv_std=0.2855 unique=58/64
[16950/20000] phase=refinement g=-0.0059 pg=0.0001 H=0.597 r=0.5600 ema=0.5599 adv_std=0.0000 unique=4/64
[17000/20000] phase=refinement g=-0.0047 pg=0.0012 H=0.591 r=0.5600 ema=0.5578 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step17000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 956492, 'misses': 131508, 'hit_rate': 0.8791286764705882}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[17050/20000] phase=refinement g=-0.0051 pg=0.0008 H=0.590 r=0.5600 ema=0.5584 adv_std=0.0000 unique=4/64
[17100/20000] phase=refinement g=-0.0050 pg=0.0008 H=0.582 r=0.5600 ema=0.5585 adv_std=0.0000 unique=4/64
[17150/20000] phase=refinement g=-0.0049 pg=0.0009 H=0.581 r=0.5600 ema=0.5584 adv_std=0.0000 unique=4/64
[17200/20000] phase=refinement g=-0.0055 pg=0.0005 H=0.605 r=0.5600 ema=0.5591 adv_std=0.0000 unique=4/64
[17250/20000] phase=refinement g=-0.0054 pg=0.0005 H=0.587 r=0.5600 ema=0.5591 adv_std=0.0000 unique=4/64
[17300/20000] phase=refinement g=-0.0049 pg=0.0010 H=0.588 r=0.5600 ema=0.5584 adv_std=0.0000 unique=4/64
[17350/20000] phase=refinement g=-0.0051 pg=0.0007 H=0.582 r=0.5600 ema=0.5588 adv_std=0.0000 unique=4/64
[17400/20000] phase=refinement g=-0.0057 pg=0.0002 H=0.585 r=0.5600 ema=0.5597 adv_std=0.0000 unique=4/64
[17450/20000] phase=refinement g=-0.0052 pg=0.0008 H=0.603 r=0.5600 ema=0.5586 adv_std=0.0000 unique=4/64
[17500/20000] phase=refinement g=-0.0048 pg=0.0009 H=0.577 r=0.5600 ema=0.5582 adv_std=0.0000 unique=4/64
[17550/20000] phase=refinement g=-0.0053 pg=0.0006 H=0.589 r=0.5600 ema=0.5589 adv_std=0.0000 unique=4/64
[17600/20000] phase=refinement g=-0.0102 pg=-0.0046 H=0.570 r=0.5434 ema=0.5567 adv_std=0.1325 unique=5/64
[17650/20000] phase=refinement g=-0.0042 pg=0.0016 H=0.587 r=0.5600 ema=0.5570 adv_std=0.0000 unique=4/64
[17700/20000] phase=refinement g=-0.0058 pg=0.0002 H=0.602 r=0.5600 ema=0.5597 adv_std=0.0000 unique=4/64
[17750/20000] phase=refinement g=-0.0047 pg=0.0010 H=0.568 r=0.5600 ema=0.5583 adv_std=0.0000 unique=4/64
[17800/20000] phase=refinement g=-0.0057 pg=0.0004 H=0.602 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[17850/20000] phase=refinement g=-0.0035 pg=0.0022 H=0.575 r=0.5600 ema=0.5558 adv_std=0.0000 unique=4/64
[17900/20000] phase=refinement g=-0.0058 pg=0.0002 H=0.600 r=0.5600 ema=0.5596 adv_std=0.0000 unique=4/64
[17950/20000] phase=refinement g=-0.0038 pg=0.0018 H=0.562 r=0.5600 ema=0.5561 adv_std=0.0000 unique=4/64
[18000/20000] phase=refinement g=-0.0052 pg=0.0007 H=0.590 r=0.5600 ema=0.5587 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step18000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 1020482, 'misses': 131518, 'hit_rate': 0.8858350694444445}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[18050/20000] phase=refinement g=-0.0055 pg=0.0004 H=0.591 r=0.5600 ema=0.5593 adv_std=0.0000 unique=4/64
[18100/20000] phase=refinement g=-0.0048 pg=0.0010 H=0.586 r=0.5600 ema=0.5581 adv_std=0.0000 unique=4/64
[18150/20000] phase=refinement g=-0.0053 pg=0.0006 H=0.581 r=0.5600 ema=0.5590 adv_std=0.0000 unique=4/64
[18200/20000] phase=refinement g=-0.0056 pg=0.0004 H=0.600 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[18250/20000] phase=refinement g=-0.0047 pg=0.0013 H=0.598 r=0.5600 ema=0.5577 adv_std=0.0000 unique=4/64
[18300/20000] phase=refinement g=-0.0053 pg=0.0007 H=0.597 r=0.5600 ema=0.5589 adv_std=0.0000 unique=4/64
[18350/20000] phase=refinement g=-0.0057 pg=0.0002 H=0.584 r=0.5600 ema=0.5597 adv_std=0.0000 unique=4/64
[18400/20000] phase=refinement g=-0.0058 pg=0.0002 H=0.601 r=0.5600 ema=0.5597 adv_std=0.0000 unique=4/64
[18450/20000] phase=refinement g=-0.0056 pg=0.0004 H=0.601 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[18500/20000] phase=refinement g=-0.0057 pg=0.0002 H=0.594 r=0.5600 ema=0.5596 adv_std=0.0000 unique=4/64
[18550/20000] phase=refinement g=-0.0056 pg=0.0003 H=0.593 r=0.5600 ema=0.5595 adv_std=0.0000 unique=4/64
[18600/20000] phase=refinement g=-0.0056 pg=0.0004 H=0.604 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[18650/20000] phase=refinement g=-0.0056 pg=0.0004 H=0.599 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[18700/20000] phase=refinement g=-0.0046 pg=0.0013 H=0.593 r=0.5600 ema=0.5578 adv_std=0.0000 unique=4/64
[18750/20000] phase=refinement g=-0.0056 pg=0.0003 H=0.594 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[18800/20000] phase=refinement g=-0.0058 pg=0.0001 H=0.591 r=0.5600 ema=0.5599 adv_std=0.0000 unique=4/64
[18850/20000] phase=refinement g=-0.0060 pg=0.0000 H=0.604 r=0.5600 ema=0.5600 adv_std=0.0000 unique=4/64
[18900/20000] phase=refinement g=-0.0057 pg=0.0001 H=0.588 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
[18950/20000] phase=refinement g=-0.0060 pg=0.0000 H=0.603 r=0.5600 ema=0.5600 adv_std=0.0000 unique=4/64
[19000/20000] phase=refinement g=-0.0058 pg=0.0001 H=0.596 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step19000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 1084467, 'misses': 131533, 'hit_rate': 0.8918314144736842}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[19050/20000] phase=refinement g=-0.0055 pg=0.0005 H=0.594 r=0.5600 ema=0.5593 adv_std=0.0000 unique=4/64
[19100/20000] phase=refinement g=-0.0060 pg=0.0000 H=0.606 r=0.5600 ema=0.5599 adv_std=0.0000 unique=4/64
[19150/20000] phase=refinement g=-0.0059 pg=0.0001 H=0.598 r=0.5600 ema=0.5599 adv_std=0.0000 unique=4/64
[19200/20000] phase=refinement g=-0.0056 pg=0.0004 H=0.598 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[19250/20000] phase=refinement g=-0.0059 pg=0.0000 H=0.595 r=0.5600 ema=0.5600 adv_std=0.0000 unique=4/64
[19300/20000] phase=refinement g=-0.0054 pg=0.0006 H=0.597 r=0.5600 ema=0.5590 adv_std=0.0000 unique=4/64
[19350/20000] phase=refinement g=-0.0056 pg=0.0005 H=0.608 r=0.5600 ema=0.5593 adv_std=0.0000 unique=4/64
[19400/20000] phase=refinement g=-0.0059 pg=0.0002 H=0.613 r=0.5600 ema=0.5596 adv_std=0.0000 unique=4/64
[19450/20000] phase=refinement g=-0.0052 pg=0.0007 H=0.595 r=0.5600 ema=0.5588 adv_std=0.0000 unique=4/64
[19500/20000] phase=refinement g=-0.0058 pg=0.0001 H=0.592 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
[19550/20000] phase=refinement g=-0.0057 pg=0.0002 H=0.592 r=0.5600 ema=0.5597 adv_std=0.0000 unique=4/64
[19600/20000] phase=refinement g=-0.0055 pg=0.0004 H=0.597 r=0.5600 ema=0.5593 adv_std=0.0000 unique=4/64
[19650/20000] phase=refinement g=-0.0060 pg=0.0001 H=0.609 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
[19700/20000] phase=refinement g=-0.0039 pg=0.0016 H=0.557 r=0.5600 ema=0.5564 adv_std=0.0000 unique=4/64
[19750/20000] phase=refinement g=-0.0059 pg=0.0003 H=0.616 r=0.5600 ema=0.5595 adv_std=0.0000 unique=4/64
[19800/20000] phase=refinement g=-0.0053 pg=0.0005 H=0.580 r=0.5600 ema=0.5592 adv_std=0.0000 unique=4/64
[19850/20000] phase=refinement g=-0.0052 pg=0.0005 H=0.577 r=0.5600 ema=0.5590 adv_std=0.0000 unique=4/64
[19900/20000] phase=refinement g=-0.0109 pg=-0.0049 H=0.604 r=0.5434 ema=0.5589 adv_std=0.1325 unique=5/64
[19950/20000] phase=refinement g=-0.0056 pg=0.0003 H=0.592 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
[20000/20000] phase=refinement g=-0.0110 pg=-0.0051 H=0.589 r=0.5434 ema=0.5590 adv_std=0.1325 unique=5/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step20000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 1148450, 'misses': 131550, 'hit_rate': 0.8972265625}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}

Training done. Final: SeqGAN_SQLi\checkpoints\v3/adv_final.pt
