sample_id,module_id,y_level,payload_raw,validation_payload_v4,semantic_family,static_valid_v4,static_quality_score_v4,slot_sanity_score_v4,module_contract_valid_score,malformed_syntax_penalty_v4,evidence_tier,hard_case_reason,intended_tier,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved
Y2_R033_C10_S04,Y2_boolean_variation,Y2,"COALESCE(('public1' not LIKE 'pu%'), false)","COALESCE(('public1' not LIKE 'pu%'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C10_S05,Y2_boolean_variation,Y2,"( coalesce(('member2' NOT like 'me%'), FALSE) )","( coalesce(('member2' NOT like 'me%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C10_S06,Y2_boolean_variation,Y2,"COALESCE(('stone3'  not  LIKE  'st%'),  false)","COALESCE(('stone3' not LIKE 'st%'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C01_S01,Y2_boolean_variation,Y2,( 'safe8' LIKE '%e8' ),( 'safe8' LIKE '%e8' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C01_S02,Y2_boolean_variation,Y2,'audit0'  like  '%t0','audit0' like '%t0',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C01_S03,Y2_boolean_variation,Y2,( 'trace1' LIKE '%e1' ),( 'trace1' LIKE '%e1' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C01_S04,Y2_boolean_variation,Y2,'signal2' like '%zz','signal2' like '%zz',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C01_S05,Y2_boolean_variation,Y2,(  'alpha3'  LIKE  '%zz'  ),( 'alpha3' LIKE '%zz' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C01_S06,Y2_boolean_variation,Y2,'beta4' like '%zz','beta4' like '%zz',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C02_S01,Y2_boolean_variation,Y2,('audit8' LIKE '%t8'),('audit8' LIKE '%t8'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C02_S02,Y2_boolean_variation,Y2,(  ('trace0'  like  '%e0')  ),( ('trace0' like '%e0') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C02_S03,Y2_boolean_variation,Y2,('signal1' LIKE '%l1'),('signal1' LIKE '%l1'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C02_S04,Y2_boolean_variation,Y2,( ('alpha2' like '%zz') ),( ('alpha2' like '%zz') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C02_S05,Y2_boolean_variation,Y2,('beta3'  LIKE  '%zz'),('beta3' LIKE '%zz'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C02_S06,Y2_boolean_variation,Y2,( ('gamma4' like '%zz') ),( ('gamma4' like '%zz') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C03_S01,Y2_boolean_variation,Y2,( not ('trace8' LIKE '%zz') ),( not ('trace8' LIKE '%zz') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C03_S02,Y2_boolean_variation,Y2,NOT  ('signal0'  like  '%zz'),NOT ('signal0' like '%zz'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C03_S03,Y2_boolean_variation,Y2,( not ('alpha1' LIKE '%zz') ),( not ('alpha1' LIKE '%zz') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C03_S04,Y2_boolean_variation,Y2,NOT ('beta2' like '%a2'),NOT ('beta2' like '%a2'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C03_S05,Y2_boolean_variation,Y2,(  not  ('gamma3'  LIKE  '%a3')  ),( not ('gamma3' LIKE '%a3') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C03_S06,Y2_boolean_variation,Y2,NOT ('delta4' like '%a4'),NOT ('delta4' like '%a4'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C04_S01,Y2_boolean_variation,Y2,('signal8' LIKE '%l8') IS TRUE,('signal8' LIKE '%l8') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C04_S02,Y2_boolean_variation,Y2,(  ('alpha0'  like  '%a0')  is  true  ),( ('alpha0' like '%a0') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C04_S03,Y2_boolean_variation,Y2,('beta1' LIKE '%a1') IS TRUE,('beta1' LIKE '%a1') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C04_S04,Y2_boolean_variation,Y2,( ('gamma2' like '%zz') is true ),( ('gamma2' like '%zz') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C04_S05,Y2_boolean_variation,Y2,('delta3'  LIKE  '%zz')  IS  TRUE,('delta3' LIKE '%zz') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C04_S06,Y2_boolean_variation,Y2,( ('omega4' like '%zz') is true ),( ('omega4' like '%zz') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C05_S01,Y2_boolean_variation,Y2,( ('alpha8' LIKE '%a8') IS not false ),( ('alpha8' LIKE '%a8') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C05_S02,Y2_boolean_variation,Y2,('beta0'  like  '%a0')  is  NOT  FALSE,('beta0' like '%a0') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C05_S03,Y2_boolean_variation,Y2,( ('gamma1' LIKE '%a1') IS not false ),( ('gamma1' LIKE '%a1') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C05_S04,Y2_boolean_variation,Y2,('delta2' like '%zz') is NOT FALSE,('delta2' like '%zz') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C05_S05,Y2_boolean_variation,Y2,(  ('omega3'  LIKE  '%zz')  IS  not  false  ),( ('omega3' LIKE '%zz') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C05_S06,Y2_boolean_variation,Y2,('active4' like '%zz') is NOT FALSE,('active4' like '%zz') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C06_S01,Y2_boolean_variation,Y2,CASE WHEN ('beta8' LIKE '%a8') THEN TRUE ELSE false end,CASE WHEN ('beta8' LIKE '%a8') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C06_S02,Y2_boolean_variation,Y2,(  case  when  ('gamma0'  like  '%a0')  then  true  else  FALSE  END  ),( case when ('gamma0' like '%a0') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C06_S03,Y2_boolean_variation,Y2,CASE WHEN ('delta1' LIKE '%a1') THEN TRUE ELSE false end,CASE WHEN ('delta1' LIKE '%a1') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C06_S04,Y2_boolean_variation,Y2,( case when ('omega2' like '%zz') then true else FALSE END ),( case when ('omega2' like '%zz') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C06_S05,Y2_boolean_variation,Y2,CASE  WHEN  ('active3'  LIKE  '%zz')  THEN  TRUE  ELSE  false  end,CASE WHEN ('active3' LIKE '%zz') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C06_S06,Y2_boolean_variation,Y2,( case when ('pending4' like '%zz') then true else FALSE END ),( case when ('pending4' like '%zz') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C07_S01,Y2_boolean_variation,Y2,( ('gamma8' LIKE '%a8') and (89 = 89) ),( ('gamma8' LIKE '%a8') and (89 = 89) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C07_S02,Y2_boolean_variation,Y2,('delta0'  like  '%a0')  AND  (5  =  5),('delta0' like '%a0') AND (5 = 5),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C07_S03,Y2_boolean_variation,Y2,( ('omega1' LIKE '%a1') and (18 = 18) ),( ('omega1' LIKE '%a1') and (18 = 18) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C07_S04,Y2_boolean_variation,Y2,('active2' like '%zz') AND (31 = 31),('active2' like '%zz') AND (31 = 31),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C07_S05,Y2_boolean_variation,Y2,(  ('pending3'  LIKE  '%zz')  and  (44  =  44)  ),( ('pending3' LIKE '%zz') and (44 = 44) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C07_S06,Y2_boolean_variation,Y2,('public4' like '%zz') AND (57 = 57),('public4' like '%zz') AND (57 = 57),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C08_S01,Y2_boolean_variation,Y2,('delta8' LIKE '%a8') OR (20 <> 20),('delta8' LIKE '%a8') OR (20 <> 20),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C08_S02,Y2_boolean_variation,Y2,(  ('omega0'  like  '%a0')  or  (33  <>  33)  ),( ('omega0' like '%a0') or (33 <> 33) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C08_S03,Y2_boolean_variation,Y2,('active1' LIKE '%e1') OR (46 <> 46),('active1' LIKE '%e1') OR (46 <> 46),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C08_S04,Y2_boolean_variation,Y2,( ('pending2' like '%zz') or (59 <> 59) ),( ('pending2' like '%zz') or (59 <> 59) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C08_S05,Y2_boolean_variation,Y2,('public3'  LIKE  '%zz')  OR  (72  <>  72),('public3' LIKE '%zz') OR (72 <> 72),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C08_S06,Y2_boolean_variation,Y2,( ('member4' like '%zz') or (85 <> 85) ),( ('member4' like '%zz') or (85 <> 85) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C09_S01,Y2_boolean_variation,Y2,( (('omega8' LIKE '%a8') = TRUE) ),( (('omega8' LIKE '%a8') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C09_S02,Y2_boolean_variation,Y2,(('active0'  like  '%e0')  =  true),(('active0' like '%e0') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C09_S03,Y2_boolean_variation,Y2,( (('pending1' LIKE '%g1') = TRUE) ),( (('pending1' LIKE '%g1') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C09_S04,Y2_boolean_variation,Y2,(('public2' like '%zz') = true),(('public2' like '%zz') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C09_S05,Y2_boolean_variation,Y2,(  (('member3'  LIKE  '%zz')  =  TRUE)  ),( (('member3' LIKE '%zz') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R034_C09_S06,Y2_boolean_variation,Y2,(('stone4' like '%zz') = true),(('stone4' like '%zz') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C10_S01,Y2_boolean_variation,Y2,"COALESCE(('active8' LIKE '%e8'), false)","COALESCE(('active8' LIKE '%e8'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C10_S02,Y2_boolean_variation,Y2,"(  coalesce(('pending0'  like  '%g0'),  FALSE)  )","( coalesce(('pending0' like '%g0'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C10_S03,Y2_boolean_variation,Y2,"COALESCE(('public1' LIKE '%c1'), false)","COALESCE(('public1' LIKE '%c1'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C10_S04,Y2_boolean_variation,Y2,"( coalesce(('member2' like '%zz'), FALSE) )","( coalesce(('member2' like '%zz'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C10_S05,Y2_boolean_variation,Y2,"COALESCE(('stone3'  LIKE  '%zz'),  false)","COALESCE(('stone3' LIKE '%zz'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R034_C10_S06,Y2_boolean_variation,Y2,"( coalesce(('north4' like '%zz'), FALSE) )","( coalesce(('north4' like '%zz'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C01_S01,Y2_boolean_variation,Y2,'audit0'  ILIKE  '%ud%','audit0' ILIKE '%ud%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C01_S02,Y2_boolean_variation,Y2,( 'trace1' ilike '%ra%' ),( 'trace1' ilike '%ra%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C01_S03,Y2_boolean_variation,Y2,'signal2' ILIKE '%ig%','signal2' ILIKE '%ig%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C01_S04,Y2_boolean_variation,Y2,(  'alpha3'  ilike  '%zz%'  ),( 'alpha3' ilike '%zz%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C01_S05,Y2_boolean_variation,Y2,'beta4' ILIKE '%zz%','beta4' ILIKE '%zz%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C01_S06,Y2_boolean_variation,Y2,( 'gamma5' ilike '%zz%' ),( 'gamma5' ilike '%zz%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C02_S01,Y2_boolean_variation,Y2,(  ('trace0'  ILIKE  '%ra%')  ),( ('trace0' ILIKE '%ra%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C02_S02,Y2_boolean_variation,Y2,('signal1' ilike '%ig%'),('signal1' ilike '%ig%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C02_S03,Y2_boolean_variation,Y2,( ('alpha2' ILIKE '%lp%') ),( ('alpha2' ILIKE '%lp%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C02_S04,Y2_boolean_variation,Y2,('beta3'  ilike  '%zz%'),('beta3' ilike '%zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C02_S05,Y2_boolean_variation,Y2,( ('gamma4' ILIKE '%zz%') ),( ('gamma4' ILIKE '%zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C02_S06,Y2_boolean_variation,Y2,('delta5' ilike '%zz%'),('delta5' ilike '%zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C03_S01,Y2_boolean_variation,Y2,NOT  ('signal0'  ILIKE  '%zz%'),NOT ('signal0' ILIKE '%zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C03_S02,Y2_boolean_variation,Y2,( not ('alpha1' ilike '%zz%') ),( not ('alpha1' ilike '%zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C03_S03,Y2_boolean_variation,Y2,NOT ('beta2' ILIKE '%zz%'),NOT ('beta2' ILIKE '%zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C03_S04,Y2_boolean_variation,Y2,(  not  ('gamma3'  ilike  '%am%')  ),( not ('gamma3' ilike '%am%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C03_S05,Y2_boolean_variation,Y2,NOT ('delta4' ILIKE '%el%'),NOT ('delta4' ILIKE '%el%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R035_C03_S06,Y2_boolean_variation,Y2,( not ('omega5' ilike '%me%') ),( not ('omega5' ilike '%me%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C04_S01,Y2_boolean_variation,Y2,(  ('alpha0'  ILIKE  '%lp%')  is  true  ),( ('alpha0' ILIKE '%lp%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C04_S02,Y2_boolean_variation,Y2,('beta1' ilike '%et%') IS TRUE,('beta1' ilike '%et%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C04_S03,Y2_boolean_variation,Y2,( ('gamma2' ILIKE '%am%') is true ),( ('gamma2' ILIKE '%am%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C04_S04,Y2_boolean_variation,Y2,('delta3'  ilike  '%zz%')  IS  TRUE,('delta3' ilike '%zz%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C04_S05,Y2_boolean_variation,Y2,( ('omega4' ILIKE '%zz%') is true ),( ('omega4' ILIKE '%zz%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C04_S06,Y2_boolean_variation,Y2,('active5' ilike '%zz%') IS TRUE,('active5' ilike '%zz%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C05_S01,Y2_boolean_variation,Y2,('beta0'  ILIKE  '%et%')  is  NOT  FALSE,('beta0' ILIKE '%et%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C05_S02,Y2_boolean_variation,Y2,( ('gamma1' ilike '%am%') IS not false ),( ('gamma1' ilike '%am%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C05_S03,Y2_boolean_variation,Y2,('delta2' ILIKE '%el%') is NOT FALSE,('delta2' ILIKE '%el%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C05_S04,Y2_boolean_variation,Y2,(  ('omega3'  ilike  '%zz%')  IS  not  false  ),( ('omega3' ilike '%zz%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R035_C05_S05,Y2_boolean_variation,Y2,('active4' ILIKE '%zz%') is NOT FALSE,('active4' ILIKE '%zz%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
