run_id,cell_ruleset_id,root_id,structure_cell_id,module_id,semantic_family,target_quota,generated_count,unique_count,accepted_count,ruleset_match_rate,skeleton_match_rate,slot_match_rate,off_ruleset_rate,near_duplicate_rate,mean_reward_total,mean_nearest_train_similarity,failure_top1,failure_top2
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R068_C06,PG_BOOL_R068,PG_BOOL_R068_C06,Y2_boolean_variation,cast_expression,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R068_C07,PG_BOOL_R068,PG_BOOL_R068_C07,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R068_C08,PG_BOOL_R068,PG_BOOL_R068_C08,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R068_C09,PG_BOOL_R068,PG_BOOL_R068_C09,Y2_boolean_variation,cast_expression,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R068_C10,PG_BOOL_R068,PG_BOOL_R068_C10,Y2_boolean_variation,cast_expression,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C01,PG_BOOL_R069,PG_BOOL_R069_C01,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C02,PG_BOOL_R069,PG_BOOL_R069_C02,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C03,PG_BOOL_R069,PG_BOOL_R069_C03,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C04,PG_BOOL_R069,PG_BOOL_R069_C04,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C05,PG_BOOL_R069,PG_BOOL_R069_C05,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C06,PG_BOOL_R069,PG_BOOL_R069_C06,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C07,PG_BOOL_R069,PG_BOOL_R069_C07,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C08,PG_BOOL_R069,PG_BOOL_R069_C08,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C09,PG_BOOL_R069,PG_BOOL_R069_C09,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R069_C10,PG_BOOL_R069,PG_BOOL_R069_C10,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C01,PG_BOOL_R070,PG_BOOL_R070_C01,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C02,PG_BOOL_R070,PG_BOOL_R070_C02,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C03,PG_BOOL_R070,PG_BOOL_R070_C03,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C04,PG_BOOL_R070,PG_BOOL_R070_C04,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C05,PG_BOOL_R070,PG_BOOL_R070_C05,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C06,PG_BOOL_R070,PG_BOOL_R070_C06,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C07,PG_BOOL_R070,PG_BOOL_R070_C07,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C08,PG_BOOL_R070,PG_BOOL_R070_C08,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C09,PG_BOOL_R070,PG_BOOL_R070_C09,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R070_C10,PG_BOOL_R070,PG_BOOL_R070_C10,Y2_boolean_variation,cast_expression,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C01,PG_BOOL_R071,PG_BOOL_R071_C01,Y2_boolean_variation,jsonb_predicate,6,6,6,0,1.0,0.0,1.0,0.0,0.0,0.35000000000000003,0.0,boolean+required_token,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C02,PG_BOOL_R071,PG_BOOL_R071_C02,Y2_boolean_variation,jsonb_predicate,6,6,6,0,1.0,0.0,1.0,0.0,0.0,0.35000000000000003,0.0,boolean+required_token,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C03,PG_BOOL_R071,PG_BOOL_R071_C03,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C04,PG_BOOL_R071,PG_BOOL_R071_C04,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C05,PG_BOOL_R071,PG_BOOL_R071_C05,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C06,PG_BOOL_R071,PG_BOOL_R071_C06,Y2_boolean_variation,jsonb_predicate,6,6,6,0,1.0,1.0,1.0,0.0,0.0,0.585,0.0,boolean,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C07,PG_BOOL_R071,PG_BOOL_R071_C07,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C08,PG_BOOL_R071,PG_BOOL_R071_C08,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C09,PG_BOOL_R071,PG_BOOL_R071_C09,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R071_C10,PG_BOOL_R071,PG_BOOL_R071_C10,Y2_boolean_variation,jsonb_predicate,6,6,6,0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,boolean,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C01,PG_BOOL_R072,PG_BOOL_R072_C01,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C02,PG_BOOL_R072,PG_BOOL_R072_C02,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C03,PG_BOOL_R072,PG_BOOL_R072_C03,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C04,PG_BOOL_R072,PG_BOOL_R072_C04,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C05,PG_BOOL_R072,PG_BOOL_R072_C05,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C06,PG_BOOL_R072,PG_BOOL_R072_C06,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C07,PG_BOOL_R072,PG_BOOL_R072_C07,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C08,PG_BOOL_R072,PG_BOOL_R072_C08,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C09,PG_BOOL_R072,PG_BOOL_R072_C09,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R072_C10,PG_BOOL_R072,PG_BOOL_R072_C10,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C01,PG_BOOL_R073,PG_BOOL_R073_C01,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C02,PG_BOOL_R073,PG_BOOL_R073_C02,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C03,PG_BOOL_R073,PG_BOOL_R073_C03,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C04,PG_BOOL_R073,PG_BOOL_R073_C04,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C05,PG_BOOL_R073,PG_BOOL_R073_C05,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C06,PG_BOOL_R073,PG_BOOL_R073_C06,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C07,PG_BOOL_R073,PG_BOOL_R073_C07,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C08,PG_BOOL_R073,PG_BOOL_R073_C08,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C09,PG_BOOL_R073,PG_BOOL_R073_C09,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R073_C10,PG_BOOL_R073,PG_BOOL_R073_C10,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C01,PG_BOOL_R074,PG_BOOL_R074_C01,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C02,PG_BOOL_R074,PG_BOOL_R074_C02,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C03,PG_BOOL_R074,PG_BOOL_R074_C03,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C04,PG_BOOL_R074,PG_BOOL_R074_C04,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C05,PG_BOOL_R074,PG_BOOL_R074_C05,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C06,PG_BOOL_R074,PG_BOOL_R074_C06,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C07,PG_BOOL_R074,PG_BOOL_R074_C07,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C08,PG_BOOL_R074,PG_BOOL_R074_C08,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C09,PG_BOOL_R074,PG_BOOL_R074_C09,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R074_C10,PG_BOOL_R074,PG_BOOL_R074_C10,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C01,PG_BOOL_R075,PG_BOOL_R075_C01,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C02,PG_BOOL_R075,PG_BOOL_R075_C02,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C03,PG_BOOL_R075,PG_BOOL_R075_C03,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C04,PG_BOOL_R075,PG_BOOL_R075_C04,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C05,PG_BOOL_R075,PG_BOOL_R075_C05,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C06,PG_BOOL_R075,PG_BOOL_R075_C06,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C07,PG_BOOL_R075,PG_BOOL_R075_C07,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C08,PG_BOOL_R075,PG_BOOL_R075_C08,Y2_boolean_variation,jsonb_predicate,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C09,PG_BOOL_R075,PG_BOOL_R075_C09,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R075_C10,PG_BOOL_R075,PG_BOOL_R075_C10,Y2_boolean_variation,jsonb_predicate,6,6,4,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C01,PG_BOOL_R076,PG_BOOL_R076_C01,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C02,PG_BOOL_R076,PG_BOOL_R076_C02,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C03,PG_BOOL_R076,PG_BOOL_R076_C03,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C04,PG_BOOL_R076,PG_BOOL_R076_C04,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C05,PG_BOOL_R076,PG_BOOL_R076_C05,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C06,PG_BOOL_R076,PG_BOOL_R076_C06,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C07,PG_BOOL_R076,PG_BOOL_R076_C07,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C08,PG_BOOL_R076,PG_BOOL_R076_C08,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C09,PG_BOOL_R076,PG_BOOL_R076_C09,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R076_C10,PG_BOOL_R076,PG_BOOL_R076_C10,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C01,PG_BOOL_R077,PG_BOOL_R077_C01,Y2_boolean_variation,range_type,6,6,6,0,1.0,1.0,1.0,0.0,0.0,0.585,0.0,boolean,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C02,PG_BOOL_R077,PG_BOOL_R077_C02,Y2_boolean_variation,range_type,6,6,6,0,1.0,1.0,1.0,0.0,0.0,0.585,0.0,boolean,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C03,PG_BOOL_R077,PG_BOOL_R077_C03,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C04,PG_BOOL_R077,PG_BOOL_R077_C04,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C05,PG_BOOL_R077,PG_BOOL_R077_C05,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C06,PG_BOOL_R077,PG_BOOL_R077_C06,Y2_boolean_variation,range_type,6,6,6,0,1.0,1.0,1.0,0.0,0.0,0.585,0.0,boolean,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C07,PG_BOOL_R077,PG_BOOL_R077_C07,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C08,PG_BOOL_R077,PG_BOOL_R077_C08,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C09,PG_BOOL_R077,PG_BOOL_R077_C09,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R077_C10,PG_BOOL_R077,PG_BOOL_R077_C10,Y2_boolean_variation,range_type,6,6,6,0,1.0,1.0,1.0,0.0,0.0,0.585,0.0,boolean,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R078_C01,PG_BOOL_R078,PG_BOOL_R078_C01,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R078_C02,PG_BOOL_R078,PG_BOOL_R078_C02,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R078_C03,PG_BOOL_R078,PG_BOOL_R078_C03,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R078_C04,PG_BOOL_R078,PG_BOOL_R078_C04,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R078_C05,PG_BOOL_R078,PG_BOOL_R078_C05,Y2_boolean_variation,range_type,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
