sample_id,module_id,y_level,payload_raw,validation_payload_v4,semantic_family,static_valid_v4,static_quality_score_v4,slot_sanity_score_v4,module_contract_valid_score,malformed_syntax_penalty_v4,evidence_tier,hard_case_reason,intended_tier,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved
Y4_R003_C07_S06,Y4_obfuscated_boolean,Y4,(97/**/>/**/98)/**/aND/**/(34/**/=/**/34),(97 > 98) aND (34 = 34),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C07_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C08_S01,Y4_obfuscated_boolean,Y4,(((43/**/>/**/26)/**/Or/**/(94/**/<>/**/94))),(((43 > 26) Or (94 <> 94))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C08_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C08_S02,Y4_obfuscated_boolean,Y4,(56	 >	 39)	 Or	 (10	 <>	 10),(56 > 39) Or (10 <> 10),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C08_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C08_S03,Y4_obfuscated_boolean,Y4,(69/**/>/**/52)/**/Or/**/(23/**/<>/**/23),(69 > 52) Or (23 <> 23),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C08_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C08_S04,Y4_obfuscated_boolean,Y4,(82	 >	 83)	 Or	 (36	 <>	 36),(82 > 83) Or (36 <> 36),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C08_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C08_S05,Y4_obfuscated_boolean,Y4,(((95/**/>/**/96)/**/Or/**/(49/**/<>/**/49))),(((95 > 96) Or (49 <> 49))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C08_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C08_S06,Y4_obfuscated_boolean,Y4,(11	 >	 12)	 Or	 (62	 <>	 62),(11 > 12) Or (62 <> 62),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C08_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C09_S01,Y4_obfuscated_boolean,Y4,((((54	 >	 37)	 =	 TRue))),((((54 > 37) = TRue))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C09_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C09_S02,Y4_obfuscated_boolean,Y4,((67/**/>/**/50)/**/=/**/TRue),((67 > 50) = TRue),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C09_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C09_S03,Y4_obfuscated_boolean,Y4,((80	 >	 63)	 =	 TRue),((80 > 63) = TRue),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C09_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C09_S04,Y4_obfuscated_boolean,Y4,((93/**/>/**/94)/**/=/**/TRue),((93 > 94) = TRue),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C09_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C09_S05,Y4_obfuscated_boolean,Y4,((((9	 >	 10)	 =	 TRue))),((((9 > 10) = TRue))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C09_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C09_S06,Y4_obfuscated_boolean,Y4,((22/**/>/**/23)/**/=/**/TRue),((22 > 23) = TRue),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C09_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C10_S01,Y4_obfuscated_boolean,Y4,"((COAlESCE((65/**/>/**/48),/**/fAlSE)))","((COAlESCE((65 > 48), fAlSE)))",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C10_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C10_S02,Y4_obfuscated_boolean,Y4,"COAlESCE((78	 >	 61),	 fAlSE)","COAlESCE((78 > 61), fAlSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C10_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C10_S03,Y4_obfuscated_boolean,Y4,"COAlESCE((91/**/>/**/74),/**/fAlSE)","COAlESCE((91 > 74), fAlSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C10_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C10_S04,Y4_obfuscated_boolean,Y4,"COAlESCE((7	 >	 8),	 fAlSE)","COAlESCE((7 > 8), fAlSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C10_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C10_S05,Y4_obfuscated_boolean,Y4,"((COAlESCE((20/**/>/**/21),/**/fAlSE)))","((COAlESCE((20 > 21), fAlSE)))",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C10_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C10_S06,Y4_obfuscated_boolean,Y4,"COAlESCE((33	 >	 34),	 fAlSE)","COAlESCE((33 > 34), fAlSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C10_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C01_S01,Y4_obfuscated_boolean,Y4,53/**/<=/**/70,53 <= 70,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C01_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R004_C01_S02,Y4_obfuscated_boolean,Y4,66	 <=	 83,66 <= 83,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C01_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R004_C01_S03,Y4_obfuscated_boolean,Y4,79/**/<=/**/96,79 <= 96,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C01_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R004_C01_S04,Y4_obfuscated_boolean,Y4,((92	 <=	 91)),((92 <= 91)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C01_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1
Y4_R004_C01_S05,Y4_obfuscated_boolean,Y4,8/**/<=/**/7,8 <= 7,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C01_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R004_C01_S06,Y4_obfuscated_boolean,Y4,21	 <=	 20,21 <= 20,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C01_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R004_C02_S01,Y4_obfuscated_boolean,Y4,(64	 <=	 81),(64 <= 81),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C02_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R004_C02_S02,Y4_obfuscated_boolean,Y4,(77/**/<=/**/94),(77 <= 94),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C02_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R004_C02_S03,Y4_obfuscated_boolean,Y4,(90	 <=	 10),(90 <= 10),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C02_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R004_C02_S04,Y4_obfuscated_boolean,Y4,(((6/**/<=/**/5))),(((6 <= 5))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C02_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1
Y4_R004_C02_S05,Y4_obfuscated_boolean,Y4,(19	 <=	 18),(19 <= 18),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C02_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R004_C02_S06,Y4_obfuscated_boolean,Y4,(32/**/<=/**/31),(32 <= 31),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C02_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R004_C03_S01,Y4_obfuscated_boolean,Y4,nOt/**/(75/**/<=/**/74),nOt (75 <= 74),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C03_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C03_S02,Y4_obfuscated_boolean,Y4,nOt	 (88	 <=	 87),nOt (88 <= 87),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C03_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C03_S03,Y4_obfuscated_boolean,Y4,nOt/**/(4/**/<=/**/3),nOt (4 <= 3),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C03_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C03_S04,Y4_obfuscated_boolean,Y4,((nOt	 (17	 <=	 34))),((nOt (17 <= 34))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C03_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C03_S05,Y4_obfuscated_boolean,Y4,nOt/**/(30/**/<=/**/47),nOt (30 <= 47),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C03_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C03_S06,Y4_obfuscated_boolean,Y4,nOt	 (43	 <=	 60),nOt (43 <= 60),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C03_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C04_S01,Y4_obfuscated_boolean,Y4,(86	 <=	 6)	 is	 TRue,(86 <= 6) is TRue,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C04_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C04_S02,Y4_obfuscated_boolean,Y4,(2/**/<=/**/19)/**/is/**/TRue,(2 <= 19) is TRue,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C04_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C04_S03,Y4_obfuscated_boolean,Y4,(15	 <=	 32)	 is	 TRue,(15 <= 32) is TRue,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C04_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C04_S04,Y4_obfuscated_boolean,Y4,(((28/**/<=/**/27)/**/is/**/TRue)),(((28 <= 27) is TRue)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C04_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C04_S05,Y4_obfuscated_boolean,Y4,(41	 <=	 40)	 is	 TRue,(41 <= 40) is TRue,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C04_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C04_S06,Y4_obfuscated_boolean,Y4,(54/**/<=/**/53)/**/is/**/TRue,(54 <= 53) is TRue,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C04_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C05_S01,Y4_obfuscated_boolean,Y4,(97/**/<=/**/17)/**/IS/**/nOt/**/fAlSE,(97 <= 17) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C05_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C05_S02,Y4_obfuscated_boolean,Y4,(13	 <=	 30)	 IS	 nOt	 fAlSE,(13 <= 30) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C05_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C05_S03,Y4_obfuscated_boolean,Y4,(26/**/<=/**/43)/**/IS/**/nOt/**/fAlSE,(26 <= 43) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C05_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C05_S04,Y4_obfuscated_boolean,Y4,(((39	 <=	 38)	 IS	 nOt	 fAlSE)),(((39 <= 38) IS nOt fAlSE)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C05_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C05_S05,Y4_obfuscated_boolean,Y4,(52/**/<=/**/51)/**/IS/**/nOt/**/fAlSE,(52 <= 51) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C05_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C05_S06,Y4_obfuscated_boolean,Y4,(65	 <=	 64)	 IS	 nOt	 fAlSE,(65 <= 64) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C05_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C06_S01,Y4_obfuscated_boolean,Y4,case	 wHeN	 (11	 <=	 28)	 THeN	 TRue	 eLse	 FaLse	 eND,case wHeN (11 <= 28) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C06_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C06_S02,Y4_obfuscated_boolean,Y4,case/**/wHeN/**/(24/**/<=/**/41)/**/THeN/**/TRue/**/eLse/**/FaLse/**/eND,case wHeN (24 <= 41) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C06_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C06_S03,Y4_obfuscated_boolean,Y4,case	 wHeN	 (37	 <=	 54)	 THeN	 TRue	 eLse	 FaLse	 eND,case wHeN (37 <= 54) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C06_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C06_S04,Y4_obfuscated_boolean,Y4,((case/**/wHeN/**/(50/**/<=/**/49)/**/THeN/**/TRue/**/eLse/**/FaLse/**/eND)),((case wHeN (50 <= 49) THeN TRue eLse FaLse eND)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C06_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C06_S05,Y4_obfuscated_boolean,Y4,case	 wHeN	 (63	 <=	 62)	 THeN	 TRue	 eLse	 FaLse	 eND,case wHeN (63 <= 62) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C06_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C06_S06,Y4_obfuscated_boolean,Y4,case/**/wHeN/**/(76/**/<=/**/75)/**/THeN/**/TRue/**/eLse/**/FaLse/**/eND,case wHeN (76 <= 75) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C06_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C07_S01,Y4_obfuscated_boolean,Y4,(22/**/<=/**/39)/**/And/**/(73/**/=/**/73),(22 <= 39) And (73 = 73),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C07_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C07_S02,Y4_obfuscated_boolean,Y4,(35	 <=	 52)	 And	 (86	 =	 86),(35 <= 52) And (86 = 86),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C07_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C07_S03,Y4_obfuscated_boolean,Y4,(48/**/<=/**/65)/**/And/**/(2/**/=/**/2),(48 <= 65) And (2 = 2),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C07_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C07_S04,Y4_obfuscated_boolean,Y4,(((61	 <=	 60)	 And	 (15	 =	 15))),(((61 <= 60) And (15 = 15))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C07_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C07_S05,Y4_obfuscated_boolean,Y4,(74/**/<=/**/73)/**/And/**/(28/**/=/**/28),(74 <= 73) And (28 = 28),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C07_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C07_S06,Y4_obfuscated_boolean,Y4,(87	 <=	 86)	 And	 (41	 =	 41),(87 <= 86) And (41 = 41),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C07_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C08_S01,Y4_obfuscated_boolean,Y4,(33	 <=	 50)	 oR	 (4	 <>	 4),(33 <= 50) oR (4 <> 4),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C08_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C08_S02,Y4_obfuscated_boolean,Y4,(46/**/<=/**/63)/**/oR/**/(17/**/<>/**/17),(46 <= 63) oR (17 <> 17),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C08_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C08_S03,Y4_obfuscated_boolean,Y4,(59	 <=	 76)	 oR	 (30	 <>	 30),(59 <= 76) oR (30 <> 30),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C08_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C08_S04,Y4_obfuscated_boolean,Y4,(((72/**/<=/**/71)/**/oR/**/(43/**/<>/**/43))),(((72 <= 71) oR (43 <> 43))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C08_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C08_S05,Y4_obfuscated_boolean,Y4,(85	 <=	 84)	 oR	 (56	 <>	 56),(85 <= 84) oR (56 <> 56),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C08_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C08_S06,Y4_obfuscated_boolean,Y4,(1/**/<=/**/0)/**/oR/**/(69/**/<>/**/69),(1 <= 0) oR (69 <> 69),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C08_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C09_S01,Y4_obfuscated_boolean,Y4,((44/**/<=/**/61)/**/=/**/trUE),((44 <= 61) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C09_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C09_S02,Y4_obfuscated_boolean,Y4,((57	 <=	 74)	 =	 trUE),((57 <= 74) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C09_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C09_S03,Y4_obfuscated_boolean,Y4,((70/**/<=/**/87)/**/=/**/trUE),((70 <= 87) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C09_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C09_S04,Y4_obfuscated_boolean,Y4,((((83	 <=	 82)	 =	 trUE))),((((83 <= 82) = trUE))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C09_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C09_S05,Y4_obfuscated_boolean,Y4,((96/**/<=/**/95)/**/=/**/trUE),((96 <= 95) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C09_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C09_S06,Y4_obfuscated_boolean,Y4,((12	 <=	 11)	 =	 trUE),((12 <= 11) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C09_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C10_S01,Y4_obfuscated_boolean,Y4,"coaLesce((55	 <=	 72),	 FaLse)","coaLesce((55 <= 72), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C10_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C10_S02,Y4_obfuscated_boolean,Y4,"coaLesce((68/**/<=/**/85),/**/FaLse)","coaLesce((68 <= 85), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C10_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R004_C10_S03,Y4_obfuscated_boolean,Y4,"coaLesce((81	 <=	 1),	 FaLse)","coaLesce((81 <= 1), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C10_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C10_S04,Y4_obfuscated_boolean,Y4,"((coaLesce((94/**/<=/**/93),/**/FaLse)))","((coaLesce((94 <= 93), FaLse)))",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R004_C10_S04,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R004_C10_S05,Y4_obfuscated_boolean,Y4,"coaLesce((10	 <=	 9),	 FaLse)","coaLesce((10 <= 9), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C10_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R004_C10_S06,Y4_obfuscated_boolean,Y4,"coaLesce((23/**/<=/**/22),/**/FaLse)","coaLesce((23 <= 22), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R004_C10_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R005_C01_S01,Y4_obfuscated_boolean,Y4,(60	 +	 94)	 =	 154,(60 + 94) = 154,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C01_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R005_C01_S02,Y4_obfuscated_boolean,Y4,(73/**/+/**/10)/**/=/**/83,(73 + 10) = 83,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R005_C01_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
