structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract
PG_BOOL_R053_C08,PG_BOOL_R053,Y1,array_operator,8,or_false_guard,6,&&|<|<>|>|ARRAY|OR,"(ARRAY[INT, INT] && ARRAY[INT, INT]) OR (INT <> INT)",017ca0dfe5100492086e3918,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C09,PG_BOOL_R053,Y1,array_operator,9,equals_true_wrapper,6,&&|=|ARRAY|TRUE,"((ARRAY[INT, INT] && ARRAY[INT, INT]) = TRUE)",c6393a33f4383592a676d975,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R053_C10,PG_BOOL_R053,Y1,array_operator,10,coalesce_false_wrapper,6,&&|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY[INT, INT] && ARRAY[INT, INT]), FALSE)",798524fc0b05dc2a6d95f2b2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C01,PG_BOOL_R054,Y1,array_operator,1,base_predicate,6,=|ARRAY,"ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT",5a04f7fc9c7cb56d9d118ba1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C02,PG_BOOL_R054,Y1,array_operator,2,parenthesized_predicate,6,=|ARRAY,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT)",9528f3a26a49ced3657c8e9f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C03,PG_BOOL_R054,Y1,array_operator,3,negated_inverse_predicate,6,=|ARRAY|NOT,"NOT (ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT)",a92879adcff80b3a8a9cb4e3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C04,PG_BOOL_R054,Y1,array_operator,4,is_true_wrapper,6,=|ARRAY|IS|TRUE,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) IS TRUE",8e4392090fb896d61c3c58f1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C05,PG_BOOL_R054,Y1,array_operator,5,is_not_false_wrapper,6,=|ARRAY|FALSE|IS|NOT,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) IS NOT FALSE",001709180df1f91922bef899,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C06,PG_BOOL_R054,Y1,array_operator,6,case_boolean_wrapper,6,=|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) THEN TRUE ELSE FALSE END",5d42bf509aa30dfaab8c1a4e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C07,PG_BOOL_R054,Y1,array_operator,7,and_true_guard,6,=|AND|ARRAY,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) AND (INT = INT)",d7d10be865b897bdf35d11d4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C08,PG_BOOL_R054,Y1,array_operator,8,or_false_guard,6,<|<>|=|>|ARRAY|OR,"(ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) OR (INT <> INT)",bbdc2c79d8392390faf472bf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C09,PG_BOOL_R054,Y1,array_operator,9,equals_true_wrapper,6,=|ARRAY|TRUE,"((ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT) = TRUE)",ccbde8732d97f01903819734,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R054_C10,PG_BOOL_R054,Y1,array_operator,10,coalesce_false_wrapper,6,=|ARRAY|COALESCE|FALSE,"COALESCE((ARRAY_LENGTH(ARRAY[INT, INT, INT], INT) = INT), FALSE)",ff7259109aa005176d5030e0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C01,PG_BOOL_R055,Y1,array_operator,1,base_predicate,6,=|ANY|ARRAY,"INT = ANY(ARRAY[INT, INT, INT])",ead8dd83d98111606f815c77,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C02,PG_BOOL_R055,Y1,array_operator,2,parenthesized_predicate,6,=|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT]))",d3efa7c5c5c883d5d9a634c3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C03,PG_BOOL_R055,Y1,array_operator,3,negated_inverse_predicate,6,=|ANY|ARRAY|NOT,"NOT (INT = ANY(ARRAY[INT, INT, INT]))",5dd44a616e13b4ae2fa0338f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C04,PG_BOOL_R055,Y1,array_operator,4,is_true_wrapper,6,=|ANY|ARRAY|IS|TRUE,"(INT = ANY(ARRAY[INT, INT, INT])) IS TRUE",5ac3adfe6703b0e6e44d3f52,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C05,PG_BOOL_R055,Y1,array_operator,5,is_not_false_wrapper,6,=|ANY|ARRAY|FALSE|IS|NOT,"(INT = ANY(ARRAY[INT, INT, INT])) IS NOT FALSE",f9246a17598febf5cd9e5a87,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C06,PG_BOOL_R055,Y1,array_operator,6,case_boolean_wrapper,6,=|ANY|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT = ANY(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",670c60247910a60093813e96,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C07,PG_BOOL_R055,Y1,array_operator,7,and_true_guard,6,=|AND|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT])) AND (INT = INT)",08fa1a073777a8ed76103a56,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C08,PG_BOOL_R055,Y1,array_operator,8,or_false_guard,6,<|<>|=|>|ANY|ARRAY|OR,"(INT = ANY(ARRAY[INT, INT, INT])) OR (INT <> INT)",5139bff3684461b906340a1c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C09,PG_BOOL_R055,Y1,array_operator,9,equals_true_wrapper,6,=|ANY|ARRAY|TRUE,"((INT = ANY(ARRAY[INT, INT, INT])) = TRUE)",8b4293a26e4680feb87f79f6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R055_C10,PG_BOOL_R055,Y1,array_operator,10,coalesce_false_wrapper,6,=|ANY|ARRAY|COALESCE|FALSE,"COALESCE((INT = ANY(ARRAY[INT, INT, INT])), FALSE)",5d802fb22c2d2d115ef3ea36,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C01,PG_BOOL_R056,Y1,row_comparison,1,base_predicate,6,=|ROW,"ROW(INT, STR) = ROW(INT, STR)",59fb2a421a8bad1688db3f9b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C02,PG_BOOL_R056,Y1,row_comparison,2,parenthesized_predicate,6,=|ROW,"(ROW(INT, STR) = ROW(INT, STR))",ada6584761bb903e22e0559f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C03,PG_BOOL_R056,Y1,row_comparison,3,negated_inverse_predicate,6,=|NOT|ROW,"NOT (ROW(INT, STR) = ROW(INT, STR))",e1e66455638053cd28ba92dd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C04,PG_BOOL_R056,Y1,row_comparison,4,is_true_wrapper,6,=|IS|ROW|TRUE,"(ROW(INT, STR) = ROW(INT, STR)) IS TRUE",f3413a8c6ad884abe93b7a8a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C05,PG_BOOL_R056,Y1,row_comparison,5,is_not_false_wrapper,6,=|FALSE|IS|NOT|ROW,"(ROW(INT, STR) = ROW(INT, STR)) IS NOT FALSE",d78aa086acb90c856006acf6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C06,PG_BOOL_R056,Y1,row_comparison,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, STR) = ROW(INT, STR)) THEN TRUE ELSE FALSE END",f7b966a7eada9dd55d5c9493,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C07,PG_BOOL_R056,Y1,row_comparison,7,and_true_guard,6,=|AND|ROW,"(ROW(INT, STR) = ROW(INT, STR)) AND (INT = INT)",7386bb66d0a60f112b9fb6d5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C08,PG_BOOL_R056,Y1,row_comparison,8,or_false_guard,6,<|<>|=|>|OR|ROW,"(ROW(INT, STR) = ROW(INT, STR)) OR (INT <> INT)",2f1c4cf5ecc6f3e56fdc63d9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C09,PG_BOOL_R056,Y1,row_comparison,9,equals_true_wrapper,6,=|ROW|TRUE,"((ROW(INT, STR) = ROW(INT, STR)) = TRUE)",faf240ed88114009b8aa204d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R056_C10,PG_BOOL_R056,Y1,row_comparison,10,coalesce_false_wrapper,6,=|COALESCE|FALSE|ROW,"COALESCE((ROW(INT, STR) = ROW(INT, STR)), FALSE)",d373b577f39170ca3ac52dec,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C01,PG_BOOL_R057,Y1,row_comparison,1,base_predicate,6,<|<>|>|ROW,"ROW(INT, INT) <> ROW(INT, INT)",3ca3292491b36343c7e9a1ba,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C02,PG_BOOL_R057,Y1,row_comparison,2,parenthesized_predicate,6,<|<>|>|ROW,"(ROW(INT, INT) <> ROW(INT, INT))",21dcfc2bdf2fe021a7db8258,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C03,PG_BOOL_R057,Y1,row_comparison,3,negated_inverse_predicate,6,<|<>|>|NOT|ROW,"NOT (ROW(INT, INT) <> ROW(INT, INT))",ff052dfae9a48d11964acd39,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C04,PG_BOOL_R057,Y1,row_comparison,4,is_true_wrapper,6,<|<>|>|IS|ROW|TRUE,"(ROW(INT, INT) <> ROW(INT, INT)) IS TRUE",5eea565d67f34e287a155669,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C05,PG_BOOL_R057,Y1,row_comparison,5,is_not_false_wrapper,6,<|<>|>|FALSE|IS|NOT|ROW,"(ROW(INT, INT) <> ROW(INT, INT)) IS NOT FALSE",81bfe3dc0bdadd4cf6c81b89,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C06,PG_BOOL_R057,Y1,row_comparison,6,case_boolean_wrapper,6,<|<>|>|CASE|ELSE|END|FALSE|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, INT) <> ROW(INT, INT)) THEN TRUE ELSE FALSE END",d13e44c76e3ba719b14405e1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C07,PG_BOOL_R057,Y1,row_comparison,7,and_true_guard,6,<|<>|=|>|AND|ROW,"(ROW(INT, INT) <> ROW(INT, INT)) AND (INT = INT)",e13508b618ab4b16fdaaaac0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C08,PG_BOOL_R057,Y1,row_comparison,8,or_false_guard,6,<|<>|>|OR|ROW,"(ROW(INT, INT) <> ROW(INT, INT)) OR (INT <> INT)",a50c6cda37bf3c1e5bf770b7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C09,PG_BOOL_R057,Y1,row_comparison,9,equals_true_wrapper,6,<|<>|=|>|ROW|TRUE,"((ROW(INT, INT) <> ROW(INT, INT)) = TRUE)",73976763078789581fe00897,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R057_C10,PG_BOOL_R057,Y1,row_comparison,10,coalesce_false_wrapper,6,<|<>|>|COALESCE|FALSE|ROW,"COALESCE((ROW(INT, INT) <> ROW(INT, INT)), FALSE)",5ab7a02c95713e20b2122df7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C01,PG_BOOL_R058,Y1,row_comparison,1,base_predicate,6,DISTINCT|FROM|IS|ROW,"ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)",449dd20515ec558b5b110485,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C02,PG_BOOL_R058,Y1,row_comparison,2,parenthesized_predicate,6,DISTINCT|FROM|IS|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR))",ad5ba82f198efd653329abeb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C03,PG_BOOL_R058,Y1,row_comparison,3,negated_inverse_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"NOT (ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR))",ee4cf3c801b3c758b0be322b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C04,PG_BOOL_R058,Y1,row_comparison,4,is_true_wrapper,6,DISTINCT|FROM|IS|ROW|TRUE,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) IS TRUE",58cdbad6976ec808bebcb1d5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C05,PG_BOOL_R058,Y1,row_comparison,5,is_not_false_wrapper,6,DISTINCT|FALSE|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) IS NOT FALSE",20f27c93733ba8beac8cdc03,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C06,PG_BOOL_R058,Y1,row_comparison,6,case_boolean_wrapper,6,CASE|DISTINCT|ELSE|END|FALSE|FROM|IS|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) THEN TRUE ELSE FALSE END",acab325239528786b2fce41d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C07,PG_BOOL_R058,Y1,row_comparison,7,and_true_guard,6,=|AND|DISTINCT|FROM|IS|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) AND (INT = INT)",a9f121cd8e1a49956b2f70a9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C08,PG_BOOL_R058,Y1,row_comparison,8,or_false_guard,6,<|<>|>|DISTINCT|FROM|IS|OR|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) OR (INT <> INT)",c84b0a462c5edac3cce0b144,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C09,PG_BOOL_R058,Y1,row_comparison,9,equals_true_wrapper,6,=|DISTINCT|FROM|IS|ROW|TRUE,"((ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) = TRUE)",84b9d60575860ffecac86f98,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R058_C10,PG_BOOL_R058,Y1,row_comparison,10,coalesce_false_wrapper,6,COALESCE|DISTINCT|FALSE|FROM|IS|ROW,"COALESCE((ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)), FALSE)",94276d77c256e1b0907c7808,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C01,PG_BOOL_R059,Y1,row_comparison,1,base_predicate,6,<|ROW,"ROW(INT, INT) < ROW(INT, INT)",8117382ae93a7ea5bb61c2bc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C02,PG_BOOL_R059,Y1,row_comparison,2,parenthesized_predicate,6,<|ROW,"(ROW(INT, INT) < ROW(INT, INT))",f681e154d02c8cfc3d13c769,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C03,PG_BOOL_R059,Y1,row_comparison,3,negated_inverse_predicate,6,<|NOT|ROW,"NOT (ROW(INT, INT) < ROW(INT, INT))",4ca7c44d304a9ce1450ed876,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C04,PG_BOOL_R059,Y1,row_comparison,4,is_true_wrapper,6,<|IS|ROW|TRUE,"(ROW(INT, INT) < ROW(INT, INT)) IS TRUE",0ae153ef77da8fc412f4419e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C05,PG_BOOL_R059,Y1,row_comparison,5,is_not_false_wrapper,6,<|FALSE|IS|NOT|ROW,"(ROW(INT, INT) < ROW(INT, INT)) IS NOT FALSE",5a4fe865c189cccadda8794d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C06,PG_BOOL_R059,Y1,row_comparison,6,case_boolean_wrapper,6,<|CASE|ELSE|END|FALSE|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, INT) < ROW(INT, INT)) THEN TRUE ELSE FALSE END",9aac3816a9801e05cc3ad666,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C07,PG_BOOL_R059,Y1,row_comparison,7,and_true_guard,6,<|=|AND|ROW,"(ROW(INT, INT) < ROW(INT, INT)) AND (INT = INT)",1898592e48fa74eef9ae6b3a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C08,PG_BOOL_R059,Y1,row_comparison,8,or_false_guard,6,<|<>|>|OR|ROW,"(ROW(INT, INT) < ROW(INT, INT)) OR (INT <> INT)",cc841abbd77cc3ac7c0b1e08,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C09,PG_BOOL_R059,Y1,row_comparison,9,equals_true_wrapper,6,<|=|ROW|TRUE,"((ROW(INT, INT) < ROW(INT, INT)) = TRUE)",aa6865237331e53e2cddefa5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R059_C10,PG_BOOL_R059,Y1,row_comparison,10,coalesce_false_wrapper,6,<|COALESCE|FALSE|ROW,"COALESCE((ROW(INT, INT) < ROW(INT, INT)), FALSE)",fb25fe73606f9d96d39f10be,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C01,PG_BOOL_R060,Y1,row_comparison,1,base_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)",a6ecb1c5b7c10ac31bdc2645,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C02,PG_BOOL_R060,Y1,row_comparison,2,parenthesized_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR))",696c9afc8bb1a26a5185e4fb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C03,PG_BOOL_R060,Y1,row_comparison,3,negated_inverse_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"NOT (ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR))",bf7a231ea4fdeb1b1d2c974e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C04,PG_BOOL_R060,Y1,row_comparison,4,is_true_wrapper,6,DISTINCT|FROM|IS|NOT|ROW|TRUE,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) IS TRUE",16b04ab258cc903133ff047a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C05,PG_BOOL_R060,Y1,row_comparison,5,is_not_false_wrapper,6,DISTINCT|FALSE|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) IS NOT FALSE",0b810bfb9f1846b0a78e318c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C06,PG_BOOL_R060,Y1,row_comparison,6,case_boolean_wrapper,6,CASE|DISTINCT|ELSE|END|FALSE|FROM|IS|NOT|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) THEN TRUE ELSE FALSE END",047cfff1b7f2466ca983f1a9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C07,PG_BOOL_R060,Y1,row_comparison,7,and_true_guard,6,=|AND|DISTINCT|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) AND (INT = INT)",92f848b46faa888011300ea0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C08,PG_BOOL_R060,Y1,row_comparison,8,or_false_guard,6,<|<>|>|DISTINCT|FROM|IS|NOT|OR|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) OR (INT <> INT)",cab48a41abf29516a883e4ef,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C09,PG_BOOL_R060,Y1,row_comparison,9,equals_true_wrapper,6,=|DISTINCT|FROM|IS|NOT|ROW|TRUE,"((ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) = TRUE)",79afe90396a7a6c9bd6e2bf7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R060_C10,PG_BOOL_R060,Y1,row_comparison,10,coalesce_false_wrapper,6,COALESCE|DISTINCT|FALSE|FROM|IS|NOT|ROW,"COALESCE((ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)), FALSE)",0d96e5b606f8717ae4f8714a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C01,PG_BOOL_R061,Y1,conditional_expression,1,base_predicate,6,=|CASE|ELSE|END|THEN|WHEN,CASE WHEN INT = INT THEN STR ELSE STR END = STR,7be54d2d7f3ab7aed6c52d47,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C02,PG_BOOL_R061,Y1,conditional_expression,2,parenthesized_predicate,6,=|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR),d3c9f223dddcf07e0933e79b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C03,PG_BOOL_R061,Y1,conditional_expression,3,negated_inverse_predicate,6,=|CASE|ELSE|END|NOT|THEN|WHEN,NOT (CASE WHEN INT = INT THEN STR ELSE STR END = STR),0ae43d30264b9a201f6e9ef1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C04,PG_BOOL_R061,Y1,conditional_expression,4,is_true_wrapper,6,=|CASE|ELSE|END|IS|THEN|TRUE|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) IS TRUE,5e59dc836d961b2ab2ceb153,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C05,PG_BOOL_R061,Y1,conditional_expression,5,is_not_false_wrapper,6,=|CASE|ELSE|END|FALSE|IS|NOT|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) IS NOT FALSE,049c7c014f899cf79ac5324e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C06,PG_BOOL_R061,Y1,conditional_expression,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (CASE WHEN INT = INT THEN STR ELSE STR END = STR) THEN TRUE ELSE FALSE END,e874858bc228770321b4d65a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C07,PG_BOOL_R061,Y1,conditional_expression,7,and_true_guard,6,=|AND|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) AND (INT = INT),e0d28885c68fb55a49e65f77,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C08,PG_BOOL_R061,Y1,conditional_expression,8,or_false_guard,6,<|<>|=|>|CASE|ELSE|END|OR|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) OR (INT <> INT),00e540c51e49785bc127e23f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C09,PG_BOOL_R061,Y1,conditional_expression,9,equals_true_wrapper,6,=|CASE|ELSE|END|THEN|TRUE|WHEN,((CASE WHEN INT = INT THEN STR ELSE STR END = STR) = TRUE),ffada57582a9f059a2c17061,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R061_C10,PG_BOOL_R061,Y1,conditional_expression,10,coalesce_false_wrapper,6,=|CASE|COALESCE|ELSE|END|FALSE|THEN|WHEN,"COALESCE((CASE WHEN INT = INT THEN STR ELSE STR END = STR), FALSE)",061dcfa1db26cc0cb498f5db,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R062_C01,PG_BOOL_R062,Y1,conditional_expression,1,base_predicate,6,<|<>|=|>|CASE|ELSE|END|THEN|WHEN,CASE WHEN INT <> INT THEN INT ELSE INT END = INT,6a2aaf5da118d0e0f4caa88c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R062_C02,PG_BOOL_R062,Y1,conditional_expression,2,parenthesized_predicate,6,<|<>|=|>|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT),ca570730e4fa1da18539edd2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R062_C03,PG_BOOL_R062,Y1,conditional_expression,3,negated_inverse_predicate,6,<|<>|=|>|CASE|ELSE|END|NOT|THEN|WHEN,NOT (CASE WHEN INT <> INT THEN INT ELSE INT END = INT),ce7be4729ef4f535beaf4ec5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R062_C04,PG_BOOL_R062,Y1,conditional_expression,4,is_true_wrapper,6,<|<>|=|>|CASE|ELSE|END|IS|THEN|TRUE|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT) IS TRUE,63699e40b268eeb95b2dbe2e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R062_C05,PG_BOOL_R062,Y1,conditional_expression,5,is_not_false_wrapper,6,<|<>|=|>|CASE|ELSE|END|FALSE|IS|NOT|THEN|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT) IS NOT FALSE,06eb5ff673a0266882fa825f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R062_C06,PG_BOOL_R062,Y1,conditional_expression,6,case_boolean_wrapper,6,<|<>|=|>|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (CASE WHEN INT <> INT THEN INT ELSE INT END = INT) THEN TRUE ELSE FALSE END,a8a2549045fbab60ec8c617c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R062_C07,PG_BOOL_R062,Y1,conditional_expression,7,and_true_guard,6,<|<>|=|>|AND|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT) AND (INT = INT),149b538783715be365ab7b49,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
