sample_id,text,payload_raw,prefix,ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,skeleton_reference,required_tokens,slot_schema_id,source_split,source_view,raw_payload_hash,postgres_runtime_valid,semantic_behavior_valid,usable_for_mle,usable_for_reward_positive,training_role,minimal_seed_reason,schema_version
Y2_R046_C06_S04,<RULE=RS_Y2_R046_C06><CELL=PG_BOOL_R046_C06><FAMILY=arithmetic_expression> ( case when ((53 + 70) = 124) then true else FALSE END ),( case when ((53 + 70) = 124) then true else FALSE END ),<RULE=RS_Y2_R046_C06><CELL=PG_BOOL_R046_C06><FAMILY=arithmetic_expression>,RS_Y2_R046_C06,PG_BOOL_R046,PG_BOOL_R046_C06,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,CASE WHEN ((INT + INT) = INT) THEN TRUE ELSE FALSE END,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SLOT_Y2_R046_C06,train,accepted_static_v4_1,sha256:7db2870b5e3bd6ad0da509a5bc16fe0a6f593ce11667455e95ba83a361dcfb65,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C06_S05,<RULE=RS_Y2_R046_C06><CELL=PG_BOOL_R046_C06><FAMILY=arithmetic_expression> CASE WHEN ((66 + 83) = 150) THEN TRUE ELSE false end,CASE WHEN ((66 + 83) = 150) THEN TRUE ELSE false end,<RULE=RS_Y2_R046_C06><CELL=PG_BOOL_R046_C06><FAMILY=arithmetic_expression>,RS_Y2_R046_C06,PG_BOOL_R046,PG_BOOL_R046_C06,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,CASE WHEN ((INT + INT) = INT) THEN TRUE ELSE FALSE END,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SLOT_Y2_R046_C06,train,accepted_static_v4_1,sha256:a872671e3b0bf1824c0c8078eace338c227bce7ff7cca876e31e58004c70f368,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C06_S06,<RULE=RS_Y2_R046_C06><CELL=PG_BOOL_R046_C06><FAMILY=arithmetic_expression> ( case when ((79 + 96) = 176) then true else FALSE END ),( case when ((79 + 96) = 176) then true else FALSE END ),<RULE=RS_Y2_R046_C06><CELL=PG_BOOL_R046_C06><FAMILY=arithmetic_expression>,RS_Y2_R046_C06,PG_BOOL_R046,PG_BOOL_R046_C06,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,CASE WHEN ((INT + INT) = INT) THEN TRUE ELSE FALSE END,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SLOT_Y2_R046_C06,train,accepted_static_v4_1,sha256:f77bf0543ec905dec9f4faa5fba263f690cf87a0cd9ed87f71d170593e77efbd,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C07_S01,<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression> ( ((25 + 42) = 67) and (76 = 76) ),( ((25 + 42) = 67) and (76 = 76) ),<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression>,RS_Y2_R046_C07,PG_BOOL_R046,PG_BOOL_R046_C07,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) AND (INT = INT),=|AND,SLOT_Y2_R046_C07,train,accepted_static_v4_1,sha256:9b0e81ae61aa46db2c567358ed60238a0af8ad5893b4ff68f66e92f6095eb82d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C07_S02,<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression> ((38 + 55) = 93) AND (89 = 89),((38 + 55) = 93) AND (89 = 89),<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression>,RS_Y2_R046_C07,PG_BOOL_R046,PG_BOOL_R046_C07,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) AND (INT = INT),=|AND,SLOT_Y2_R046_C07,train,accepted_static_v4_1,sha256:1c4182a0da57a8004047b2e9e5a023786d985f329de33c73de6b66b12e20c46a,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C07_S03,<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression> ( ((51 + 68) = 119) and (5 = 5) ),( ((51 + 68) = 119) and (5 = 5) ),<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression>,RS_Y2_R046_C07,PG_BOOL_R046,PG_BOOL_R046_C07,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) AND (INT = INT),=|AND,SLOT_Y2_R046_C07,train,accepted_static_v4_1,sha256:2a02b8b6bacf785fab3317d513d73c1f919106b0f45c788b98bdd5e3891cf072,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C07_S04,<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression> ((64 + 81) = 146) AND (18 = 18),((64 + 81) = 146) AND (18 = 18),<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression>,RS_Y2_R046_C07,PG_BOOL_R046,PG_BOOL_R046_C07,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) AND (INT = INT),=|AND,SLOT_Y2_R046_C07,dev,accepted_static_v4_1,sha256:48c880097420773d3ff1b290458a6a872d29c63a0a47edf5bc243a0a2451bdc4,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C07_S05,<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression> ( ((77 + 94) = 172) and (31 = 31) ),( ((77 + 94) = 172) and (31 = 31) ),<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression>,RS_Y2_R046_C07,PG_BOOL_R046,PG_BOOL_R046_C07,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) AND (INT = INT),=|AND,SLOT_Y2_R046_C07,train,accepted_static_v4_1,sha256:b165a35928f5158389ad0238f03728b8534437438de7748e1ef95cb5eebe380e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C07_S06,<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression> ((90 + 10) = 101) AND (44 = 44),((90 + 10) = 101) AND (44 = 44),<RULE=RS_Y2_R046_C07><CELL=PG_BOOL_R046_C07><FAMILY=arithmetic_expression>,RS_Y2_R046_C07,PG_BOOL_R046,PG_BOOL_R046_C07,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) AND (INT = INT),=|AND,SLOT_Y2_R046_C07,train,accepted_static_v4_1,sha256:cab66fdf13fc74ba5f41d8c132744d9d28c4c3e3d7758a0b88efee4c1ed1cf26,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C08_S01,<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression> ((36 + 53) = 89) OR (7 <> 7),((36 + 53) = 89) OR (7 <> 7),<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression>,RS_Y2_R046_C08,PG_BOOL_R046,PG_BOOL_R046_C08,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y2_R046_C08,train,accepted_static_v4_1,sha256:ce2e34257a5b0e2e58894560e38e3fcb7526e886f2e561d4bb46d1537d6fba13,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C08_S02,<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression> ( ((49 + 66) = 115) or (20 <> 20) ),( ((49 + 66) = 115) or (20 <> 20) ),<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression>,RS_Y2_R046_C08,PG_BOOL_R046,PG_BOOL_R046_C08,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y2_R046_C08,dev,accepted_static_v4_1,sha256:ef0ee455cba14d0678d56b094d2922b032f9d67f5dea861637880d1d797b01c8,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C08_S03,<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression> ((62 + 79) = 141) OR (33 <> 33),((62 + 79) = 141) OR (33 <> 33),<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression>,RS_Y2_R046_C08,PG_BOOL_R046,PG_BOOL_R046_C08,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y2_R046_C08,train,accepted_static_v4_1,sha256:960d4be8f551b2d4672c5d12df307b87bc9e76c24c5c9c7e27673e031957e388,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C08_S04,<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression> ( ((75 + 92) = 168) or (46 <> 46) ),( ((75 + 92) = 168) or (46 <> 46) ),<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression>,RS_Y2_R046_C08,PG_BOOL_R046,PG_BOOL_R046_C08,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y2_R046_C08,test,accepted_static_v4_1,sha256:864c3d214e444bb8a0e9c5b53caac56fdeddac11c6f5e162e5d1ae1df5344db8,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C08_S05,<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression> ((88 + 8) = 97) OR (59 <> 59),((88 + 8) = 97) OR (59 <> 59),<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression>,RS_Y2_R046_C08,PG_BOOL_R046,PG_BOOL_R046_C08,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y2_R046_C08,test,accepted_static_v4_1,sha256:3abc7633ce1431f39d23e4456f1cfae8a3fd5758d15f7386c93f510c6e70cecf,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C08_S06,<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression> ( ((4 + 21) = 26) or (72 <> 72) ),( ((4 + 21) = 26) or (72 <> 72) ),<RULE=RS_Y2_R046_C08><CELL=PG_BOOL_R046_C08><FAMILY=arithmetic_expression>,RS_Y2_R046_C08,PG_BOOL_R046,PG_BOOL_R046_C08,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT + INT) = INT) OR (INT <> INT),<|<>|=|>|OR,SLOT_Y2_R046_C08,train,accepted_static_v4_1,sha256:38c307a8d70f22cfb3794f409b87d350f1824efd5f8e83afb1fbdf3228b4211f,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C09_S01,<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression> ( (((47 + 64) = 111) = TRUE) ),( (((47 + 64) = 111) = TRUE) ),<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression>,RS_Y2_R046_C09,PG_BOOL_R046,PG_BOOL_R046_C09,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(((INT + INT) = INT) = TRUE),=|TRUE,SLOT_Y2_R046_C09,train,accepted_static_v4_1,sha256:cfae00e89c0f944b4b2a06a4626fe8c3cb5b57d5dd8c1205cbf9666371947f37,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C09_S02,<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression> (((60 + 77) = 137) = true),(((60 + 77) = 137) = true),<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression>,RS_Y2_R046_C09,PG_BOOL_R046,PG_BOOL_R046_C09,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(((INT + INT) = INT) = TRUE),=|TRUE,SLOT_Y2_R046_C09,train,accepted_static_v4_1,sha256:e106e45043b0bd39352cfe26a441cbd196fef85667f3533b6537df57bcfe074a,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C09_S03,<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression> ( (((73 + 90) = 163) = TRUE) ),( (((73 + 90) = 163) = TRUE) ),<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression>,RS_Y2_R046_C09,PG_BOOL_R046,PG_BOOL_R046_C09,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(((INT + INT) = INT) = TRUE),=|TRUE,SLOT_Y2_R046_C09,dev,accepted_static_v4_1,sha256:cc52ce705ef72d9a6c32545698a04c9e62c3d132b3c9a459a9b1acdaca28d423,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C09_S04,<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression> (((86 + 6) = 93) = true),(((86 + 6) = 93) = true),<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression>,RS_Y2_R046_C09,PG_BOOL_R046,PG_BOOL_R046_C09,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(((INT + INT) = INT) = TRUE),=|TRUE,SLOT_Y2_R046_C09,train,accepted_static_v4_1,sha256:843799fd54c8a4cab4f850877589560d79936e68ff482e2954129942b3856d25,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C09_S05,<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression> ( (((2 + 19) = 22) = TRUE) ),( (((2 + 19) = 22) = TRUE) ),<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression>,RS_Y2_R046_C09,PG_BOOL_R046,PG_BOOL_R046_C09,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(((INT + INT) = INT) = TRUE),=|TRUE,SLOT_Y2_R046_C09,train,accepted_static_v4_1,sha256:e18dd3837df0ea51c5a508b804e1c6a9d93843f19cc1e852b4102392d1796fcd,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C09_S06,<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression> (((15 + 32) = 48) = true),(((15 + 32) = 48) = true),<RULE=RS_Y2_R046_C09><CELL=PG_BOOL_R046_C09><FAMILY=arithmetic_expression>,RS_Y2_R046_C09,PG_BOOL_R046,PG_BOOL_R046_C09,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(((INT + INT) = INT) = TRUE),=|TRUE,SLOT_Y2_R046_C09,train,accepted_static_v4_1,sha256:0ab1a30c65d66b788d00c872e4b0c62d18d40b886989abbfa182e7d1a865c656,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C10_S01,"<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression> COALESCE(((58 + 75) = 133), false)","COALESCE(((58 + 75) = 133), false)",<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression>,RS_Y2_R046_C10,PG_BOOL_R046,PG_BOOL_R046_C10,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,"COALESCE(((INT + INT) = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y2_R046_C10,train,accepted_static_v4_1,sha256:514e420fc2f86e348cb1ec143fa3a7e400483a19957e2d380f191198e57132ca,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C10_S02,"<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression> ( coalesce(((71 + 88) = 159), FALSE) )","( coalesce(((71 + 88) = 159), FALSE) )",<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression>,RS_Y2_R046_C10,PG_BOOL_R046,PG_BOOL_R046_C10,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,"COALESCE(((INT + INT) = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y2_R046_C10,train,accepted_static_v4_1,sha256:e842a7fdf1b35056c910e88f32fd86810c7696cb4eab6c456cc06362ed0324a6,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C10_S03,"<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression> COALESCE(((84 + 4) = 88), false)","COALESCE(((84 + 4) = 88), false)",<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression>,RS_Y2_R046_C10,PG_BOOL_R046,PG_BOOL_R046_C10,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,"COALESCE(((INT + INT) = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y2_R046_C10,dev,accepted_static_v4_1,sha256:835ac13166b7dbb48913cd03ab9b3560a2f058b562eaed56065f3836491dcffe,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C10_S04,"<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression> ( coalesce(((97 + 17) = 115), FALSE) )","( coalesce(((97 + 17) = 115), FALSE) )",<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression>,RS_Y2_R046_C10,PG_BOOL_R046,PG_BOOL_R046_C10,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,"COALESCE(((INT + INT) = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y2_R046_C10,train,accepted_static_v4_1,sha256:34c915ca445e14d4ade0110350b990dc7e2cf0300e980964a611d2adcdb1748b,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C10_S05,"<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression> COALESCE(((13 + 30) = 44), false)","COALESCE(((13 + 30) = 44), false)",<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression>,RS_Y2_R046_C10,PG_BOOL_R046,PG_BOOL_R046_C10,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,"COALESCE(((INT + INT) = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y2_R046_C10,train,accepted_static_v4_1,sha256:1fafdd3620688b0ad4370d984ccbfd5842c99bffe9a6138509fc7aba9b009b0e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R046_C10_S06,"<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression> ( coalesce(((26 + 43) = 70), FALSE) )","( coalesce(((26 + 43) = 70), FALSE) )",<RULE=RS_Y2_R046_C10><CELL=PG_BOOL_R046_C10><FAMILY=arithmetic_expression>,RS_Y2_R046_C10,PG_BOOL_R046,PG_BOOL_R046_C10,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,"COALESCE(((INT + INT) = INT), FALSE)",=|COALESCE|FALSE,SLOT_Y2_R046_C10,train,accepted_static_v4_1,sha256:ef62e73033c16dc148bdbe54d5fecf641e44ef85e03a84db7782ad09396fe584,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C01_S01,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression> (80 - 63) = 17,(80 - 63) = 17,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression>,RS_Y2_R047_C01,PG_BOOL_R047,PG_BOOL_R047_C01,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(INT - INT) = INT,=,SLOT_Y2_R047_C01,train,accepted_static_v4_1,sha256:3942c3d412473d6549e85542257191d01d700bd374ce899af0dfd5162f3a08df,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C01_S02,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression> ( (93 - 76) = 17 ),( (93 - 76) = 17 ),<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression>,RS_Y2_R047_C01,PG_BOOL_R047,PG_BOOL_R047_C01,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(INT - INT) = INT,=,SLOT_Y2_R047_C01,train,accepted_static_v4_1,sha256:931950362468a287857eeafd854ef51a0e0f07ddf565e771d32aa327be1f0784,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C01_S03,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression> (9 - 89) = -80,(9 - 89) = -80,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression>,RS_Y2_R047_C01,PG_BOOL_R047,PG_BOOL_R047_C01,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(INT - INT) = INT,=,SLOT_Y2_R047_C01,dev,accepted_static_v4_1,sha256:025441dcbc30dae05e4001d95a62d44f8b5364c9f16c6514eb48489a84e81d66,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C01_S04,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression> ( (22 - 5) = 18 ),( (22 - 5) = 18 ),<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression>,RS_Y2_R047_C01,PG_BOOL_R047,PG_BOOL_R047_C01,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(INT - INT) = INT,=,SLOT_Y2_R047_C01,train,accepted_static_v4_1,sha256:0177f4babf497cbb1293f0ec2f9cb8f115bac62e77dfeb498a0ec1bf517c9724,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C01_S05,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression> (35 - 18) = 18,(35 - 18) = 18,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression>,RS_Y2_R047_C01,PG_BOOL_R047,PG_BOOL_R047_C01,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(INT - INT) = INT,=,SLOT_Y2_R047_C01,dev,accepted_static_v4_1,sha256:057335b7c282aa71df5cd4298c928a866239efc1b7f4b5a7048297696de4c975,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C01_S06,<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression> ( (48 - 31) = 18 ),( (48 - 31) = 18 ),<RULE=RS_Y2_R047_C01><CELL=PG_BOOL_R047_C01><FAMILY=arithmetic_expression>,RS_Y2_R047_C01,PG_BOOL_R047,PG_BOOL_R047_C01,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,(INT - INT) = INT,=,SLOT_Y2_R047_C01,train,accepted_static_v4_1,sha256:94a0b3220bf8016ec8a4ab0530626e5926f4fe188c4771e84717f727786d9235,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C02_S01,<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression> ( ((91 - 74) = 17) ),( ((91 - 74) = 17) ),<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression>,RS_Y2_R047_C02,PG_BOOL_R047,PG_BOOL_R047_C02,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT - INT) = INT),=,SLOT_Y2_R047_C02,train,accepted_static_v4_1,sha256:098415acb510e812cf35dcab8c9ad68a4578f54ad7c253524563ca19738fbb99,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C02_S02,<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression> ((7 - 87) = -80),((7 - 87) = -80),<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression>,RS_Y2_R047_C02,PG_BOOL_R047,PG_BOOL_R047_C02,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT - INT) = INT),=,SLOT_Y2_R047_C02,dev,accepted_static_v4_1,sha256:cbb60b12f8883acf8c4035b9090f005311be4989265e05c50cf89fd1faa39fbf,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C02_S03,<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression> ( ((20 - 3) = 17) ),( ((20 - 3) = 17) ),<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression>,RS_Y2_R047_C02,PG_BOOL_R047,PG_BOOL_R047_C02,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT - INT) = INT),=,SLOT_Y2_R047_C02,train,accepted_static_v4_1,sha256:69c2286e9307ab20b31783240b819015e465d7474fb86918422df61e3a425abd,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C02_S04,<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression> ((33 - 16) = 18),((33 - 16) = 18),<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression>,RS_Y2_R047_C02,PG_BOOL_R047,PG_BOOL_R047_C02,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT - INT) = INT),=,SLOT_Y2_R047_C02,train,accepted_static_v4_1,sha256:8aa6e782a07bd92c8cff0eacf087593e17165ad10428a9ed2e7ec0e381ef8227,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R047_C02_S05,<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression> ( ((46 - 29) = 18) ),( ((46 - 29) = 18) ),<RULE=RS_Y2_R047_C02><CELL=PG_BOOL_R047_C02><FAMILY=arithmetic_expression>,RS_Y2_R047_C02,PG_BOOL_R047,PG_BOOL_R047_C02,Y2_boolean_variation,Y2,arithmetic_expression,arithmetic_expression,((INT - INT) = INT),=,SLOT_Y2_R047_C02,train,accepted_static_v4_1,sha256:21dfa6bb1841e655cec07e574adeb8ac41e3db065fe8efe657073a0eb4256349,not_run,not_run,True,True,accepted_static_positive,,v5.1
